Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,35.382782,[201  18] ; [73 38],[181.83636364  37.16363636] ; [92.16363636 18.83636364],1
n5,1,0.0,32.366549,[188  31] ; [66 48],[167.04504505  51.95495495] ; [86.95495495 27.04504505],1
p3,1,0.0,28.25933,[135  83] ; [36 79],[111.94594595 106.05405405] ; [59.05405405 55.94594595],1
p7,1,0.0,27.123146,[158  56] ; [50 62],[136.5398773  77.4601227] ; [71.4601227 40.5398773],1
n4,1,1e-06,24.18734,[184  35] ; [68 46],[165.72972973  53.27027027] ; [86.27027027 27.72972973],1
p4,1,1e-06,23.6804,[149  70] ; [46 68],[128.24324324  90.75675676] ; [66.75675676 47.24324324],1
p2,1,6e-06,20.510622,[184  33] ; [73 43],[167.47447447  49.52552553] ; [89.52552553 26.47447447],1
p8,1,1.5e-05,18.739558,[136  81] ; [43 71],[117.35045317  99.64954683] ; [61.64954683 52.35045317],1
s8,1,0.000274,13.24274,[111 107] ; [35 81],[ 95.29341317 122.70658683] ; [50.70658683 65.29341317],1
r3,1,0.00057,11.871021,[207   9] ; [97 17],[198.98181818  17.01818182] ; [105.01818182   8.98181818],1
n6,1,0.000801,11.238332,[183  36] ; [77 37],[170.99099099  48.00900901] ; [89.00900901 24.99099099],1
a5,1,0.000912,10.998867,[176  43] ; [74 42],[163.43283582  55.56716418] ; [86.56716418 29.43283582],1
a3,1,0.000998,10.830902,[173  45] ; [70 42],[160.52727273  57.47272727] ; [82.47272727 29.52727273],1
u2,1,0.001132,10.598096,[33 13] ; [17 28],[25.27472527 20.72527473] ; [24.72527473 20.27472527],0
r4,1,0.002111,9.450003,[197  22] ; [90 26],[187.62089552  31.37910448] ; [99.37910448 16.62089552],0
s7,1,0.002568,9.091273,[110  99] ; [38 71],[ 97.27044025 111.72955975] ; [50.72955975 58.27044025],0
u3,1,0.004661,8.006403,[30 16] ; [16 29],[23.25274725 22.74725275] ; [22.74725275 22.25274725],0
p6,1,0.008007,7.031808,[ 91 124] ; [31 82],[ 79.9695122 135.0304878] ; [42.0304878 70.9695122],0
v1,1,0.011263,6.423342,[117  92] ; [47 67],[106.11764706 102.88235294] ; [57.88235294 56.11764706],0
p12,1,0.01245,6.245585,[ 19 198] ; [  2 113],[ 13.72590361 203.27409639] ; [  7.27409639 107.72590361],0
v4,1,0.015569,5.850954,[203  13] ; [99 16],[197.0755287  18.9244713] ; [104.9244713  10.0755287],0
p5,1,0.016006,5.802179,[ 38 179] ; [  9 106],[ 30.71987952 186.28012048] ; [16.28012048 98.71987952],0
s3,1,0.028532,4.795643,[132  82] ; [56 58],[122.65853659  91.34146341] ; [65.34146341 48.65853659],0
s6,1,0.028737,4.783326,[139  72] ; [61 53],[129.84615385  81.15384615] ; [70.15384615 43.84615385],0
b5,1,0.047563,3.925368,[115 104] ; [74 42],[123.55522388  95.44477612] ; [65.44477612 50.55522388],0
n1,1,0.054319,3.702864,[18 14] ; [15 29],[13.89473684 18.10526316] ; [19.10526316 24.89473684],0
s1,1,0.061157,3.505721,[  7 211] ; [  9 106],[ 10.47447447 207.52552553] ; [  5.52552553 109.47447447],0
a4,1,0.062197,3.477811,[113 106] ; [47 68],[104.91017964 114.08982036] ; [55.08982036 59.91017964],0
s2,1,0.06551,3.392082,[116 100] ; [50 66],[108. 108.] ; [58. 58.],0
