Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,49.545067,[54  6] ; [ 7 30],[37.73195876 22.26804124] ; [23.26804124 13.73195876],1
s2,1,1e-06,24.846734,[48 14] ; [11 29],[35.8627451 26.1372549] ; [23.1372549 16.8627451],1
s6,1,1.1e-05,19.299323,[52  9] ; [17 22],[42.09 18.91] ; [26.91 12.09],1
s3,1,0.00035,12.779173,[46 16] ; [15 24],[37.44554455 24.55445545] ; [23.55445545 15.44554455],1
p11,1,0.001634,9.921588,[54  8] ; [24 16],[47.41176471 14.58823529] ; [30.58823529  9.41176471],0
n4,1,0.002184,9.387938,[60  2] ; [31  9],[55.31372549  6.68627451] ; [35.68627451  4.31372549],0
p6,1,0.0032,8.689686,[31 30] ; [ 8 30],[24.03030303 36.96969697] ; [14.96969697 23.03030303],0
s5,1,0.004041,8.265408,[29 31] ; [ 8 32],[22.2 37.8] ; [14.8 25.2],0
a5,1,0.007546,7.13826,[53  9] ; [25 15],[47.41176471 14.58823529] ; [30.58823529  9.41176471],0
p10,1,0.007692,7.103825,[54  7] ; [26 13],[48.8 12.2] ; [31.2  7.8],0
b2,1,0.010244,6.591973,[27 20] ; [ 5 16],[22.11764706 24.88235294] ; [ 9.88235294 11.11764706],0
b3,1,0.010244,6.591973,[27 20] ; [ 5 16],[22.11764706 24.88235294] ; [ 9.88235294 11.11764706],0
p3,1,0.011695,6.356548,[42 20] ; [16 22],[35.96 26.04] ; [22.04 15.96],0
r3,1,0.013083,6.157856,[60  2] ; [33  7],[56.52941176  5.47058824] ; [36.47058824  3.52941176],0
p9,1,0.019816,5.428014,[54  7] ; [28 12],[49.52475248 11.47524752] ; [32.47524752  7.52475248],0
n5,1,0.074223,3.187075,[56  6] ; [31  9],[52.88235294  9.11764706] ; [34.11764706  5.88235294],0
r1,1,0.096325,2.765367,[52 10] ; [28 12],[48.62745098 13.37254902] ; [31.37254902  8.62745098],0
n1,1,0.09769,2.742857,[7 5] ; [3 9],[5. 7.] ; [5. 7.],0
d5,1,0.126893,2.330113,[53  8] ; [30 10],[50.12871287 10.87128713] ; [32.87128713  7.12871287],0
v1,1,0.135548,2.227784,[44 16] ; [23 16],[40.60606061 19.39393939] ; [26.39393939 12.60606061],0
n6,1,0.139103,2.187851,[56  6] ; [32  8],[53.49019608  8.50980392] ; [34.50980392  5.49019608],0
r4,1,0.139103,2.187851,[56  6] ; [32  8],[53.49019608  8.50980392] ; [34.50980392  5.49019608],0
b1,1,0.162689,1.949055,[32 30] ; [15 25],[28.56862745 33.43137255] ; [18.43137255 21.56862745],0
a3,1,0.165544,1.922837,[52 10] ; [29 11],[49.23529412 12.76470588] ; [31.76470588  8.23529412],0
a4,1,0.169222,1.889826,[27 35] ; [12 28],[23.70588235 38.29411765] ; [15.29411765 24.70588235],0
p8,1,0.220598,1.500478,[36 24] ; [18 20],[33.06122449 26.93877551] ; [20.93877551 17.06122449],0
p7,1,0.221195,1.496603,[47 14] ; [25 13],[44.36363636 16.63636364] ; [27.63636364 10.36363636],0
p5,1,0.297572,1.085043,[13 49] ; [ 5 34],[11.04950495 50.95049505] ; [ 6.95049505 32.04950495],0
p4,1,0.302691,1.062303,[40 22] ; [20 17],[37.57575758 24.42424242] ; [22.42424242 14.57575758],0
p2,1,0.306904,1.043953,[51 11] ; [28 10],[48.98 13.02] ; [30.02  7.98],0
v4,1,0.314109,1.01332,[59  3] ; [36  4],[57.74509804  4.25490196] ; [37.25490196  2.74509804],0
d3,1,0.322552,0.978569,[31 31] ; [16 24],[28.56862745 33.43137255] ; [18.43137255 21.56862745],0
d1,1,0.331818,0.941792,[34 28] ; [18 22],[31.60784314 30.39215686] ; [20.39215686 19.60784314],0
n2,1,0.345779,0.888889,[10  2] ; [8 4],[9. 3.] ; [9. 3.],0
a2,1,0.366811,0.81444,[ 4 58] ; [ 1 39],[ 3.03921569 58.96078431] ; [ 1.96078431 38.03921569],0
a1,1,0.390375,0.737775,[ 8 54] ; [ 3 37],[ 6.68627451 55.31372549] ; [ 4.31372549 35.68627451],0
a8,1,0.430489,0.621504,[ 8 52] ; [ 3 34],[ 6.80412371 53.19587629] ; [ 4.19587629 32.80412371],0
d4,1,0.44248,0.589843,[51 10] ; [31  9],[49.52475248 11.47524752] ; [32.47524752  7.52475248],0
b4,1,0.458744,0.548958,[31 31] ; [23 17],[32.82352941 29.17647059] ; [21.17647059 18.82352941],0
n3,1,0.474895,0.510563,[8 3] ; [11  2],[8.70833333 2.29166667] ; [10.29166667  2.70833333],0
u2,1,0.505055,0.444298,[6 4] ; [5 6],[5.23809524 4.76190476] ; [5.76190476 5.23809524],0
u3,1,0.536632,0.381818,[4 6] ; [3 8],[3.33333333 6.66666667] ; [3.66666667 7.33333333],0
p1,1,0.550046,0.357235,[ 5 57] ; [ 2 38],[ 4.25490196 57.74509804] ; [ 2.74509804 37.25490196],0
b5,1,0.640457,0.218144,[25 37] ; [18 22],[26.1372549 35.8627451] ; [16.8627451 23.1372549],0
v2,1,0.686652,0.162734,[43 18] ; [26 13],[42.09 18.91] ; [26.91 12.09],0
r2,1,0.694974,0.153753,[56  5] ; [34  4],[55.45454545  5.54545455] ; [34.54545455  3.45454545],0
a6,1,0.827307,0.047592,[25 37] ; [17 23],[25.52941176 36.47058824] ; [16.47058824 23.52941176],0
u1,1,0.837984,0.041809,[ 4 58] ; [ 3 37],[ 4.25490196 57.74509804] ; [ 2.74509804 37.25490196],0
