Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.019147,5.48805,[4 8] ; [25 10],[7.40425532 4.59574468] ; [21.59574468 13.40425532],0
p1,1,0.021602,5.27752,[5 7] ; [ 4 31],[2.29787234 9.70212766] ; [ 6.70212766 28.29787234],0
v3,1,0.041491,4.155854,[1 8] ; [17 18],[3.68181818 5.31818182] ; [14.31818182 20.68181818],0
n3,1,0.067278,3.348214,[1 4] ; [7 3],[2.66666667 2.33333333] ; [5.33333333 4.66666667],0
a5,1,0.081448,3.035775,[8 4] ; [31  4],[9.95744681 2.04255319] ; [29.04255319  5.95744681],0
s2,1,0.103225,2.654995,[10  2] ; [20 15],[7.65957447 4.34042553] ; [22.34042553 12.65957447],0
a7,1,0.142965,2.145753,[5 7] ; [23 12],[7.14893617 4.85106383] ; [20.85106383 14.14893617],0
v1,1,0.154499,2.02726,[4 8] ; [20 15],[6.12765957 5.87234043] ; [17.87234043 17.12765957],0
a6,1,0.163458,1.941941,[5 7] ; [22 12],[7.04347826 4.95652174] ; [19.95652174 14.04347826],0
u3,1,0.184708,1.759334,[1 3] ; [7 4],[2.13333333 1.86666667] ; [5.86666667 5.13333333],0
r3,1,0.240666,1.376689,[10  2] ; [33  2],[10.9787234  1.0212766] ; [32.0212766  2.9787234],0
v2,1,0.242485,1.366089,[4 5] ; [23 12],[5.52272727 3.47727273] ; [21.47727273 13.52272727],0
n5,1,0.247925,1.334958,[6 6] ; [24 11],[7.65957447 4.34042553] ; [22.34042553 12.65957447],0
u2,1,0.261651,1.26,[2 2] ; [2 8],[1.14285714 2.85714286] ; [2.85714286 7.14285714],0
p12,1,0.269845,1.217537,[ 1 11] ; [ 8 27],[2.29787234 9.70212766] ; [ 6.70212766 28.29787234],0
p10,1,0.325331,0.967393,[7 5] ; [25  9],[8.34782609 3.65217391] ; [23.65217391 10.34782609],0
p6,1,0.333871,0.933826,[6 6] ; [12 23],[4.59574468 7.40425532] ; [13.40425532 21.59574468],0
d4,1,0.335597,0.92718,[11  1] ; [27  7],[9.91304348 2.08695652] ; [28.08695652  5.91304348],0
a2,1,0.353413,0.861165,[ 1 11] ; [ 7 28],[2.04255319 9.95744681] ; [ 5.95744681 29.04255319],0
s1,1,0.432534,0.616009,[ 2 10] ; [ 3 32],[ 1.27659574 10.72340426] ; [ 3.72340426 31.27659574],0
v4,1,0.432534,0.616009,[10  2] ; [32  3],[10.72340426  1.27659574] ; [31.27659574  3.72340426],0
r4,1,0.432534,0.616009,[10  2] ; [32  3],[10.72340426  1.27659574] ; [31.27659574  3.72340426],0
b1,1,0.450475,0.569457,[5 7] ; [19 16],[6.12765957 5.87234043] ; [17.87234043 17.12765957],0
n1,1,0.464214,0.535714,[3 2] ; [4 6],[2.33333333 2.66666667] ; [4.66666667 5.33333333],0
s3,1,0.514212,0.425486,[8 4] ; [19 15],[7.04347826 4.95652174] ; [19.95652174 14.04347826],0
s6,1,0.59389,0.284311,[11  1] ; [30  5],[10.46808511  1.53191489] ; [30.53191489  4.46808511],0
d2,1,0.596049,0.280995,[6 6] ; [20 14],[6.7826087 5.2173913] ; [19.2173913 14.7826087],0
p11,1,0.681831,0.168072,[8 4] ; [21 14],[7.40425532 4.59574468] ; [21.59574468 13.40425532],0
s4,1,0.694182,0.154596,[5 7] ; [12 22],[4.43478261 7.56521739] ; [12.56521739 21.43478261],0
s8,1,0.725058,0.123697,[6 6] ; [19 15],[6.52173913 5.47826087] ; [18.47826087 15.52173913],0
n2,1,0.755497,0.09697,[4 1] ; [8 3],[3.75 1.25] ; [8.25 2.75],0
a1,1,0.764105,0.090057,[ 1 11] ; [ 4 31],[ 1.27659574 10.72340426] ; [ 3.72340426 31.27659574],0
p9,1,0.793866,0.068275,[8 3] ; [24 11],[7.65217391 3.34782609] ; [24.34782609 10.65217391],0
b5,1,0.797369,0.065922,[6 6] ; [19 16],[6.38297872 5.61702128] ; [18.61702128 16.38297872],0
d1,1,0.807715,0.059232,[7 5] ; [19 16],[6.63829787 5.36170213] ; [19.36170213 15.63829787],0
p3,1,0.834142,0.043845,[5 7] ; [13 21],[4.69565217 7.30434783] ; [13.30434783 20.69565217],0
d3,1,0.834142,0.043845,[7 5] ; [21 13],[7.30434783 4.69565217] ; [20.69565217 13.30434783],0
n6,1,0.870852,0.026431,[10  2] ; [29  5],[10.17391304  1.82608696] ; [28.82608696  5.17391304],0
a3,1,0.90278,0.014921,[8 4] ; [24 11],[8.17021277 3.82978723] ; [23.82978723 11.17021277],0
p8,1,0.90278,0.014921,[4 8] ; [11 24],[3.82978723 8.17021277] ; [11.17021277 23.82978723],0
p7,1,0.919135,0.010307,[5 7] ; [14 21],[4.85106383 7.14893617] ; [14.14893617 20.85106383],0
d5,1,0.920551,0.009948,[9 3] ; [25  9],[8.86956522 3.13043478] ; [25.13043478  8.86956522],0
a4,1,0.93192,0.007298,[6 6] ; [18 17],[6.12765957 5.87234043] ; [17.87234043 17.12765957],0
s7,1,0.938176,0.006016,[6 5] ; [19 15],[6.11111111 4.88888889] ; [18.88888889 15.11111111],0
b2,1,0.962527,0.002207,[4 6] ; [ 9 14],[3.93939394 6.06060606] ; [ 9.06060606 13.93939394],0
b3,1,0.962527,0.002207,[4 6] ; [ 9 14],[3.93939394 6.06060606] ; [ 9.06060606 13.93939394],0
p4,1,0.963708,0.00207,[5 7] ; [14 19],[5.06666667 6.93333333] ; [13.93333333 19.06666667],0
