Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,28.399949,[372  33] ; [56 23],[358.14049587  46.85950413] ; [69.85950413  9.14049587],1
r3,1,0.000117,14.844628,[392  14] ; [68 11],[385.07216495  20.92783505] ; [74.92783505  4.07216495],1
s1,1,0.000217,13.678072,[  6 397] ; [ 7 72],[ 10.86929461 392.13070539] ; [ 2.13070539 76.86929461],1
n4,1,0.00086,11.107123,[319  88] ; [48 31],[307.3436214  99.6563786] ; [59.6563786 19.3436214],1
p2,1,0.001225,10.452364,[352  51] ; [57 21],[342.67567568  60.32432432] ; [66.32432432 11.67567568],0
p3,1,0.003479,8.537293,[198 208] ; [24 54],[186.2231405 219.7768595] ; [35.7768595 42.2231405],0
n6,1,0.006991,7.275331,[343  63] ; [56 22],[334.69834711  71.30165289] ; [64.30165289 13.69834711],0
p4,1,0.009335,6.757593,[241 164] ; [34 44],[230.59006211 174.40993789] ; [44.40993789 33.59006211],0
p8,1,0.009407,6.743954,[213 187] ; [29 49],[202.51046025 197.48953975] ; [39.48953975 38.51046025],0
r4,1,0.01336,6.120749,[361  46] ; [62 17],[354.24074074  52.75925926] ; [68.75925926 10.24074074],0
v4,1,0.013581,6.09183,[388  18] ; [70  9],[383.39793814  22.60206186] ; [74.60206186  4.39793814],0
v2,1,0.016053,5.797008,[223 163] ; [32 43],[213.51409978 172.48590022] ; [41.48590022 33.51409978],0
u2,1,0.025136,5.014518,[74 48] ; [10 17],[68.77852349 53.22147651] ; [15.22147651 11.77852349],0
p7,1,0.029781,4.721879,[250 146] ; [39 39],[241.44303797 154.55696203] ; [47.55696203 30.44303797],0
v1,1,0.052814,3.7498,[210 181] ; [33 46],[202.15531915 188.84468085] ; [40.84468085 38.15531915],0
p12,1,0.059507,3.55107,[ 27 377] ; [ 1 78],[ 23.42028986 380.57971014] ; [ 4.57971014 74.42028986],0
a1,1,0.064771,3.410807,[ 13 394] ; [ 6 73],[ 15.91152263 391.08847737] ; [ 3.08847737 75.91152263],0
n5,1,0.071564,3.246784,[313  91] ; [53 25],[306.77178423  97.22821577] ; [59.22821577 18.77178423],0
b1,1,0.077356,3.119587,[138 269] ; [35 44],[144.87860082 262.12139918] ; [28.12139918 50.87860082],0
a6,1,0.087246,2.924472,[290 117] ; [48 30],[283.64123711 123.35876289] ; [54.35876289 23.64123711],0
s8,1,0.102675,2.663493,[163 243] ; [24 55],[156.54020619 249.45979381] ; [30.45979381 48.54020619],0
a5,1,0.120497,2.410846,[293 114] ; [50 29],[287.24485597 119.75514403] ; [55.75514403 23.24485597],0
v3,1,0.15868,1.986759,[151 238] ; [23 53],[145.56129032 243.43870968] ; [28.43870968 47.56129032],0
d5,1,0.161263,1.962345,[325  82] ; [56 21],[320.38636364  86.61363636] ; [60.61363636 16.38636364],0
b3,1,0.184501,1.760992,[ 91 158] ; [10 29],[ 87.32291667 161.67708333] ; [13.67708333 25.32291667],0
b2,1,0.184501,1.760992,[ 91 158] ; [10 29],[ 87.32291667 161.67708333] ; [13.67708333 25.32291667],0
n1,1,0.251251,1.316333,[27 55] ; [13 16],[29.54954955 52.45045045] ; [10.45045045 18.54954955],0
d4,1,0.252818,1.307666,[326  81] ; [58 20],[322.24329897  84.75670103] ; [61.75670103 16.24329897],0
s4,1,0.271625,1.208524,[ 48 357] ; [ 6 73],[ 45.18595041 359.81404959] ; [ 8.81404959 70.18595041],0
b5,1,0.271946,1.206903,[257 150] ; [55 24],[261.28395062 145.71604938] ; [50.71604938 28.28395062],0
a8,1,0.293694,1.102612,[ 55 318] ; [ 7 63],[ 52.20316027 320.79683973] ; [ 9.79683973 60.20316027],0
p6,1,0.312073,1.02188,[131 269] ; [21 57],[127.19665272 272.80334728] ; [24.80334728 53.19665272],0
a3,1,0.374967,0.787137,[285 122] ; [50 27],[281.70454545 125.29545455] ; [53.29545455 23.70454545],0
a2,1,0.381073,0.767238,[ 85 322] ; [20 59],[ 87.93209877 319.06790123] ; [17.06790123 61.93209877],0
