Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,85.126123,[103 175] ; [133  28],[149.44874715 128.55125285] ; [86.55125285 74.44874715],1
v1,1,1e-06,23.656496,[115 165] ; [106  57],[139.68397291 140.31602709] ; [81.31602709 81.68397291],1
s8,1,7.3e-05,15.737462,[ 86 203] ; [79 84],[105.49778761 183.50221239] ; [ 59.50221239 103.49778761],1
r1,1,0.000339,12.839948,[210  76] ; [144  20],[224.98666667  61.01333333] ; [129.01333333  34.98666667],1
d1,1,0.000583,11.829426,[136 154] ; [105  60],[153.6043956 136.3956044] ; [87.3956044 77.6043956],1
s2,1,0.000807,11.225556,[115 174] ; [91 71],[132.00443459 156.99556541] ; [73.99556541 88.00443459],1
r4,1,0.00094,10.941573,[241  49] ; [155  10],[252.3956044  37.6043956] ; [143.6043956  21.3956044],1
p3,1,0.003651,8.44975,[105 184] ; [83 82],[119.67400881 169.32599119] ; [68.32599119 96.67400881],0
a4,1,0.004483,8.077012,[102 188] ; [80 84],[116.25550661 173.74449339] ; [65.74449339 98.25550661],0
r3,1,0.004736,7.977655,[267  21] ; [162   2],[273.34513274  14.65486726] ; [155.65486726   8.34513274],0
n4,1,0.005507,7.704936,[197  91] ; [132  32],[209.62831858  78.37168142] ; [119.37168142  44.62831858],0
a2,1,0.006403,7.433146,[ 48 242] ; [ 45 120],[ 59.27472527 230.72527473] ; [ 33.72527473 131.27472527],0
v4,1,0.008485,6.928056,[266  19] ; [162   2],[271.67037862  13.32962138] ; [156.32962138   7.67037862],0
n5,1,0.008912,6.840457,[194  93] ; [129  34],[206.00222222  80.99777778] ; [116.99777778  46.00222222],0
d4,1,0.009815,6.668139,[219  70] ; [141  23],[229.66887417  59.33112583] ; [130.33112583  33.66887417],0
p10,1,0.009951,6.643567,[223  66] ; [142  21],[233.37389381  55.62610619] ; [131.62610619  31.37389381],0
d2,1,0.012077,6.299519,[115 175] ; [85 79],[127.75330396 162.24669604] ; [72.24669604 91.75330396],0
s7,1,0.012709,6.209177,[104 174] ; [78 79],[116.31264368 161.68735632] ; [65.68735632 91.31264368],0
p7,1,0.015368,5.873761,[150 135] ; [105  58],[162.22098214 122.77901786] ; [92.77901786 70.22098214],0
n6,1,0.015371,5.873399,[228  59] ; [145  19],[237.36363636  49.63636364] ; [135.63636364  28.36363636],0
p4,1,0.015549,5.853125,[135 154] ; [96 68],[147.37086093 141.62913907] ; [83.62913907 80.37086093],0
s3,1,0.018625,5.536361,[146 142] ; [99 60],[157.85234899 130.14765101] ; [87.14765101 71.85234899],0
s5,1,0.030119,4.702504,[ 74 210] ; [ 58 104],[ 84.05381166 199.94618834] ; [ 47.94618834 114.05381166],0
d5,1,0.034868,4.451629,[222  68] ; [140  25],[230.72527473  59.27472527] ; [131.27472527  33.72527473],0
r2,1,0.035295,4.43084,[258  28] ; [157   7],[263.75555556  22.24444444] ; [151.24444444  12.75555556],0
a3,1,0.036207,4.387313,[188 101] ; [123  42],[197.97136564  91.02863436] ; [113.02863436  51.97136564],0
p1,1,0.036386,4.378944,[ 11 277] ; [ 14 151],[ 15.89403974 272.10596026] ; [  9.10596026 155.89403974],0
a5,1,0.040647,4.190688,[197  93] ; [127  38],[206.50549451  83.49450549] ; [117.49450549  47.50549451],0
d3,1,0.043301,4.083616,[184 106] ; [120  45],[193.75824176  96.24175824] ; [110.24175824  54.75824176],0
n3,1,0.051217,3.801177,[49 23] ; [30  5],[53.1588785 18.8411215] ; [25.8411215  9.1588785],0
p8,1,0.05724,3.615603,[126 160] ; [87 76],[135.67483296 150.32516704] ; [77.32516704 85.67483296],0
