Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,100.438204,[ 2 54] ; [210  72],[35.12426036 20.87573964] ; [176.87573964 105.12426036],1
d5,1,0.0,69.363884,[24 32] ; [253  29],[45.89349112 10.10650888] ; [231.10650888  50.89349112],1
d3,1,0.0,38.375221,[21 35] ; [221  61],[40.09467456 15.90532544] ; [201.90532544  80.09467456],1
d2,1,2e-06,22.655062,[13 43] ; [163 118],[29.2462908 26.7537092] ; [146.7537092 134.2462908],1
r3,1,9e-06,19.692342,[48  8] ; [276   5],[53.83976261  2.16023739] ; [270.16023739  10.83976261],1
a4,1,8.3e-05,15.480023,[13 43] ; [146 135],[26.42136499 29.57863501] ; [132.57863501 148.42136499],1
u1,1,0.00013,14.638544,[ 1 55] ; [ 69 213],[11.59763314 44.40236686] ; [ 58.40236686 223.59763314],1
a2,1,0.003672,8.439157,[ 6 50] ; [ 83 199],[14.74556213 41.25443787] ; [ 74.25443787 207.74556213],0
a3,1,0.00445,8.090418,[35 21] ; [224  56],[43.16666667 12.83333333] ; [215.83333333  64.16666667],0
p1,1,0.007128,7.240505,[12 43] ; [ 26 255],[ 6.2202381 48.7797619] ; [ 31.7797619 249.2202381],0
p2,1,0.009497,6.726922,[39 16] ; [238  41],[45.61377246  9.38622754] ; [231.38622754  47.61377246],0
s8,1,0.011327,6.41332,[20 35] ; [153 125],[28.57357357 26.42642643] ; [144.42642643 133.57357357],0
a5,1,0.013997,6.038568,[36 20] ; [224  58],[43.07692308 12.92307692] ; [216.92307692  65.07692308],0
s2,1,0.016687,5.729032,[22 32] ; [163 116],[30. 24.] ; [155. 124.],0
v2,1,0.03017,4.699581,[38 18] ; [224  53],[44.06006006 11.93993994] ; [217.93993994  59.06006006],0
v4,1,0.044427,4.040245,[52  4] ; [274   6],[54.33333333  1.66666667] ; [271.66666667   8.33333333],0
s1,1,0.073532,3.202369,[ 4 51] ; [  7 269],[ 1.82779456 53.17220544] ; [  9.17220544 266.82779456],0
n1,1,0.079898,3.06698,[5 3] ; [17 38],[2.79365079 5.20634921] ; [19.20634921 35.79365079],0
s7,1,0.102572,2.665098,[24 27] ; [158 108],[29.2807571 21.7192429] ; [152.7192429 113.2807571],0
u2,1,0.107465,2.591114,[ 9 12] ; [36 21],[12.11538462  8.88461538] ; [32.88461538 24.11538462],0
p9,1,0.10868,2.573314,[43 12] ; [239  37],[46.85800604  8.14199396] ; [235.14199396  40.85800604],0
p10,1,0.122584,2.383997,[42 13] ; [235  42],[45.88855422  9.11144578] ; [231.11144578  45.88855422],0
n6,1,0.131877,2.27027,[46 10] ; [250  30],[49.33333333  6.66666667] ; [246.66666667  33.33333333],0
s6,1,0.137118,2.210013,[32 21] ; [193  80],[36.5797546 16.4202454] ; [188.4202454  84.5797546],0
a8,1,0.157214,2.000821,[ 4 48] ; [ 38 213],[ 7.20792079 44.79207921] ; [ 34.79207921 216.20792079],0
p7,1,0.157761,1.995554,[32 22] ; [188  84],[36.44171779 17.55828221] ; [183.55828221  88.44171779],0
a1,1,0.161304,1.961957,[ 2 54] ; [ 26 256],[ 4.63905325 51.36094675] ; [ 23.36094675 258.63905325],0
v1,1,0.202441,1.624674,[33 22] ; [192  87],[37.0508982 17.9491018] ; [187.9491018  91.0508982],0
p11,1,0.219317,1.508837,[41 15] ; [227  55],[44.40236686 11.59763314] ; [223.59763314  58.40236686],0
a7,1,0.286516,1.135922,[38 18] ; [210  71],[41.21068249 14.78931751] ; [206.78931751  74.21068249],0
s5,1,0.290945,1.115245,[17 37] ; [106 165],[20.43692308 33.56307692] ; [102.56307692 168.43692308],0
p4,1,0.368473,0.808807,[31 24] ; [174 103],[33.96084337 21.03915663] ; [171.03915663 105.96084337],0
b2,1,0.37847,0.775665,[13 25] ; [ 73 101],[15.41509434 22.58490566] ; [ 70.58490566 103.41509434],0
b3,1,0.37847,0.775665,[13 25] ; [ 73 101],[15.41509434 22.58490566] ; [ 70.58490566 103.41509434],0
u3,1,0.418313,0.65505,[10 11] ; [33 24],[11.57692308  9.42307692] ; [31.42307692 25.57692308],0
r4,1,0.421617,0.645804,[51  5] ; [265  17],[52.35502959  3.64497041] ; [263.64497041  18.35502959],0
n4,1,0.43115,0.619724,[49  7] ; [234  47],[47.02670623  8.97329377] ; [235.97329377  45.02670623],0
a6,1,0.452106,0.565366,[36 20] ; [195  86],[38.38575668 17.61424332] ; [192.61424332  88.38575668],0
