Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,75.340917,[191 144] ; [ 42 173],[141.91818182 193.08181818] ; [ 91.08181818 123.91818182],1
s3,1,0.306346,1.046362,[198 140] ; [117  99],[192.18411552 145.81588448] ; [122.81588448  93.18411552],0
n2,1,0.306487,1.045755,[48 12] ; [41 16],[45.64102564 14.35897436] ; [43.35897436 13.64102564],0
s8,1,0.319504,0.990978,[180 160] ; [106 112],[174.26523297 165.73476703] ; [111.73476703 106.26523297],0
n6,1,0.383673,0.758901,[302  37] ; [188  29],[298.75899281  40.24100719] ; [191.24100719  25.75899281],0
a2,1,0.425383,0.635395,[112 232] ; [ 64 154],[107.72953737 236.27046263] ; [ 68.27046263 149.72953737],0
u4,1,0.426831,0.63143,[ 10 334] ; [  4 214],[  8.56939502 335.43060498] ; [  5.43060498 212.56939502],0
p5,1,0.433677,0.612957,[ 43 301] ; [ 32 184],[ 46.07142857 297.92857143] ; [ 28.92857143 187.07142857],0
n4,1,0.489847,0.476862,[286  57] ; [176  41],[282.975  60.025] ; [179.025  37.975],0
a1,1,0.507289,0.439656,[ 22 322] ; [ 11 207],[ 20.19928826 323.80071174] ; [ 12.80071174 205.19928826],0
a4,1,0.598206,0.27771,[181 162] ; [120  98],[184.03386809 158.96613191] ; [116.96613191 101.03386809],0
p6,1,0.617406,0.249531,[144 197] ; [ 87 130],[141.16666667 199.83333333] ; [ 89.83333333 127.16666667],0
p1,1,0.633074,0.227915,[ 29 314] ; [ 21 197],[ 30.57040998 312.42959002] ; [ 19.42959002 198.57040998],0
u3,1,0.657383,0.196718,[39 23] ; [27 19],[37.88888889 24.11111111] ; [28.11111111 17.88888889],0
p11,1,0.721387,0.127167,[288  56] ; [180  38],[286.46263345  57.53736655] ; [181.53736655  36.46263345],0
b4,1,0.746295,0.104671,[202 142] ; [125  93],[200.15658363 143.84341637] ; [126.84341637  91.15658363],0
p2,1,0.759838,0.093449,[300  43] ; [187  29],[298.82110912  44.17889088] ; [188.17889088  27.82110912],0
n3,1,0.826274,0.048173,[45 15] ; [41 15],[44.48275862 15.51724138] ; [41.51724138 14.48275862],0
u2,1,0.830654,0.045737,[35 26] ; [26 21],[34.4537037 26.5462963] ; [26.5462963 20.4537037],0
b2,1,0.856172,0.032851,[ 90 127] ; [59 80],[ 90.82303371 126.17696629] ; [58.17696629 80.82303371],0
b3,1,0.856172,0.032851,[ 90 127] ; [59 80],[ 90.82303371 126.17696629] ; [58.17696629 80.82303371],0
b5,1,0.92925,0.007883,[207 137] ; [132  86],[207.50177936 136.49822064] ; [131.49822064  86.50177936],0
s6,1,0.943999,0.004934,[243  95] ; [153  59],[243.36  94.64] ; [152.64  59.36],0
