Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,32.709796,[138  10] ; [23 17],[126.74468085  21.25531915] ; [34.25531915  5.74468085],1
p10,1,0.0,28.161322,[134  14] ; [22 18],[122.80851064  25.19148936] ; [33.19148936  6.80851064],1
p8,1,0.001264,10.393798,[103  44] ; [17 23],[94.3315508 52.6684492] ; [25.6684492 14.3315508],0
s2,1,0.004269,8.165678,[ 18 132] ; [12 27],[ 23.80952381 126.19047619] ; [ 6.19047619 32.80952381],0
n5,1,0.009427,6.740091,[118  31] ; [23 16],[111.75  37.25] ; [29.25  9.75],0
r4,1,0.017659,5.62963,[139  11] ; [32  8],[135.  15.] ; [36.  4.],0
a6,1,0.01981,5.428571,[111  39] ; [22 18],[105.  45.] ; [28. 12.],0
p5,1,0.035189,4.435972,[ 28 122] ; [ 2 38],[ 23.68421053 126.31578947] ; [ 6.31578947 33.68421053],0
p4,1,0.035383,4.42662,[121  29] ; [26 14],[116.05263158  33.94736842] ; [30.94736842  9.05263158],0
b1,1,0.035861,4.403708,[55 95] ; [22 18],[60.78947368 89.21052632] ; [16.21052632 23.78947368],0
v2,1,0.040176,4.210438,[96 51] ; [19 21],[90.40106952 56.59893048] ; [24.59893048 15.40106952],0
n4,1,0.045642,3.99475,[123  27] ; [27 13],[118.42105263  31.57894737] ; [31.57894737  8.42105263],0
a8,1,0.064855,3.408665,[ 19 108] ; [ 1 32],[ 15.875 111.125] ; [ 4.125 28.875],0
n6,1,0.070587,3.269321,[132  17] ; [31  9],[128.5026455  20.4973545] ; [34.4973545  5.5026455],0
p7,1,0.080758,3.049582,[116  32] ; [26 14],[111.78723404  36.21276596] ; [30.21276596  9.78723404],0
b5,1,0.080948,3.045758,[82 68] ; [28 12],[86.84210526 63.15789474] ; [23.15789474 16.84210526],0
p1,1,0.09007,2.873116,[ 17 133] ; [ 1 39],[ 14.21052632 135.78947368] ; [ 3.78947368 36.21052632],0
s4,1,0.102722,2.662772,[ 13 134] ; [ 7 32],[ 15.80645161 131.19354839] ; [ 4.19354839 34.80645161],0
r3,1,0.110671,2.544618,[142   8] ; [35  5],[139.73684211  10.26315789] ; [37.26315789  2.73684211],0
a5,1,0.114942,2.484926,[119  31] ; [27 13],[115.26315789  34.73684211] ; [30.73684211  9.26315789],0
a4,1,0.118262,2.440184,[65 84] ; [23 17],[69.37566138 79.62433862] ; [18.62433862 21.37566138],0
s6,1,0.12219,2.389027,[70 77] ; [24 15],[74.29032258 72.70967742] ; [19.70967742 19.29032258],0
b2,1,0.137383,2.207031,[40 53] ; [ 6 17],[36.87931034 56.12068966] ; [ 9.12068966 13.87931034],0
b3,1,0.137383,2.207031,[40 53] ; [ 6 17],[36.87931034 56.12068966] ; [ 9.12068966 13.87931034],0
a2,1,0.139944,2.17857,[ 32 118] ; [13 27],[ 35.52631579 114.47368421] ; [ 9.47368421 30.52631579],0
p2,1,0.152041,2.051653,[130  20] ; [31  9],[127.10526316  22.89473684] ; [33.89473684  6.10526316],0
d4,1,0.157208,2.000877,[116  34] ; [35  5],[119.21052632  30.78947368] ; [31.78947368  8.21052632],0
n1,1,0.22133,1.495726,[ 6 20] ; [4 5],[ 7.42857143 18.57142857] ; [2.57142857 6.42857143],0
v4,1,0.243656,1.359318,[145   5] ; [37  3],[143.68421053   6.31578947] ; [38.31578947  1.68421053],0
r1,1,0.260294,1.267194,[121  29] ; [29 11],[118.42105263  31.57894737] ; [31.57894737  8.42105263],0
p12,1,0.26084,1.264291,[ 11 138] ; [ 1 39],[  9.46031746 139.53968254] ; [ 2.53968254 37.46031746],0
s1,1,0.278165,1.176035,[  3 147] ; [ 2 37],[  3.96825397 146.03174603] ; [ 1.03174603 37.96825397],0
d3,1,0.27869,1.173465,[99 51] ; [30 10],[101.84210526  48.15789474] ; [27.15789474 12.84210526],0
n3,1,0.330232,0.947986,[19  7] ; [8 1],[20.05714286  5.94285714] ; [6.94285714 2.05714286],0
u2,1,0.379781,0.77141,[24 23] ; [4 7],[22.68965517 24.31034483] ; [5.31034483 5.68965517],0
d2,1,0.471696,0.518001,[65 84] ; [20 20],[67.01058201 81.98941799] ; [17.98941799 22.01058201],0
d1,1,0.546193,0.364181,[82 68] ; [24 16],[83.68421053 66.31578947] ; [22.31578947 17.68421053],0
u1,1,0.590885,0.288964,[ 28 122] ; [ 6 34],[ 26.84210526 123.15789474] ; [ 7.15789474 32.84210526],0
s7,1,0.658651,0.195167,[50 89] ; [14 21],[51.12643678 87.87356322] ; [12.87356322 22.12643678],0
a3,1,0.705907,0.1424,[103  47] ; [28 11],[103.96825397  46.03174603] ; [27.03174603 11.96825397],0
d5,1,0.726062,0.122758,[124  26] ; [34  6],[124.73684211  25.26315789] ; [33.26315789  6.73684211],0
v1,1,0.742551,0.107897,[93 55] ; [24 16],[92.10638298 55.89361702] ; [24.89361702 15.10638298],0
