Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,30.583671,[12 24] ; [36  2],[23.35135135 12.64864865] ; [24.64864865 13.35135135],1
d2,1,4.7e-05,16.576236,[ 6 30] ; [24 14],[14.59459459 21.40540541] ; [15.40540541 22.59459459],1
d5,1,0.000105,15.037156,[22 14] ; [37  1],[28.7027027  7.2972973] ; [30.2972973  7.7027027],1
a2,1,0.002179,9.392355,[ 2 34] ; [13 25],[ 7.2972973 28.7027027] ; [ 7.7027027 30.2972973],0
r2,1,0.004163,8.211215,[26  9] ; [37  1],[30.20547945  4.79452055] ; [32.79452055  5.20547945],0
a7,1,0.009901,6.652669,[17 19] ; [29  9],[22.37837838 13.62162162] ; [23.62162162 14.37837838],0
r4,1,0.012858,6.188562,[25 11] ; [35  3],[29.18918919  6.81081081] ; [30.81081081  7.18918919],0
s8,1,0.014947,5.922686,[ 9 27] ; [20 18],[14.10810811 21.89189189] ; [14.89189189 23.10810811],0
r1,1,0.029892,4.715488,[22 14] ; [31  6],[26.1369863  9.8630137] ; [26.8630137 10.1369863],0
p10,1,0.031675,4.615984,[20 16] ; [30  8],[24.32432432 11.67567568] ; [25.67567568 12.32432432],0
s6,1,0.034012,4.494101,[19 17] ; [29  9],[23.35135135 12.64864865] ; [24.64864865 13.35135135],0
b1,1,0.050321,3.830736,[26 10] ; [19 19],[21.89189189 14.10810811] ; [23.10810811 14.89189189],0
a5,1,0.050936,3.810364,[22 14] ; [31  7],[25.78378378 10.21621622] ; [27.21621622 10.78378378],0
p1,1,0.076192,3.144321,[ 5 31] ; [ 1 37],[ 2.91891892 33.08108108] ; [ 3.08108108 34.91891892],0
a3,1,0.1052,2.624882,[19 17] ; [27 11],[22.37837838 13.62162162] ; [23.62162162 14.37837838],0
p2,1,0.113137,2.509849,[27  9] ; [33  4],[29.5890411  6.4109589] ; [30.4109589  6.5890411],0
v2,1,0.118628,2.435343,[15 19] ; [22 13],[18.23188406 15.76811594] ; [18.76811594 16.23188406],0
u3,1,0.173566,1.851867,[11  5] ; [10  1],[12.44444444  3.55555556] ; [8.55555556 2.44444444],0
a8,1,0.184949,1.757401,[ 4 30] ; [ 1 31],[ 2.57575758 31.42424242] ; [ 2.42424242 29.57575758],0
u2,1,0.200602,1.637984,[12  5] ; [10  1],[13.35714286  3.64285714] ; [8.64285714 2.35714286],0
p6,1,0.215825,1.531915,[10 26] ; [15 21],[12.5 23.5] ; [12.5 23.5],0
p9,1,0.234452,1.413645,[24 12] ; [30  8],[26.27027027  9.72972973] ; [27.72972973 10.27027027],0
p3,1,0.247257,1.338737,[16 20] ; [22 16],[18.48648649 17.51351351] ; [19.51351351 18.48648649],0
a6,1,0.248168,1.333587,[22 14] ; [28 10],[24.32432432 11.67567568] ; [25.67567568 12.32432432],0
n1,1,0.264589,1.244589,[8 6] ; [3 6],[6.69565217 7.30434783] ; [4.30434783 4.69565217],0
s1,1,0.303484,1.058824,[ 3 33] ; [ 1 35],[ 2. 34.] ; [ 2. 34.],0
n4,1,0.352205,0.865497,[16 20] ; [21 17],[18. 18.] ; [19. 19.],0
b4,1,0.362552,0.829035,[18 18] ; [23 15],[19.94594595 16.05405405] ; [21.05405405 16.94594595],0
p11,1,0.362837,0.828051,[23 13] ; [28 10],[24.81081081 11.18918919] ; [26.18918919 11.81081081],0
b5,1,0.365689,0.818262,[19 17] ; [24 14],[20.91891892 15.08108108] ; [22.08108108 15.91891892],0
p7,1,0.395259,0.722701,[24 12] ; [28  9],[25.64383562 10.35616438] ; [26.35616438 10.64383562],0
