Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,109.378051,[196  96] ; [ 1 79],[154.6344086 137.3655914] ; [42.3655914 37.6344086],1
d3,1,0.0,92.420695,[227  65] ; [16 64],[190.74193548 101.25806452] ; [52.25806452 27.74193548],1
d5,1,0.0,64.497376,[252  40] ; [35 45],[225.27956989  66.72043011] ; [61.72043011 18.27956989],1
a5,1,0.0,31.832158,[215  77] ; [32 48],[193.88172043  98.11827957] ; [53.11827957 26.88172043],1
a7,1,3.1e-05,17.381563,[225  66] ; [43 37],[210.21024259  80.78975741] ; [57.78975741 22.21024259],1
d2,1,7.2e-05,15.756945,[133 157] ; [17 63],[117.56756757 172.43243243] ; [32.43243243 47.56756757],1
a3,1,0.000258,13.350919,[190 102] ; [34 46],[175.82795699 116.17204301] ; [48.17204301 31.82795699],1
u1,1,0.000785,11.276567,[ 44 248] ; [ 1 79],[ 35.32258065 256.67741935] ; [ 9.67741935 70.32258065],1
a6,1,0.000822,11.190379,[217  75] ; [44 36],[204.87096774  87.12903226] ; [56.12903226 23.87096774],1
r4,1,0.000976,10.872954,[268  24] ; [63 17],[259.8172043  32.1827957] ; [71.1827957  8.8172043],1
a4,1,0.000983,10.859295,[126 166] ; [18 61],[113.33692722 178.66307278] ; [30.66307278 48.33692722],1
s5,1,0.00381,8.372238,[ 74 208] ; [ 8 68],[ 64.59217877 217.40782123] ; [17.40782123 58.59217877],0
p10,1,0.006788,7.32811,[242  46] ; [55 23],[233.70491803  54.29508197] ; [63.29508197 14.70491803],0
s2,1,0.010058,6.624534,[ 96 192] ; [14 63],[ 86.79452055 201.20547945] ; [23.20547945 53.79452055],0
a2,1,0.013023,6.166027,[ 56 236] ; [ 6 74],[ 48.66666667 243.33333333] ; [13.33333333 66.66666667],0
r3,1,0.014581,5.966432,[283   8] ; [72  7],[279.2027027  11.7972973] ; [75.7972973  3.2027027],0
r1,1,0.015096,5.905189,[229  61] ; [52 27],[220.8401084  69.1598916] ; [60.1598916 18.8401084],0
r2,1,0.017152,5.680719,[268  19] ; [68 12],[262.75749319  24.24250681] ; [73.24250681  6.75749319],0
b3,1,0.021199,5.310346,[58 98] ; [ 9 38],[ 51.48768473 104.51231527] ; [15.51231527 31.48768473],0
b2,1,0.021199,5.310346,[58 98] ; [ 9 38],[ 51.48768473 104.51231527] ; [15.51231527 31.48768473],0
n3,1,0.037118,4.34499,[43 19] ; [21  2],[46.68235294 15.31764706] ; [17.31764706  5.68235294],0
