Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.001206,10.481037,[19  8] ; [ 9 23],[12.81355932 14.18644068] ; [15.18644068 16.81355932],0
p7,1,0.002727,8.981401,[21  6] ; [12 19],[15.36206897 11.63793103] ; [17.63793103 13.36206897],0
p6,1,0.005827,7.603167,[17 10] ; [ 8 22],[11.84210526 15.15789474] ; [13.15789474 16.84210526],0
s6,1,0.01081,6.496241,[20  4] ; [15 15],[15.55555556  8.44444444] ; [19.44444444 10.55555556],0
n5,1,0.01107,6.454018,[24  3] ; [19 13],[19.6779661  7.3220339] ; [23.3220339  8.6779661],0
p10,1,0.020386,5.378535,[24  3] ; [20 12],[20.13559322  6.86440678] ; [23.86440678  8.13559322],0
p2,1,0.020386,5.378535,[24  3] ; [20 12],[20.13559322  6.86440678] ; [23.86440678  8.13559322],0
p5,1,0.023823,5.107458,[ 6 21] ; [ 1 31],[ 3.20338983 23.79661017] ; [ 3.79661017 28.20338983],0
p9,1,0.036128,4.391058,[25  2] ; [22  9],[21.87931034  5.12068966] ; [25.12068966  5.87931034],0
p8,1,0.036707,4.363942,[17 10] ; [11 20],[13.03448276 13.96551724] ; [14.96551724 16.03448276],0
n6,1,0.042241,4.125508,[26  1] ; [25  7],[23.33898305  3.66101695] ; [27.66101695  4.33898305],0
s2,1,0.059801,3.542892,[15 12] ; [10 22],[11.44067797 15.55932203] ; [13.55932203 18.44067797],0
r4,1,0.066169,3.375582,[22  5] ; [19 13],[18.76271186  8.23728814] ; [22.23728814  9.76271186],0
s7,1,0.068459,3.319597,[16 10] ; [12 20],[12.55172414 13.44827586] ; [15.44827586 16.55172414],0
r2,1,0.074208,3.187398,[21  6] ; [30  2],[23.33898305  3.66101695] ; [27.66101695  4.33898305],0
v1,1,0.07866,3.092381,[20  7] ; [16 15],[16.75862069 10.24137931] ; [19.24137931 11.75862069],0
s5,1,0.078983,3.085714,[ 8 16] ; [ 4 26],[ 5.33333333 18.66666667] ; [ 6.66666667 23.33333333],0
