Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.000421,12.437514,[ 9 94] ; [5 6],[12.64912281 90.35087719] ; [1.35087719 9.64912281],1
p6,1,0.008021,7.028807,[14 87] ; [5 6],[17.13392857 83.86607143] ; [1.86607143 9.13392857],0
a7,1,0.010695,6.515336,[71 36] ; [3 8],[67.10169492 39.89830508] ; [6.89830508 4.10169492],0
r1,1,0.034581,4.465741,[73 34] ; [4 7],[69.8220339 37.1779661] ; [7.1779661 3.8220339],0
a6,1,0.049048,3.873693,[71 36] ; [4 7],[68.00847458 38.99152542] ; [6.99152542 4.00847458],0
r2,1,0.132808,2.259369,[86 21] ; [6 4],[84.13675214 22.86324786] ; [7.86324786 2.13675214],0
b5,1,0.133945,2.246181,[64 43] ; [4 7],[61.66101695 45.33898305] ; [6.33898305 4.66101695],0
p2,1,0.17282,1.858313,[64 41] ; [9 2],[66.07758621 38.92241379] ; [6.92241379 4.07758621],0
p3,1,0.21631,1.528684,[29 76] ; [5 6],[30.77586207 74.22413793] ; [3.22413793 7.77586207],0
p7,1,0.230363,1.43862,[46 57] ; [7 4],[47.88596491 55.11403509] ; [5.11403509 5.88596491],0
d5,1,0.258237,1.278182,[76 31] ; [6 5],[74.3559322 32.6440678] ; [7.6440678 3.3559322],0
s6,1,0.323278,0.975638,[33 74] ; [5 6],[34.45762712 72.54237288] ; [3.54237288 7.45762712],0
a5,1,0.325494,0.966744,[65 42] ; [5 6],[63.47457627 43.52542373] ; [6.52542373 4.47457627],0
s7,1,0.373614,0.79161,[16 81] ; [3 8],[17.06481481 79.93518519] ; [1.93518519 9.06481481],0
b2,1,0.385895,0.751838,[18 42] ; [4 5],[19.13043478 40.86956522] ; [2.86956522 6.13043478],0
b3,1,0.385895,0.751838,[18 42] ; [4 5],[19.13043478 40.86956522] ; [2.86956522 6.13043478],0
d2,1,0.390911,0.736107,[44 63] ; [6 5],[45.33898305 61.66101695] ; [4.66101695 6.33898305],0
p9,1,0.420565,0.648736,[61 44] ; [5 6],[59.74137931 45.25862069] ; [6.25862069 4.74137931],0
p4,1,0.420998,0.647528,[35 70] ; [5 6],[36.20689655 68.79310345] ; [3.79310345 7.20689655],0
n5,1,0.441389,0.592668,[45 61] ; [6 5],[46.20512821 59.79487179] ; [4.79487179 6.20512821],0
s3,1,0.447632,0.576641,[27 78] ; [4 7],[28.06034483 76.93965517] ; [2.93965517 8.06034483],0
s8,1,0.506464,0.441367,[18 89] ; [ 1 10],[17.22881356 89.77118644] ; [1.77118644 9.22881356],0
a2,1,0.506464,0.441367,[18 89] ; [ 1 10],[17.22881356 89.77118644] ; [1.77118644 9.22881356],0
v1,1,0.530996,0.392485,[39 67] ; [3 8],[38.05128205 67.94871795] ; [3.94871795 7.05128205],0
u2,1,0.532424,0.389764,[23 16] ; [3 1],[23.58139535 15.41860465] ; [2.41860465 1.58139535],0
b1,1,0.579554,0.306956,[58 49] ; [5 6],[57.12711864 49.87288136] ; [5.87288136 5.12711864],0
p8,1,0.582375,0.302411,[37 67] ; [3 8],[36.17391304 67.82608696] ; [3.82608696 7.17391304],0
p11,1,0.621046,0.2444,[57 50] ; [5 6],[56.22033898 50.77966102] ; [5.77966102 5.22033898],0
d4,1,0.654168,0.200686,[70 36] ; [8 3],[70.66666667 35.33333333] ; [7.33333333 3.66666667],0
p5,1,0.654553,0.200208,[ 6 99] ; [ 1 10],[ 6.3362069 98.6637931] ; [ 0.6637931 10.3362069],0
n2,1,0.670659,0.180832,[23 17] ; [4 2],[23.47826087 16.52173913] ; [3.52173913 2.47826087],0
a4,1,0.689063,0.160101,[42 65] ; [5 6],[42.61864407 64.38135593] ; [4.38135593 6.61864407],0
u1,1,0.74881,0.102533,[  7 100] ; [ 1 10],[ 7.25423729 99.74576271] ; [ 0.74576271 10.25423729],0
v4,1,0.754574,0.097727,[79 27] ; [7 3],[78.5862069 27.4137931] ; [7.4137931 2.5862069],0
n3,1,0.774062,0.082406,[23 15] ; [4 2],[23.31818182 14.68181818] ; [3.68181818 2.31818182],0
v3,1,0.788721,0.071809,[24 77] ; [2 8],[23.65765766 77.34234234] ; [2.34234234 7.65765766],0
n1,1,0.809401,0.058177,[15 24] ; [2 4],[14.73333333 24.26666667] ; [2.26666667 3.73333333],0
v2,1,0.814966,0.054767,[40 60] ; [4 7],[39.63963964 60.36036036] ; [4.36036036 6.63963964],0
d1,1,0.851612,0.034992,[42 65] ; [4 7],[41.71186441 65.28813559] ; [4.28813559 6.71186441],0
u3,1,0.883232,0.021572,[18 21] ; [2 2],[18.13953488 20.86046512] ; [1.86046512 2.13953488],0
p10,1,0.916407,0.011017,[49 55] ; [5 6],[48.83478261 55.16521739] ; [5.16521739 5.83478261],0
r4,1,0.94691,0.004434,[67 40] ; [7 4],[67.10169492 39.89830508] ; [6.89830508 4.10169492],0
b4,1,0.969877,0.001426,[59 48] ; [6 5],[58.94067797 48.05932203] ; [6.05932203 4.94067797],0
p1,1,0.9704,0.001377,[10 96] ; [ 1 10],[ 9.96581197 96.03418803] ; [1.03418803 9.96581197],0
a3,1,0.972986,0.001147,[68 38] ; [7 4],[67.94871795 38.05128205] ; [7.05128205 3.94871795],0
n4,1,0.982812,0.000464,[58 49] ; [6 5],[58.03389831 48.96610169] ; [5.96610169 5.03389831],0
r3,1,0.990369,0.000146,[78 29] ; [8 3],[77.98305085 29.01694915] ; [8.01694915 2.98305085],0
d3,1,0.991321,0.000118,[58 48] ; [6 5],[57.98290598 48.01709402] ; [6.01709402 4.98290598],0
