Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,7e-06,20.182738,[56 46] ; [16 59],[41.49152542 60.50847458] ; [30.50847458 44.49152542],1
p8,1,5e-05,16.448038,[57 44] ; [19 55],[43.86285714 57.13714286] ; [32.13714286 41.86285714],1
p4,1,0.00035,12.77936,[57 44] ; [22 53],[45.33522727 55.66477273] ; [33.66477273 41.33522727],1
p2,1,0.000949,10.925295,[91 10] ; [53 22],[82.63636364 18.36363636] ; [61.36363636 13.63636364],1
p6,1,0.001053,10.731488,[36 61] ; [11 64],[26.50581395 70.49418605] ; [20.49418605 54.50581395],0
a3,1,0.001457,10.131905,[77 24] ; [40 35],[67.14204545 33.85795455] ; [49.85795455 25.14204545],0
n3,1,0.003026,8.791866,[26  2] ; [12  9],[21.71428571  6.28571429] ; [16.28571429  4.71428571],0
n6,1,0.012022,6.307655,[76 25] ; [43 32],[68.28977273 32.71022727] ; [50.71022727 24.28977273],0
d3,1,0.01711,5.685023,[82 19] ; [49 26],[75.17613636 25.82386364] ; [55.82386364 19.17613636],0
n1,1,0.023011,5.167663,[ 3 25] ; [ 8 13],[ 6.28571429 21.71428571] ; [ 4.71428571 16.28571429],0
a5,1,0.023902,5.101765,[75 27] ; [43 32],[68. 34.] ; [50. 25.],0
s7,1,0.026377,4.931105,[44 55] ; [21 54],[36.98275862 62.01724138] ; [28.01724138 46.98275862],0
a2,1,0.031105,4.647158,[20 82] ; [ 6 69],[14.98305085 87.01694915] ; [11.01694915 63.98305085],0
b2,1,0.086108,2.945672,[17 43] ; [16 19],[20.84210526 39.15789474] ; [12.15789474 22.84210526],0
b3,1,0.086108,2.945672,[17 43] ; [16 19],[20.84210526 39.15789474] ; [12.15789474 22.84210526],0
p10,1,0.087458,2.920544,[88 13] ; [58 17],[83.78409091 17.21590909] ; [62.21590909 12.78409091],0
v1,1,0.094979,2.787897,[34 64] ; [35 39],[39.31395349 58.68604651] ; [29.68604651 44.31395349],0
p11,1,0.117896,2.445054,[80 22] ; [51 24],[75.49152542 26.50847458] ; [55.50847458 19.49152542],0
b1,1,0.138762,2.191635,[35 67] ; [18 57],[30.54237288 71.45762712] ; [22.45762712 52.54237288],0
a1,1,0.140486,2.17263,[ 8 94] ; [ 2 73],[ 5.76271186 96.23728814] ; [ 4.23728814 70.76271186],0
v4,1,0.145337,2.120519,[97  4] ; [68  7],[94.6875  6.3125] ; [70.3125  4.6875],0
d1,1,0.153216,2.039935,[60 42] ; [36 39],[55.3220339 46.6779661] ; [40.6779661 34.3220339],0
r4,1,0.208537,1.581556,[91 11] ; [62 13],[88.16949153 13.83050847] ; [64.83050847 10.16949153],0
s8,1,0.212194,1.556393,[42 60] ; [24 51],[38.03389831 63.96610169] ; [27.96610169 47.03389831],0
n4,1,0.277306,1.180248,[45 57] ; [27 48],[41.49152542 60.50847458] ; [30.50847458 44.49152542],0
r1,1,0.281057,1.161972,[79 23] ; [52 22],[75.92045455 26.07954545] ; [55.07954545 18.92045455],0
d2,1,0.312659,1.019408,[43 59] ; [26 49],[39.76271186 62.23728814] ; [29.23728814 45.76271186],0
u1,1,0.31357,1.015581,[13 89] ; [ 6 69],[10.94915254 91.05084746] ; [ 8.05084746 66.94915254],0
s2,1,0.347805,0.881448,[41 61] ; [35 39],[44.04545455 57.95454545] ; [31.95454545 42.04545455],0
d4,1,0.373372,0.792412,[88 14] ; [61 14],[85.86440678 16.13559322] ; [63.13559322 11.86440678],0
r3,1,0.41137,0.674837,[98  4] ; [70  5],[96.81355932  5.18644068] ; [71.18644068  3.81355932],0
p12,1,0.414982,0.664483,[ 7 95] ; [ 3 72],[ 5.76271186 96.23728814] ; [ 4.23728814 70.76271186],0
u3,1,0.419028,0.653039,[12 11] ; [22 13],[13.48275862  9.51724138] ; [20.51724138 14.48275862],0
s1,1,0.450842,0.568535,[ 5 97] ; [ 2 73],[ 4.03389831 97.96610169] ; [ 2.96610169 72.03389831],0
a7,1,0.47713,0.505415,[80 21] ; [56 19],[78.04545455 22.95454545] ; [57.95454545 17.04545455],0
r2,1,0.478768,0.501669,[91  8] ; [71  4],[92.17241379  6.82758621] ; [69.82758621  5.17241379],0
p5,1,0.526503,0.401136,[ 8 94] ; [ 4 70],[ 6.95454545 95.04545455] ; [ 5.04545455 68.95454545],0
a4,1,0.536281,0.382475,[40 62] ; [26 49],[38.03389831 63.96610169] ; [27.96610169 47.03389831],0
s6,1,0.599401,0.2759,[64 37] ; [44 30],[62.33142857 38.66857143] ; [45.66857143 28.33142857],0
b5,1,0.662931,0.189983,[62 40] ; [48 27],[63.38983051 38.61016949] ; [46.61016949 28.38983051],0
d5,1,0.693451,0.155374,[78 23] ; [56 19],[76.89772727 24.10227273] ; [57.10227273 17.89772727],0
