Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,54.344891,[291  21] ; [44 28],[272.1875  39.8125] ; [62.8125  9.1875],1
p9,1,0.0,32.063508,[294  20] ; [51 21],[280.64766839  33.35233161] ; [64.35233161  7.64766839],1
p8,1,0.000276,13.223569,[212 100] ; [33 40],[198.54545455 113.45454545] ; [46.45454545 26.54545455],1
n5,1,0.000388,12.589262,[262  52] ; [46 25],[251.2  62.8] ; [56.8 14.2],1
b1,1,0.000542,11.965096,[124 191] ; [45 28],[137.20360825 177.79639175] ; [31.79639175 41.20360825],1
n6,1,0.000559,11.906882,[285  29] ; [54 17],[276.48311688  37.51688312] ; [62.51688312  8.48311688],1
p7,1,0.000625,11.700342,[246  64] ; [44 29],[234.72584856  75.27415144] ; [55.27415144 17.72584856],1
p2,1,0.003224,8.676141,[286  27] ; [58 15],[278.94300518  34.05699482] ; [65.05699482  7.94300518],0
r3,1,0.004605,8.028529,[305   8] ; [65  7],[300.80519481  12.19480519] ; [69.19480519  2.80519481],0
v4,1,0.005112,7.83947,[305   8] ; [66  7],[300.83678756  12.16321244] ; [70.16321244  2.83678756],0
a6,1,0.008521,6.920577,[226  88] ; [41 32],[216.63565891  97.36434109] ; [50.36434109 22.63565891],0
n4,1,0.012634,6.21971,[270  45] ; [53 19],[262.90697674  52.09302326] ; [60.09302326 11.90697674],0
p4,1,0.025662,4.978626,[264  51] ; [53 20],[257.35824742  57.64175258] ; [59.64175258 13.35824742],0
n1,1,0.048315,3.89901,[17 30] ; [13  8],[20.73529412 26.26470588] ; [ 9.26470588 11.73529412],0
s4,1,0.049594,3.855135,[ 51 259] ; [19 53],[ 56.80628272 253.19371728] ; [13.19371728 58.80628272],0
a5,1,0.052716,3.752884,[260  55] ; [53 20],[254.11082474  60.88917526] ; [58.88917526 14.11082474],0
v3,1,0.063314,3.448369,[145 159] ; [24 44],[138.10752688 165.89247312] ; [30.89247312 37.10752688],0
v1,1,0.09033,2.868476,[196 106] ; [39 33],[189.75935829 112.24064171] ; [45.24064171 26.75935829],0
u2,1,0.098444,2.730575,[41 27] ; [ 6 10],[38.04761905 29.95238095] ; [8.95238095 7.04761905],0
b2,1,0.102671,2.663552,[ 90 124] ; [12 30],[ 85.265625 128.734375] ; [16.734375 25.265625],0
b3,1,0.102671,2.663552,[ 90 124] ; [12 30],[ 85.265625 128.734375] ; [16.734375 25.265625],0
v2,1,0.115372,2.479045,[194 111] ; [38 33],[188.19148936 116.80851064] ; [43.80851064 27.19148936],0
r4,1,0.129134,2.302885,[293  22] ; [64  9],[289.83247423  25.16752577] ; [67.16752577  5.83247423],0
b5,1,0.135816,2.224737,[177 138] ; [48 25],[182.66752577 132.33247423] ; [42.33247423 30.66752577],0
p5,1,0.166319,1.915809,[ 60 252] ; [ 9 64],[ 55.91688312 256.08311688] ; [13.08311688 59.91688312],0
d2,1,0.178214,1.812454,[175 139] ; [47 26],[180.12403101 133.87596899] ; [41.87596899 31.12403101],0
p1,1,0.219585,1.507082,[ 32 281] ; [11 61],[ 34.95844156 278.04155844] ; [ 8.04155844 63.95844156],0
r2,1,0.266306,1.235674,[298  12] ; [68  5],[296.24020888  13.75979112] ; [69.75979112  3.24020888],0
b4,1,0.266538,1.234479,[176 139] ; [46 27],[180.23195876 134.76804124] ; [41.76804124 31.23195876],0
s6,1,0.267741,1.228282,[222  86] ; [55 15],[225.7037037  82.2962963] ; [51.2962963 18.7037037],0
u1,1,0.279917,1.167491,[ 84 231] ; [15 58],[ 80.37371134 234.62628866] ; [18.62628866 54.37371134],0
