Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,29.361993,[50 26] ; [265  28],[64.87804878 11.12195122] ; [250.12195122  42.87804878],1
n5,1,0.0,25.926433,[43 33] ; [246  48],[59.36216216 16.63783784] ; [229.63783784  64.36216216],1
p9,1,9e-06,19.624547,[57 19] ; [270  21],[67.71662125  8.28337875] ; [259.28337875  31.71662125],1
p7,1,0.000194,13.892669,[36 39] ; [200  82],[49.57983193 25.42016807] ; [186.42016807  95.57983193],1
n4,1,0.000664,11.586031,[51 25] ; [248  46],[61.41621622 14.58378378] ; [237.58378378  56.41621622],1
p8,1,0.000802,11.235714,[29 48] ; [169 117],[42. 35.] ; [156. 130.],1
p2,1,0.004115,8.232484,[57 19] ; [258  35],[64.87804878 11.12195122] ; [250.12195122  42.87804878],0
b1,1,0.004634,8.016956,[40 37] ; [101 193],[29.26415094 47.73584906] ; [111.73584906 182.26415094],0
a5,1,0.005838,7.599708,[59 18] ; [261  33],[66.41509434 10.58490566] ; [253.58490566  40.41509434],0
n6,1,0.007551,7.136876,[58 17] ; [261  32],[65.01358696  9.98641304] ; [253.98641304  39.01358696],0
v1,1,0.021273,5.304268,[37 39] ; [179 104],[45.7270195 30.2729805] ; [170.2729805 112.7270195],0
p4,1,0.025667,4.978288,[47 30] ; [216  76],[54.88075881 22.11924119] ; [208.11924119  83.88075881],0
r3,1,0.037855,4.311512,[71  5] ; [288   6],[73.74054054  2.25945946] ; [285.25945946   8.74054054],0
p12,1,0.047993,3.910244,[ 4 73] ; [ 39 254],[ 8.94864865 68.05135135] ; [ 34.05135135 258.94864865],0
d2,1,0.054152,3.707997,[62 14] ; [206  86],[55.34782609 20.65217391] ; [212.65217391  79.34782609],0
s1,1,0.064715,3.412218,[ 6 71] ; [  9 281],[ 3.14713896 73.85286104] ; [ 11.85286104 278.14713896],0
v3,1,0.069735,3.289253,[25 47] ; [131 150],[31.81869688 40.18130312] ; [124.18130312 156.81869688],0
a8,1,0.080087,3.063135,[ 5 63] ; [ 41 222],[ 9.45015106 58.54984894] ; [ 36.54984894 226.45015106],0
p5,1,0.10203,2.673522,[ 6 70] ; [ 44 247],[10.35422343 65.64577657] ; [ 39.64577657 251.35422343],0
r4,1,0.14337,2.141414,[70  7] ; [280  14],[72.64150943  4.35849057] ; [277.35849057  16.64150943],0
s4,1,0.148407,2.088545,[22 55] ; [ 60 228],[17.29863014 59.70136986] ; [ 64.70136986 223.29863014],0
a6,1,0.175026,1.83936,[50 26] ; [215  77],[54.72826087 21.27173913] ; [210.27173913  81.72826087],0
r1,1,0.179476,1.801961,[70  7] ; [249  44],[66.38648649 10.61351351] ; [252.61351351  40.38648649],0
p1,1,0.262022,1.258042,[10 66] ; [ 26 267],[ 7.41463415 68.58536585] ; [ 28.58536585 264.41463415],0
s8,1,0.309581,1.032461,[43 34] ; [181 110],[46.86956522 30.13043478] ; [177.13043478 113.86956522],0
n1,1,0.32497,0.968839,[16 17] ; [18 30],[13.85185185 19.14814815] ; [20.14814815 27.85185185],0
r2,1,0.327297,0.959565,[76  1] ; [281  10],[74.69836957  2.30163043] ; [282.30163043   8.69836957],0
b2,1,0.33156,0.942796,[13 28] ; [ 80 121],[15.75619835 25.24380165] ; [ 77.24380165 123.75619835],0
b3,1,0.33156,0.942796,[13 28] ; [ 80 121],[15.75619835 25.24380165] ; [ 77.24380165 123.75619835],0
a7,1,0.339125,0.913738,[56 21] ; [229  65],[59.1509434 17.8490566] ; [225.8490566  68.1509434],0
p3,1,0.340102,0.910045,[40 36] ; [172 121],[43.66395664 32.33604336] ; [168.33604336 124.66395664],0
s5,1,0.366966,0.813911,[37 35] ; [130 156],[33.58659218 38.41340782] ; [133.41340782 152.58659218],0
u1,1,0.385957,0.751641,[27 50] ; [ 88 206],[23.86792453 53.13207547] ; [ 91.13207547 202.86792453],0
v2,1,0.562886,0.334733,[44 30] ; [178 104],[46.14606742 27.85393258] ; [175.85393258 106.14606742],0
a4,1,0.563219,0.334162,[48 29] ; [172 121],[45.78378378 31.21621622] ; [174.21621622 118.78378378],0
s3,1,0.572356,0.318757,[54 23] ; [212  77],[55.96174863 21.03825137] ; [210.03825137  78.96174863],0
v4,1,0.588418,0.292822,[74  3] ; [286   8],[74.71698113  2.28301887] ; [285.28301887   8.71698113],0
n2,1,0.598028,0.27798,[23 10] ; [36 12],[24.03703704  8.96296296] ; [34.96296296 13.03703704],0
a1,1,0.678646,0.171654,[ 6 71] ; [ 19 275],[ 5.18867925 71.81132075] ; [ 19.81132075 274.18867925],0
b5,1,0.713975,0.134339,[52 25] ; [192 102],[50.64150943 26.35849057] ; [193.35849057 100.64150943],0
a3,1,0.725265,0.123504,[62 15] ; [241  52],[63.05675676 13.94324324] ; [239.94324324  53.05675676],0
p6,1,0.757065,0.09569,[33 44] ; [130 160],[34.19891008 42.80108992] ; [128.80108992 161.19891008],0
u3,1,0.791551,0.069853,[11  4] ; [37 16],[10.58823529  4.41176471] ; [37.41176471 15.58823529],0
a2,1,0.803243,0.062077,[30 47] ; [110 184],[29.05660377 47.94339623] ; [110.94339623 183.05660377],0
n3,1,0.806746,0.059842,[24  9] ; [33 14],[23.5125  9.4875] ; [33.4875 13.5125],0
u4,1,0.839811,0.040858,[ 3 74] ; [ 13 281],[ 3.32075472 73.67924528] ; [ 12.67924528 281.32075472],0
b4,1,0.858203,0.03192,[48 29] ; [180 114],[47.32075472 29.67924528] ; [180.67924528 113.32075472],0
d3,1,0.87083,0.02644,[68  8] ; [264  29],[68.37940379  7.62059621] ; [263.62059621  29.37940379],0
s7,1,0.89104,0.018766,[45 25] ; [187 100],[45.49019608 24.50980392] ; [186.50980392 100.49019608],0
u2,1,0.92675,0.008452,[10  5] ; [36 17],[10.14705882  4.85294118] ; [35.85294118 17.14705882],0
s2,1,0.986563,0.000284,[55 22] ; [209  84],[54.94054054 22.05945946] ; [209.05945946  83.94054054],0
