Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,64.232816,[ 28 116] ; [114  64],[63.50310559 80.49689441] ; [78.49689441 99.50310559],1
p6,1,0.0,41.33027,[ 22 121] ; [88 89],[49.15625 93.84375] ; [ 60.84375 116.15625],1
p8,1,0.0,38.144459,[ 42 103] ; [113  65],[69.58204334 75.41795666] ; [85.41795666 92.58204334],1
p7,1,0.0,32.965833,[53 86] ; [124  52],[78.1047619 60.8952381] ; [98.8952381 77.1047619],1
p2,1,0.0,27.365965,[95 49] ; [159  18],[113.94392523  30.05607477] ; [140.05607477  36.94392523],1
s6,1,4e-06,21.101211,[69 73] ; [129  46],[88.69400631 53.30599369] ; [109.30599369  65.69400631],1
p10,1,1.2e-05,19.191487,[90 55] ; [148  29],[107.17391304  37.82608696] ; [130.82608696  46.17391304],1
s2,1,1.6e-05,18.597706,[49 95] ; [103  74],[68.18691589 75.81308411] ; [83.81308411 93.18691589],1
s8,1,3.3e-05,17.253278,[ 37 107] ; [86 92],[55.00621118 88.99378882] ; [ 67.99378882 110.00621118],1
p9,1,3.9e-05,16.922294,[96 45] ; [155  23],[110.94357367  30.05642633] ; [140.05642633  37.94357367],1
s7,1,5.4e-05,16.293179,[43 95] ; [91 77],[60.43137255 77.56862745] ; [73.56862745 94.43137255],1
v4,1,9.4e-05,15.256653,[122  23] ; [172   6],[131.98142415  13.01857585] ; [162.01857585  15.98142415],1
n4,1,0.00027,13.267206,[90 55] ; [143  35],[104.59752322  40.40247678] ; [128.40247678  49.59752322],1
n6,1,0.000351,12.776233,[101  43] ; [153  24],[113.94392523  30.05607477] ; [140.05607477  36.94392523],1
p11,1,0.000434,12.379912,[90 55] ; [142  36],[104.14860681  40.85139319] ; [127.85139319  50.14860681],1
n5,1,0.001124,10.610677,[87 58] ; [136  41],[100.41925466  44.58074534] ; [122.58074534  54.41925466],0
p5,1,0.001536,10.034335,[  7 137] ; [ 28 147],[ 15.79937304 128.20062696] ; [ 19.20062696 155.79937304],0
v1,1,0.003596,8.477534,[ 41 101] ; [78 96],[53.47468354 88.52531646] ; [ 65.52531646 108.47468354],0
d1,1,0.006939,7.288722,[79 66] ; [123  55],[90.68111455 54.31888545] ; [111.31888545  66.68111455],0
