Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,107.158676,[50 78] ; [247  33],[93.17647059 34.82352941] ; [203.82352941  76.17647059],1
n6,1,0.0,47.845733,[74 54] ; [245  33],[100.57142857  27.42857143] ; [218.42857143  59.57142857],1
p10,1,1e-06,24.355418,[74 53] ; [224  51],[94.14427861 32.85572139] ; [203.85572139  71.14427861],1
a8,1,2.5e-05,17.744341,[  1 113] ; [ 40 212],[ 12.7704918 101.2295082] ; [ 28.2295082 223.7704918],1
p9,1,3.4e-05,17.173171,[79 48] ; [223  51],[95.64588529 31.35411471] ; [206.35411471  67.64588529],1
p11,1,0.0002,13.828924,[82 46] ; [227  53],[96.94117647 31.05882353] ; [212.05882353  67.94117647],1
p4,1,0.000614,11.732762,[51 76] ; [162 115],[66.95792079 60.04207921] ; [146.04207921 130.95792079],1
s6,1,0.000687,11.52373,[52 75] ; [162 112],[67.7755611 59.2244389] ; [146.2244389 127.7755611],1
u1,1,0.00497,7.890389,[ 10 118] ; [ 52 228],[ 19.45098039 108.54901961] ; [ 42.54901961 237.45098039],0
v1,1,0.005057,7.858924,[47 79] ; [144 131],[60.01496259 65.98503741] ; [130.98503741 144.01496259],0
a2,1,0.009646,6.699052,[ 19 109] ; [ 74 206],[29.17647059 98.82352941] ; [ 63.82352941 216.17647059],0
p5,1,0.011109,6.447838,[  3 124] ; [ 26 251],[  9.11633663 117.88366337] ; [ 19.88366337 257.11633663],0
p2,1,0.01125,6.425377,[92 34] ; [233  45],[101.36138614  24.63861386] ; [223.63861386  54.36138614],0
v3,1,0.011471,6.390782,[30 90] ; [103 167],[40.92307692 79.07692308] ; [ 92.07692308 177.92307692],0
r4,1,0.011518,6.38365,[112  16] ; [265  15],[118.2745098   9.7254902] ; [258.7254902  21.2745098],0
v4,1,0.011888,6.327436,[113  13] ; [268  11],[118.53333333   7.46666667] ; [262.46666667  16.53333333],0
p7,1,0.01268,6.213198,[63 64] ; [169 100],[74.4040404 52.5959596] ; [157.5959596 111.4040404],0
d2,1,0.014035,6.033723,[43 85] ; [129 148],[54.36049383 73.63950617] ; [117.63950617 159.36049383],0
p6,1,0.014293,6.001604,[25 99] ; [ 88 186],[35.20603015 88.79396985] ; [ 77.79396985 196.20603015],0
p3,1,0.019663,5.441585,[43 84] ; [128 149],[53.7549505 73.2450495] ; [117.2450495 159.7549505],0
p1,1,0.022191,5.23078,[  4 122] ; [ 27 251],[  9.66831683 116.33168317] ; [ 21.33168317 256.66831683],0
s2,1,0.042457,4.116884,[35 92] ; [105 172],[44.00990099 82.99009901] ; [ 95.99009901 181.00990099],0
n2,1,0.052187,3.769756,[22 15] ; [46 13],[26.20833333 10.79166667] ; [41.79166667 17.20833333],0
a4,1,0.055893,3.655235,[48 80] ; [132 145],[56.88888889 71.11111111] ; [123.11111111 153.88888889],0
p8,1,0.084927,2.967996,[52 75] ; [137 136],[60.0075 66.9925] ; [128.9925 144.0075],0
a3,1,0.0866,2.936457,[78 50] ; [192  84],[85.54455446 42.45544554] ; [184.45544554  91.54455446],0
p12,1,0.108954,2.569332,[  3 123] ; [ 17 261],[  6.23762376 119.76237624] ; [ 13.76237624 264.23762376],0
a6,1,0.109551,2.56068,[83 45] ; [202  76],[89.85221675 38.14778325] ; [195.14778325  82.85221675],0
a1,1,0.124988,2.353675,[  2 126] ; [ 13 267],[  4.70588235 123.29411765] ; [ 10.29411765 269.70588235],0
b2,1,0.130898,2.281826,[13 47] ; [ 51 108],[17.53424658 42.46575342] ; [ 46.46575342 112.53424658],0
b3,1,0.130898,2.281826,[13 47] ; [ 51 108],[17.53424658 42.46575342] ; [ 46.46575342 112.53424658],0
a5,1,0.143361,2.141505,[85 43] ; [205  74],[91.2039312 36.7960688] ; [198.7960688  80.2039312],0
s5,1,0.205897,1.600041,[26 97] ; [ 74 199],[31.06060606 91.93939394] ; [ 68.93939394 204.06060606],0
s4,1,0.207614,1.587986,[ 23 105] ; [ 36 237],[ 18.83291771 109.16708229] ; [ 40.16708229 232.83291771],0
n1,1,0.214714,1.539352,[10 28] ; [22 35],[12.8 25.2] ; [19.2 37.8],0
d4,1,0.300774,1.07076,[108  20] ; [221  55],[104.23762376  23.76237624] ; [224.76237624  51.23762376],0
s7,1,0.304556,1.054136,[29 91] ; [ 78 189],[33.17829457 86.82170543] ; [ 73.82170543 193.17829457],0
b1,1,0.325414,0.967061,[42 86] ; [106 174],[46.43137255 81.56862745] ; [101.56862745 178.43137255],0
d5,1,0.341819,0.903596,[96 32] ; [221  58],[99.6953317 28.3046683] ; [217.3046683  61.6953317],0
v2,1,0.446022,0.580741,[63 58] ; [149 116],[66.45595855 54.54404145] ; [145.54404145 119.45595855],0
s3,1,0.447645,0.576609,[51 75] ; [122 152],[54.495 71.505] ; [118.505 155.495],0
d1,1,0.482596,0.492991,[67 61] ; [157 123],[70.2745098 57.7254902] ; [153.7254902 126.2745098],0
b4,1,0.49435,0.467045,[80 48] ; [165 115],[76.8627451 51.1372549] ; [168.1372549 111.8627451],0
s1,1,0.516364,0.42115,[  7 121] ; [ 11 262],[  5.74563591 122.25436409] ; [ 12.25436409 260.74563591],0
b5,1,0.518564,0.416749,[72 56] ; [167 113],[74.98039216 53.01960784] ; [164.01960784 115.98039216],0
r2,1,0.588976,0.291946,[121   6] ; [268  10],[121.98271605   5.01728395] ; [267.01728395  10.98271605],0
r3,1,0.621538,0.243711,[120   8] ; [263  14],[121.04691358   6.95308642] ; [261.95308642  15.04691358],0
d3,1,0.627298,0.235743,[91 37] ; [191  87],[88.90640394 39.09359606] ; [193.09359606  84.90640394],0
n3,1,0.64972,0.206253,[27  9] ; [41 17],[26.04255319  9.95744681] ; [41.95744681 16.04255319],0
a7,1,0.656449,0.197866,[95 33] ; [212  66],[96.78817734 31.21182266] ; [210.21182266  67.78817734],0
