Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,62.331022,[237  67] ; [51 80],[201.26896552 102.73103448] ; [86.73103448 44.26896552],1
a6,1,0.0,49.910474,[238  67] ; [57 74],[206.3646789  98.6353211] ; [88.6353211 42.3646789],1
u1,1,9e-06,19.662701,[ 74 232] ; [  8 123],[ 57.4187643 248.5812357] ; [ 24.5812357 106.4187643],1
a2,1,3.4e-05,17.191014,[ 92 214] ; [ 15 116],[ 74.92448513 231.07551487] ; [32.07551487 98.92448513],1
d1,1,0.000971,10.881375,[181 125] ; [55 76],[165.25400458 140.74599542] ; [70.74599542 60.25400458],1
d4,1,0.003835,8.360194,[257  48] ; [94 36],[246.10344828  58.89655172] ; [104.89655172  25.10344828],0
d5,1,0.004678,7.999982,[253  52] ; [93 38],[242.0412844  62.9587156] ; [103.9587156  27.0412844],0
b5,1,0.005027,7.869596,[211  95] ; [72 59],[198.16475973 107.83524027] ; [84.83524027 46.16475973],0
p2,1,0.012995,6.169809,[229  77] ; [82 48],[218.2706422  87.7293578] ; [92.7293578 37.2706422],0
p10,1,0.014575,5.967125,[229  73] ; [83 46],[218.61716937  83.38283063] ; [93.38283063 35.61716937],0
v2,1,0.019162,5.486676,[165 125] ; [55 69],[154.10628019 135.89371981] ; [65.89371981 58.10628019],0
r4,1,0.021459,5.289142,[278  28] ; [109  22],[270.98855835  35.01144165] ; [116.01144165  14.98855835],0
n2,1,0.037492,4.327917,[57 31] ; [40  9],[62.30656934 25.69343066] ; [34.69343066 14.30656934],0
b1,1,0.038572,4.279607,[108 198] ; [60 71],[117.63844394 188.36155606] ; [50.36155606 80.63844394],0
r1,1,0.042852,4.101219,[240  63] ; [92 39],[231.78801843  71.21198157] ; [100.21198157  30.78801843],0
a1,1,0.058282,3.585612,[  9 297] ; [  9 122],[ 12.60411899 293.39588101] ; [  5.39588101 125.60411899],0
p4,1,0.067311,3.347398,[144 161] ; [49 81],[135.32183908 169.67816092] ; [57.67816092 72.32183908],0
v4,1,0.090934,2.857755,[288  17] ; [116  13],[283.91705069  21.08294931] ; [120.08294931   8.91705069],0
u2,1,0.132021,2.268575,[55 34] ; [18 20],[51.15748031 37.84251969] ; [21.84251969 16.15748031],0
r2,1,0.133319,2.253426,[286  16] ; [119  12],[282.47113164  19.52886836] ; [122.52886836   8.47113164],0
a5,1,0.151571,2.056364,[213  93] ; [82 49],[206.56750572  99.43249428] ; [88.43249428 42.56750572],0
p9,1,0.173085,1.856021,[238  63] ; [95 35],[232.55916473  68.44083527] ; [100.44083527  29.55916473],0
