Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.003978,8.293691,[17  6] ; [2 8],[13.24242424  9.75757576] ; [5.75757576 4.24242424],0
a4,1,0.012953,6.175499,[13 10] ; [1 9],[ 9.75757576 13.24242424] ; [4.24242424 5.75757576],0
d5,1,0.014378,5.991153,[19  4] ; [4 6],[16.03030303  6.96969697] ; [6.96969697 3.03030303],0
s7,1,0.015079,5.907222,[14  7] ; [2 8],[10.83870968 10.16129032] ; [5.16129032 4.83870968],0
b1,1,0.016913,5.705371,[15  8] ; [2 8],[11.84848485 11.15151515] ; [5.15151515 4.84848485],0
a5,1,0.030856,4.660934,[14  9] ; [2 8],[11.15151515 11.84848485] ; [4.84848485 5.15151515],0
u3,1,0.036331,4.381481,[7 1] ; [2 4],[5.14285714 2.85714286] ; [3.85714286 2.14285714],0
s3,1,0.063515,3.443127,[18  5] ; [4 5],[15.8125  7.1875] ; [6.1875 2.8125],0
n2,1,0.094381,2.798017,[9 2] ; [2 3],[7.5625 3.4375] ; [3.4375 1.5625],0
p9,1,0.124178,2.363812,[ 8 14] ; [1 9],[ 6.1875 15.8125] ; [2.8125 7.1875],0
n5,1,0.132725,2.260334,[12 11] ; [8 2],[13.93939394  9.06060606] ; [6.06060606 3.93939394],0
r2,1,0.147338,2.099597,[19  2] ; [7 3],[17.61290323  3.38709677] ; [8.38709677 1.61290323],0
p1,1,0.150608,2.066087,[ 1 22] ; [2 8],[ 2.09090909 20.90909091] ; [0.90909091 9.09090909],0
p4,1,0.161214,1.962804,[13 10] ; [3 7],[11.15151515 11.84848485] ; [4.84848485 5.15151515],0
a3,1,0.177968,1.814515,[15  8] ; [4 6],[13.24242424  9.75757576] ; [5.75757576 4.24242424],0
s5,1,0.180408,1.794258,[ 9 11] ; [2 8],[ 7.33333333 12.66666667] ; [3.66666667 6.33333333],0
r4,1,0.180503,1.793478,[17  6] ; [5 5],[15.33333333  7.66666667] ; [6.66666667 3.33333333],0
p7,1,0.19757,1.660248,[10 13] ; [2 8],[ 8.36363636 14.63636364] ; [3.63636364 6.36363636],0
u2,1,0.197703,1.659259,[4 4] ; [1 5],[2.85714286 5.14285714] ; [2.14285714 3.85714286],0
p3,1,0.239731,1.382174,[12 11] ; [3 7],[10.45454545 12.54545455] ; [4.54545455 5.45454545],0
a6,1,0.239731,1.382174,[12 11] ; [3 7],[10.45454545 12.54545455] ; [4.54545455 5.45454545],0
v4,1,0.245785,1.347101,[20  3] ; [7 3],[18.81818182  4.18181818] ; [8.18181818 1.81818182],0
v3,1,0.27328,1.200208,[ 6 16] ; [1 9],[ 4.8125 17.1875] ; [2.1875 7.8125],0
r3,1,0.279044,1.171739,[18  5] ; [6 4],[16.72727273  6.27272727] ; [7.27272727 2.72727273],0
s2,1,0.282041,1.15723,[15  8] ; [4 5],[13.65625  9.34375] ; [5.34375 3.65625],0
b5,1,0.284005,1.147826,[14  9] ; [8 2],[15.33333333  7.66666667] ; [6.66666667 3.33333333],0
d2,1,0.340987,0.906718,[11 12] ; [3 7],[ 9.75757576 13.24242424] ; [4.24242424 5.75757576],0
v2,1,0.395772,0.721134,[ 8 15] ; [2 8],[ 6.96969697 16.03030303] ; [3.03030303 6.96969697],0
b4,1,0.410966,0.676003,[15  8] ; [5 5],[13.93939394  9.06060606] ; [6.06060606 3.93939394],0
a7,1,0.410966,0.676003,[15  8] ; [5 5],[13.93939394  9.06060606] ; [6.06060606 3.93939394],0
p11,1,0.410966,0.676003,[ 8 15] ; [5 5],[ 9.06060606 13.93939394] ; [3.93939394 6.06060606],0
s8,1,0.53621,0.382609,[ 7 16] ; [2 8],[ 6.27272727 16.72727273] ; [2.72727273 7.27272727],0
n3,1,0.610689,0.259174,[8 3] ; [3 2],[7.5625 3.4375] ; [3.4375 1.5625],0
n6,1,0.616311,0.251087,[14  9] ; [7 3],[14.63636364  8.36363636] ; [6.36363636 3.63636364],0
p2,1,0.616311,0.251087,[14  9] ; [7 3],[14.63636364  8.36363636] ; [6.36363636 3.63636364],0
n4,1,0.678187,0.172174,[12 11] ; [6 4],[12.54545455 10.45454545] ; [5.45454545 4.54545455],0
r1,1,0.729507,0.119565,[13 10] ; [5 5],[12.54545455 10.45454545] ; [5.45454545 4.54545455],0
s6,1,0.816571,0.053804,[17  6] ; [7 3],[16.72727273  6.27272727] ; [7.27272727 2.72727273],0
v1,1,0.816571,0.053804,[ 6 17] ; [3 7],[ 6.27272727 16.72727273] ; [2.72727273 7.27272727],0
s1,1,0.904656,0.014348,[ 2 21] ; [1 9],[ 2.09090909 20.90909091] ; [0.90909091 9.09090909],0
