Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2e-06,22.890724,[35  9] ; [41 70],[21.57419355 22.42580645] ; [54.42580645 56.57419355],1
a5,1,0.318005,0.997136,[31 14] ; [67 44],[28.26923077 16.73076923] ; [69.73076923 41.26923077],0
v2,1,0.331172,0.94431,[21 20] ; [44 60],[18.37931034 22.62068966] ; [46.62068966 57.37931034],0
a7,1,0.393161,0.729143,[32 13] ; [71 40],[29.71153846 15.28846154] ; [73.28846154 37.71153846],0
b1,1,0.402785,0.699996,[24 21] ; [51 60],[21.63461538 23.36538462] ; [53.36538462 57.63461538],0
r1,1,0.403174,0.698841,[36  9] ; [81 29],[33.96774194 11.03225806] ; [83.03225806 26.96774194],0
n1,1,0.452288,0.564911,[7 7] ; [15 24],[5.81132075 8.18867925] ; [16.18867925 22.81132075],0
b4,1,0.465898,0.531688,[28 17] ; [62 49],[25.96153846 19.03846154] ; [64.03846154 46.96153846],0
d2,1,0.510523,0.432994,[21 24] ; [45 65],[19.16129032 25.83870968] ; [46.83870968 63.16129032],0
p1,1,0.563597,0.333515,[ 5 40] ; [  9 101],[ 4.06451613 40.93548387] ; [  9.93548387 100.06451613],0
a6,1,0.640847,0.217637,[32 13] ; [74 36],[30.77419355 14.22580645] ; [75.22580645 34.77419355],0
a1,1,0.651375,0.204172,[ 2 43] ; [  7 104],[ 2.59615385 42.40384615] ; [  6.40384615 104.59615385],0
v3,1,0.736351,0.113359,[12 28] ; [28 75],[11.18881119 28.81118881] ; [28.81118881 74.18881119],0
b5,1,0.749379,0.102053,[28 17] ; [66 45],[27.11538462 17.88461538] ; [66.88461538 44.11538462],0
a3,1,0.830306,0.045928,[30 15] ; [72 39],[29.42307692 15.57692308] ; [72.57692308 38.42307692],0
n5,1,0.880091,0.022757,[20 25] ; [47 62],[19.57792208 25.42207792] ; [47.42207792 61.57792208],0
a2,1,0.921284,0.009765,[ 8 37] ; [19 92],[ 7.78846154 37.21153846] ; [19.21153846 91.78846154],0
n3,1,0.932528,0.007168,[11  5] ; [25 12],[10.86792453  5.13207547] ; [25.13207547 11.86792453],0
