Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,42.354925,[68 58] ; [ 31 141],[41.8590604 84.1409396] ; [ 57.1409396 114.8590604],1
p6,1,0.0,40.25604,[44 84] ; [ 10 161],[ 23.11705686 104.88294314] ; [ 30.88294314 140.11705686],1
p2,1,0.0,32.408212,[114  15] ; [101  72],[91.83774834 37.16225166] ; [123.16225166  49.83774834],1
p4,1,0.0,29.744388,[61 68] ; [ 31 141],[39.42857143 89.57142857] ; [ 52.57142857 119.42857143],1
r3,1,0.002174,9.396329,[123   7] ; [142  29],[114.45182724  15.54817276] ; [150.54817276  20.45182724],0
v4,1,0.002668,9.02182,[121   8] ; [142  31],[112.3410596  16.6589404] ; [150.6589404  22.3410596],0
r4,1,0.006414,7.430076,[111  19] ; [125  48],[101.25412541  28.74587459] ; [134.74587459  38.25412541],0
s6,1,0.012308,6.265966,[66 61] ; [ 64 107],[55.40268456 71.59731544] ; [74.59731544 96.40268456],0
n3,1,0.015211,5.891902,[31  7] ; [36 26],[25.46 12.54] ; [41.54 20.46],0
s2,1,0.020612,5.35927,[42 87] ; [ 35 134],[33.33221477 95.66778523] ; [ 43.66778523 125.33221477],0
v1,1,0.02272,5.189805,[58 67] ; [ 57 114],[48.56418919 76.43581081] ; [ 66.43581081 104.56418919],0
p10,1,0.029669,4.728372,[93 36] ; [102  68],[84.13043478 44.86956522] ; [110.86956522  59.13043478],0
s3,1,0.057603,3.605075,[51 76] ; [ 50 119],[43.33445946 83.66554054] ; [ 57.66554054 111.33445946],0
p11,1,0.05928,3.557425,[98 32] ; [113  60],[90.52805281 39.47194719] ; [120.47194719  52.52805281],0
r1,1,0.064027,3.429874,[95 34] ; [110  63],[87.56622517 41.43377483] ; [117.43377483  55.56622517],0
d1,1,0.075409,3.16118,[69 61] ; [74 99],[61.35313531 68.64686469] ; [81.64686469 91.35313531],0
s5,1,0.103371,2.652743,[ 28 100] ; [ 24 141],[ 22.71672355 105.28327645] ; [ 29.28327645 135.71672355],0
d2,1,0.125479,2.347567,[58 72] ; [ 61 109],[51.56666667 78.43333333] ; [ 67.43333333 102.56666667],0
n6,1,0.128357,2.312268,[101  28] ; [122  51],[95.25496689 33.74503311] ; [127.74503311  45.25496689],0
a3,1,0.134468,2.240153,[82 47] ; [94 77],[75.68 53.32] ; [100.32  70.68],0
d5,1,0.139332,2.185318,[98 31] ; [118  55],[92.26490066 36.73509934] ; [123.73509934  49.26490066],0
p9,1,0.157141,2.001527,[96 32] ; [114  55],[90.50505051 37.49494949] ; [119.49494949  49.50505051],0
b4,1,0.180633,1.792406,[72 58] ; [109  64],[77.65676568 52.34323432] ; [103.34323432  69.65676568],0
s4,1,0.215518,1.533965,[ 13 114] ; [ 26 146],[ 16.56521739 110.43478261] ; [ 22.43478261 149.56521739],0
s8,1,0.246475,1.343177,[ 20 109] ; [ 19 154],[ 16.6589404 112.3410596] ; [ 22.3410596 150.6589404],0
d4,1,0.276091,1.186231,[103  27] ; [127  45],[99.00662252 30.99337748] ; [130.99337748  41.00662252],0
b3,1,0.280672,1.163832,[19 50] ; [30 54],[22.09803922 46.90196078] ; [26.90196078 57.09803922],0
b2,1,0.280672,1.163832,[19 50] ; [30 54],[22.09803922 46.90196078] ; [26.90196078 57.09803922],0
u3,1,0.282239,1.156277,[17 29] ; [37 42],[19.872 26.128] ; [34.128 44.872],0
d3,1,0.299729,1.075399,[83 45] ; [102  71],[78.67109635 49.32890365] ; [106.32890365  66.67109635],0
n1,1,0.303826,1.057323,[10 27] ; [23 39],[12.33333333 24.66666667] ; [20.66666667 41.33333333],0
v3,1,0.345296,0.89067,[29 95] ; [ 47 119],[32.49655172 91.50344828] ; [ 43.50344828 122.49655172],0
v2,1,0.360532,0.83604,[56 67] ; [65 97],[52.22105263 70.77894737] ; [68.77894737 93.22105263],0
p5,1,0.419065,0.652936,[  6 123] ; [  5 168],[  4.6986755 124.3013245] ; [  6.3013245 166.6986755],0
a6,1,0.434075,0.611895,[80 50] ; [114  59],[83.23432343 46.76567657] ; [110.76567657  62.23432343],0
a1,1,0.442369,0.59013,[  5 125] ; [ 10 163],[  6.43564356 123.56435644] ; [  8.56435644 164.43564356],0
a5,1,0.449817,0.571113,[80 50] ; [99 74],[76.79867987 53.20132013] ; [102.20132013  70.79867987],0
r2,1,0.452135,0.565295,[113  14] ; [148  24],[110.85953177  16.14046823] ; [150.14046823  21.85953177],0
a2,1,0.484467,0.48879,[ 21 109] ; [ 23 150],[ 18.87788779 111.12211221] ; [ 25.12211221 147.87788779],0
n4,1,0.508478,0.437197,[83 47] ; [104  69],[80.2310231 49.7689769] ; [106.7689769  66.2310231],0
n5,1,0.594602,0.283215,[84 46] ; [106  66],[81.78807947 48.21192053] ; [108.21192053  63.78807947],0
a8,1,0.614095,0.254255,[ 14 108] ; [ 16 150],[ 12.70833333 109.29166667] ; [ 17.29166667 148.70833333],0
b1,1,0.617139,0.249909,[43 87] ; [ 62 111],[45.04950495 84.95049505] ; [ 59.95049505 113.04950495],0
n2,1,0.646253,0.210657,[27 11] ; [42 21],[25.96039604 12.03960396] ; [43.03960396 19.96039604],0
a7,1,0.695326,0.15338,[89 40] ; [115  57],[87.42857143 41.57142857] ; [116.57142857  55.42857143],0
u4,1,0.736412,0.113305,[  1 129] ; [  2 171],[  1.28712871 128.71287129] ; [  1.71287129 171.28712871],0
p12,1,0.740779,0.109443,[  5 125] ; [  8 165],[  5.57755776 124.42244224] ; [  7.42244224 165.57755776],0
b5,1,0.74599,0.104931,[85 45] ; [110  63],[83.66336634 46.33663366] ; [111.33663366  61.66336634],0
u2,1,0.791381,0.06997,[21 25] ; [38 41],[21.712 24.288] ; [37.288 41.712],0
u1,1,0.844342,0.03855,[  9 121] ; [ 13 160],[  9.43894389 120.56105611] ; [ 12.56105611 160.43894389],0
s1,1,0.90793,0.013375,[  4 122] ; [  5 165],[  3.83108108 122.16891892] ; [  5.16891892 164.83108108],0
a4,1,0.914868,0.011428,[46 83] ; [ 62 109],[46.44 82.56] ; [ 61.56 109.44],0
p1,1,0.93148,0.007393,[  7 122] ; [  9 164],[  6.83443709 122.16556291] ; [  9.16556291 163.83443709],0
