Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,28.366689,[215  59] ; [36 40],[196.49714286  77.50285714] ; [54.50285714 21.49714286],1
a3,1,4e-06,21.451877,[233  41] ; [47 30],[218.57549858  55.42450142] ; [61.42450142 15.57549858],1
s3,1,1e-05,19.468955,[218  54] ; [42 34],[203.2183908  68.7816092] ; [56.7816092 19.2183908],1
s6,1,0.000114,14.889798,[241  30] ; [54 22],[230.38904899  40.61095101] ; [64.61095101 11.38904899],1
n5,1,0.000846,11.137858,[230  43] ; [51 25],[219.80802292  53.19197708] ; [61.19197708 14.80802292],1
p5,1,0.003084,8.756866,[ 52 218] ; [ 4 73],[ 43.57348703 226.42651297] ; [12.42651297 64.57348703],0
n6,1,0.005304,7.77268,[247  25] ; [61 16],[240.04584527  31.95415473] ; [67.95415473  9.04584527],0
v4,1,0.008105,7.010104,[268   5] ; [71  6],[264.42   8.58] ; [74.58  2.42],0
s5,1,0.017829,5.612829,[128 133] ; [24 48],[119.13513514 141.86486486] ; [32.86486486 39.13513514],0
n1,1,0.042178,4.128028,[33 28] ; [ 3 10],[29.67567568 31.32432432] ; [6.32432432 6.67567568],0
p11,1,0.05562,3.663396,[225  50] ; [70  7],[230.46875  44.53125] ; [64.53125 12.46875],0
u1,1,0.070142,3.279701,[ 70 205] ; [12 65],[ 64.0625 210.9375] ; [17.9375 59.0625],0
u3,1,0.079829,3.068374,[32 10] ; [17 13],[28.58333333 13.41666667] ; [20.41666667  9.58333333],0
p1,1,0.082315,3.018599,[ 33 240] ; [ 4 73],[ 28.86 244.14] ; [ 8.14 68.86],0
u4,1,0.121758,2.394558,[ 15 260] ; [ 1 76],[ 12.5 262.5] ; [ 3.5 73.5],0
r2,1,0.124331,2.361901,[260  10] ; [70  6],[257.51445087  12.48554913] ; [72.48554913  3.51445087],0
v3,1,0.1418,2.158321,[130 133] ; [29 44],[124.45535714 138.54464286] ; [34.54464286 38.45535714],0
b4,1,0.165729,1.921156,[147 128] ; [48 29],[152.34375 122.65625] ; [42.65625 34.34375],0
n4,1,0.165878,1.919808,[231  42] ; [60 17],[226.98  46.02] ; [64.02 12.98],0
n3,1,0.195908,1.672617,[44 17] ; [7 6],[42.04054054 18.95945946] ; [8.95945946 4.04054054],0
u2,1,0.199637,1.645025,[28 13] ; [16 14],[25.4084507 15.5915493] ; [18.5915493 11.4084507],0
p6,1,0.256264,1.288827,[136 135] ; [33 44],[131.60632184 139.39367816] ; [37.39367816 39.60632184],0
a7,1,0.26469,1.244061,[188  87] ; [57 19],[191.95156695  83.04843305] ; [53.04843305 22.95156695],0
v2,1,0.301079,1.069409,[165 100] ; [40 32],[161.20178042 103.79821958] ; [43.79821958 28.20178042],0
n2,1,0.306548,1.045491,[46 15] ; [8 5],[44.51351351 16.48648649] ; [9.48648649 3.51351351],0
a2,1,0.385123,0.754286,[ 78 197] ; [18 59],[ 75. 200.] ; [21. 56.],0
a5,1,0.397291,0.71651,[226  49] ; [60 17],[223.4375  51.5625] ; [62.5625 14.4375],0
p12,1,0.397677,0.715339,[ 35 239] ; [ 7 69],[ 32.88 241.12] ; [ 9.12 66.88],0
p4,1,0.409974,0.678877,[188  86] ; [49 28],[185.00854701  88.99145299] ; [51.99145299 25.00854701],0
s4,1,0.446917,0.578459,[ 57 217] ; [13 64],[ 54.64387464 219.35612536] ; [15.35612536 61.64387464],0
d4,1,0.45347,0.561964,[237  37] ; [64 13],[234.96866097  39.03133903] ; [66.03133903 10.96866097],0
r4,1,0.460979,0.543516,[254  21] ; [73  4],[255.46875  19.53125] ; [71.53125  5.46875],0
v1,1,0.489786,0.476997,[172  94] ; [44 29],[169.48672566  96.51327434] ; [46.51327434 26.48672566],0
d5,1,0.557853,0.343436,[231  43] ; [67 10],[232.62678063  41.37321937] ; [65.37321937 11.62678063],0
r3,1,0.564057,0.332728,[264  11] ; [75  2],[264.84375  10.15625] ; [74.15625  2.84375],0
a1,1,0.583186,0.301112,[ 15 260] ; [ 3 74],[ 14.0625 260.9375] ; [ 3.9375 73.0625],0
p7,1,0.58359,0.300467,[193  73] ; [52 23],[191.1143695  74.8856305] ; [53.8856305 21.1143695],0
