Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,31.674135,[188  79] ; [65 88],[160.83571429 106.16428571] ; [92.16428571 60.83571429],1
v3,1,0.0,27.905696,[146 117] ; [ 44 109],[120.12019231 142.87980769] ; [69.87980769 83.12019231],1
p10,1,3.9e-05,16.937362,[252  18] ; [125  31],[238.94366197  31.05633803] ; [138.05633803  17.94366197],1
r4,1,0.000699,11.491071,[261  12] ; [135  21],[252.  21.] ; [144.  12.],1
p9,1,0.001206,10.48138,[255  16] ; [132  24],[245.61358314  25.38641686] ; [141.38641686  14.61358314],0
s1,1,0.002887,8.877779,[  4 263] ; [ 11 145],[  9.46808511 257.53191489] ; [  5.53191489 150.46808511],0
d1,1,0.003581,8.48481,[192  81] ; [88 68],[178.18181818  94.81818182] ; [101.81818182  54.18181818],0
s8,1,0.003833,8.361262,[156 114] ; [67 88],[141.67058824 128.32941176] ; [81.32941176 73.67058824],0
p8,1,0.010178,6.603558,[194  75] ; [93 62],[182.08254717  86.91745283] ; [104.91745283  50.08254717],0
d4,1,0.013787,6.065175,[236  36] ; [121  35],[226.87850467  45.12149533] ; [130.12149533  25.87850467],0
r3,1,0.02242,5.21293,[265   8] ; [142  12],[260.21311475  12.78688525] ; [146.78688525   7.21311475],0
b5,1,0.029708,4.726087,[166 107] ; [78 78],[155.27272727 117.72727273] ; [88.72727273 67.27272727],0
p7,1,0.039151,4.254319,[210  59] ; [107  48],[201.11556604  67.88443396] ; [115.88443396  39.11556604],0
u4,1,0.040623,4.191654,[ 11 262] ; [  1 155],[  7.63636364 265.36363636] ; [  4.36363636 151.63636364],0
r2,1,0.063717,3.437892,[259  11] ; [142  13],[254.75294118  15.24705882] ; [146.24705882   8.75294118],0
u1,1,0.068172,3.326483,[ 68 205] ; [ 27 129],[ 60.45454545 212.54545455] ; [ 34.54545455 121.45454545],0
p5,1,0.0808,3.048731,[ 59 212] ; [ 23 132],[ 52.16431925 218.83568075] ; [ 29.83568075 125.16431925],0
v4,1,0.08258,3.013387,[264   8] ; [145  10],[260.53395785  11.46604215] ; [148.46604215   6.53395785],0
r1,1,0.087835,2.913609,[232  40] ; [123  33],[225.60747664  46.39252336] ; [129.39252336  26.60747664],0
d3,1,0.092969,2.822192,[206  67] ; [106  50],[198.54545455  74.45454545] ; [113.45454545  42.54545455],0
d5,1,0.11012,2.552503,[237  35] ; [127  29],[231.3271028  40.6728972] ; [132.6728972  23.3271028],0
p2,1,0.115085,2.482972,[254  18] ; [138  17],[249.70491803  22.29508197] ; [142.29508197  12.70491803],0
p11,1,0.119163,2.428283,[236  37] ; [126  30],[230.36363636  42.63636364] ; [131.63636364  24.36363636],0
u3,1,0.126265,2.337837,[42 24] ; [21 22],[38.14678899 27.85321101] ; [24.85321101 18.14678899],0
p6,1,0.129198,2.30212,[145 123] ; [72 83],[137.48463357 130.51536643] ; [79.51536643 75.48463357],0
p12,1,0.18183,1.7826,[ 32 240] ; [ 12 144],[ 27.96261682 244.03738318] ; [ 16.03738318 139.96261682],0
a7,1,0.185358,1.754131,[206  66] ; [109  47],[200.18691589  71.81308411] ; [114.81308411  41.18691589],0
a2,1,0.187402,1.737928,[ 79 194] ; [ 36 120],[ 73.18181818 199.81818182] ; [ 41.81818182 114.18181818],0
s4,1,0.202818,1.621967,[ 43 226] ; [ 32 121],[ 47.80805687 221.19194313] ; [ 27.19194313 125.80805687],0
n4,1,0.237905,1.392967,[250  22] ; [138  18],[246.57943925  25.42056075] ; [141.42056075  14.57943925],0
u2,1,0.248839,1.329812,[35 31] ; [27 15],[37.88888889 28.11111111] ; [24.11111111 17.88888889],0
n6,1,0.281886,1.157974,[256  17] ; [141  14],[253.22663551  19.77336449] ; [143.77336449  11.22663551],0
b4,1,0.292307,1.108967,[163 110] ; [85 71],[157.81818182 115.18181818] ; [90.18181818 65.81818182],0
d2,1,0.295073,1.096331,[152 120] ; [79 77],[146.80373832 125.19626168] ; [84.19626168 71.80373832],0
s3,1,0.295766,1.09319,[155 112] ; [98 57],[160.07345972 106.92654028] ; [92.92654028 62.07345972],0
s5,1,0.300206,1.073279,[109 153] ; [55 96],[104.03874092 157.96125908] ; [59.96125908 91.03874092],0
p3,1,0.332137,0.940548,[192  81] ; [102  53],[187.52803738  85.47196262] ; [106.47196262  48.52803738],0
a8,1,0.350338,0.872233,[ 37 203] ; [ 17 125],[ 33.92670157 206.07329843] ; [ 20.07329843 121.92670157],0
a5,1,0.354223,0.858272,[217  56] ; [118  38],[213.18181818  59.81818182] ; [121.81818182  34.18181818],0
b1,1,0.361636,0.832204,[105 168] ; [67 89],[109.45454545 163.54545455] ; [62.54545455 93.45454545],0
n2,1,0.370622,0.801578,[30  7] ; [26 10],[28.38356164  8.61643836] ; [27.61643836  8.38356164],0
a3,1,0.400563,0.706636,[207  65] ; [113  43],[203.36448598  68.63551402] ; [116.63551402  39.36448598],0
s2,1,0.499955,0.455032,[156 112] ; [85 70],[152.69030733 115.30969267] ; [88.30969267 66.69030733],0
a4,1,0.571199,0.32068,[138 133] ; [75 81],[135.18266979 135.81733021] ; [77.81733021 78.18266979],0
n1,1,0.632422,0.228791,[19 18] ; [16 19],[17.98611111 19.01388889] ; [17.01388889 17.98611111],0
a1,1,0.649092,0.207046,[ 15 258] ; [  7 149],[ 14. 259.] ; [  8. 148.],0
p1,1,0.750233,0.101335,[ 27 245] ; [ 17 139],[ 27.96261682 244.03738318] ; [ 16.03738318 139.96261682],0
s6,1,0.764775,0.08953,[202  65] ; [113  39],[200.72792363  66.27207637] ; [114.27207637  37.72792363],0
n3,1,0.795418,0.067227,[26 10] ; [25 11],[25.5 10.5] ; [25.5 10.5],0
s7,1,0.83482,0.043482,[152 102] ; [87 61],[151.00995025 102.99004975] ; [87.99004975 60.00995025],0
b3,1,0.836667,0.042501,[ 74 115] ; [36 53],[ 74.78417266 114.21582734] ; [35.21582734 53.78417266],0
b2,1,0.836667,0.042501,[ 74 115] ; [36 53],[ 74.78417266 114.21582734] ; [35.21582734 53.78417266],0
a6,1,0.890166,0.01907,[189  84] ; [107  49],[188.36363636  84.63636364] ; [107.63636364  48.36363636],0
