Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,30.241867,[27  7] ; [24 70],[13.546875 20.453125] ; [37.453125 56.546875],1
s3,1,0.0,28.578673,[26  8] ; [23 71],[13.015625 20.984375] ; [35.984375 58.015625],1
s7,1,0.000763,11.329588,[16 16] ; [17 72],[ 8.72727273 23.27272727] ; [24.27272727 64.72727273],1
s8,1,0.001326,10.305635,[13 21] ; [12 82],[ 6.640625 27.359375] ; [18.359375 75.640625],0
r3,1,0.003293,8.637517,[32  2] ; [64 29],[25.7007874  8.2992126] ; [70.2992126 22.7007874],0
p7,1,0.007312,7.19462,[19 14] ; [29 64],[12.57142857 20.42857143] ; [35.42857143 57.57142857],0
p8,1,0.026001,4.955979,[13 21] ; [18 76],[ 8.234375 25.765625] ; [22.765625 71.234375],0
p10,1,0.028293,4.810139,[13 21] ; [18 75],[ 8.2992126 25.7007874] ; [22.7007874 70.2992126],0
v1,1,0.03995,4.220021,[15 19] ; [24 71],[10.27906977 23.72093023] ; [28.72093023 66.27906977],0
p2,1,0.051674,3.786284,[22 12] ; [43 52],[17.13178295 16.86821705] ; [47.86821705 47.13178295],0
a8,1,0.056908,3.625272,[ 6 26] ; [ 6 81],[ 3.22689076 28.77310924] ; [ 8.77310924 78.22689076],0
b3,1,0.067274,3.348322,[ 3 18] ; [21 38],[ 6.3 14.7] ; [17.7 41.3],0
b2,1,0.067274,3.348322,[ 3 18] ; [21 38],[ 6.3 14.7] ; [17.7 41.3],0
v4,1,0.068159,3.326811,[30  4] ; [67 25],[26.17460317  7.82539683] ; [70.82539683 21.17460317],0
n1,1,0.081501,3.034721,[1 8] ; [18 25],[3.28846154 5.71153846] ; [15.71153846 27.28846154],0
n2,1,0.084822,2.97,[8 2] ; [22 22],[5.55555556 4.44444444] ; [24.44444444 19.55555556],0
n6,1,0.098269,2.733419,[25  9] ; [54 40],[20.984375 13.015625] ; [58.015625 35.984375],0
d3,1,0.105439,2.621287,[23 11] ; [49 46],[18.97674419 15.02325581] ; [53.02325581 41.97674419],0
r1,1,0.117554,2.449607,[27  7] ; [61 33],[23.375 10.625] ; [64.625 29.375],0
