Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,49.641026,[126  36] ; [24 54],[101.25  60.75] ; [48.75 29.25],1
a6,1,0.0,47.917896,[137  25] ; [32 46],[114.075  47.925] ; [54.925 23.075],1
r4,1,1.5e-05,18.720648,[141  21] ; [49 29],[128.25  33.75] ; [61.75 16.25],1
a2,1,3.2e-05,17.281152,[ 46 116] ; [ 4 74],[ 33.75 128.25] ; [16.25 61.75],1
r1,1,0.000474,12.216523,[126  35] ; [44 34],[114.51882845  46.48117155] ; [55.48117155 22.51882845],1
b5,1,0.001356,10.265221,[100  62] ; [31 47],[88.425 73.575] ; [42.575 35.425],0
r2,1,0.002122,9.441017,[151   8] ; [62 13],[144.73076923  14.26923077] ; [68.26923077  6.73076923],0
r3,1,0.002683,9.011155,[148  13] ; [61 17],[140.79079498  20.20920502] ; [68.20920502  9.79079498],0
v4,1,0.003112,8.740368,[147  15] ; [59 18],[139.63179916  22.36820084] ; [66.36820084 10.63179916],0
d5,1,0.008697,6.883985,[131  31] ; [51 27],[122.85  39.15] ; [59.15 18.85],0
u3,1,0.009397,6.745728,[22 24] ; [ 5 23],[16.78378378 29.21621622] ; [10.21621622 17.78378378],0
d4,1,0.015486,5.86031,[131  31] ; [52 26],[123.525  38.475] ; [59.475 18.525],0
p11,1,0.016984,5.698006,[129  33] ; [51 27],[121.5  40.5] ; [58.5 19.5],0
a5,1,0.01979,5.430313,[125  37] ; [49 29],[117.45  44.55] ; [56.55 21.45],0
u1,1,0.021797,5.261907,[ 25 137] ; [ 4 74],[ 19.575 142.425] ; [ 9.425 68.575],0
d1,1,0.022578,5.200684,[98 64] ; [35 43],[89.775 72.225] ; [43.225 34.775],0
p4,1,0.028726,4.783971,[83 79] ; [27 48],[75.18987342 86.81012658] ; [34.81012658 40.18987342],0
p2,1,0.037833,4.312496,[127  35] ; [50 26],[120.4789916  41.5210084] ; [56.5210084 19.4789916],0
p10,1,0.045605,3.996109,[120  41] ; [47 29],[113.44725738  47.55274262] ; [53.55274262 22.44725738],0
a8,1,0.078306,3.099705,[ 22 123] ; [ 5 68],[ 17.9587156 127.0412844] ; [ 9.0412844 63.9587156],0
p3,1,0.079311,3.078961,[78 83] ; [28 49],[71.70588235 89.29411765] ; [34.29411765 42.70588235],0
p6,1,0.098459,2.730337,[ 49 111] ; [15 59],[ 43.76068376 116.23931624] ; [20.23931624 53.76068376],0
p9,1,0.120627,2.409165,[120  39] ; [50 26],[115.0212766  43.9787234] ; [54.9787234 21.0212766],0
b4,1,0.17563,1.834215,[96 66] ; [39 39],[91.125 70.875] ; [43.875 34.125],0
a3,1,0.18557,1.752445,[116  44] ; [50 28],[111.59663866  48.40336134] ; [54.40336134 23.59663866],0
s5,1,0.185981,1.749173,[ 17 139] ; [13 63],[ 20.17241379 135.82758621] ; [ 9.82758621 66.17241379],0
v1,1,0.203763,1.615196,[78 81] ; [31 46],[73.43644068 85.56355932] ; [35.56355932 41.43644068],0
s2,1,0.237764,1.393802,[ 35 125] ; [12 66],[ 31.59663866 128.40336134] ; [15.40336134 62.59663866],0
n2,1,0.270912,1.212121,[24  9] ; [16 11],[22. 11.] ; [18.  9.],0
b2,1,0.351748,0.867142,[40 55] ; [27 27],[42.71812081 52.28187919] ; [24.28187919 29.71812081],0
b3,1,0.351748,0.867142,[40 55] ; [27 27],[42.71812081 52.28187919] ; [24.28187919 29.71812081],0
s1,1,0.366895,0.814153,[  3 156] ; [ 3 75],[  4.02531646 154.97468354] ; [ 1.97468354 76.02531646],0
v3,1,0.37266,0.794777,[64 93] ; [26 49],[60.90517241 96.09482759] ; [29.09482759 45.90517241],0
v2,1,0.378645,0.775098,[85 70] ; [37 39],[81.86147186 73.13852814] ; [40.13852814 35.86147186],0
a4,1,0.392348,0.731653,[79 83] ; [33 44],[75.91631799 86.08368201] ; [36.08368201 40.91631799],0
u2,1,0.392464,0.731293,[20 26] ; [ 9 18],[18.2739726 27.7260274] ; [10.7260274 16.2739726],0
n6,1,0.398562,0.71266,[129  32] ; [58 19],[126.5  34.5] ; [60.5 16.5],0
s4,1,0.428146,0.627848,[ 10 152] ; [ 7 71],[ 11.475 150.525] ; [ 5.525 72.475],0
b1,1,0.429022,0.62547,[64 98] ; [35 43],[66.825 95.175] ; [32.175 45.825],0
p7,1,0.446847,0.578637,[90 71] ; [39 38],[87.26470588 73.73529412] ; [41.73529412 35.26470588],0
d2,1,0.46305,0.538513,[77 85] ; [40 36],[79.63865546 82.36134454] ; [37.36134454 38.63865546],0
n1,1,0.469053,0.524207,[12 19] ; [13 14],[13.36206897 17.63793103] ; [11.63793103 15.36206897],0
p5,1,0.479114,0.50088,[  7 154] ; [ 5 72],[  8.11764706 152.88235294] ; [ 3.88235294 73.11764706],0
p8,1,0.49161,0.473,[75 85] ; [32 44],[72.54237288 87.45762712] ; [34.45762712 41.54237288],0
s8,1,0.525036,0.40399,[ 37 125] ; [15 63],[ 35.1 126.9] ; [16.9 61.1],0
u4,1,0.595688,0.281549,[  1 161] ; [ 1 77],[  1.35 160.65] ; [ 0.65 77.35],0
p1,1,0.702329,0.146061,[ 17 144] ; [ 7 71],[ 16.16736402 144.83263598] ; [ 7.83263598 70.16736402],0
n5,1,0.730731,0.118441,[127  34] ; [60 18],[125.9707113  35.0292887] ; [61.0292887 16.9707113],0
s3,1,0.815785,0.054275,[ 45 115] ; [20 55],[ 44.25531915 115.74468085] ; [20.74468085 54.25531915],0
p12,1,0.822226,0.050482,[  5 155] ; [ 2 75],[  4.7257384 155.2742616] ; [ 2.2742616 74.7257384],0
n3,1,0.825857,0.048408,[23  9] ; [18  8],[22.62068966  9.37931034] ; [18.37931034  7.62068966],0
a1,1,0.891033,0.018768,[  9 153] ; [ 4 74],[  8.775 153.225] ; [ 4.225 73.775],0
s7,1,0.907143,0.013606,[ 39 113] ; [19 53],[ 39.35714286 112.64285714] ; [18.64285714 53.35714286],0
