Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,62.73405,[128  41] ; [121 197],[86.40862423 82.59137577] ; [162.59137577 155.40862423],1
s6,1,0.0,57.055815,[152  17] ; [180 139],[114.97540984  54.02459016] ; [217.02459016 101.97540984],1
p5,1,0.0,39.029522,[ 40 130] ; [ 15 302],[ 19.19917864 150.80082136] ; [ 35.80082136 281.19917864],1
s7,1,0.0,33.461227,[110  51] ; [122 182],[80.32688172 80.67311828] ; [151.67311828 152.32688172],1
s8,1,0.0,32.796938,[104  64] ; [111 208],[74.16837782 93.83162218] ; [140.83162218 178.16837782],1
s3,1,0.0,27.869173,[116  48] ; [144 173],[88.64864865 75.35135135] ; [171.35135135 145.64864865],1
p6,1,3.7e-05,17.000171,[83 86] ; [ 96 222],[ 62.11704312 106.88295688] ; [116.88295688 201.11704312],1
s4,1,9.5e-05,15.240868,[ 39 129] ; [ 32 286],[ 24.54320988 143.45679012] ; [ 46.45679012 271.54320988],1
p12,1,9.9e-05,15.162964,[ 28 142] ; [ 18 300],[ 16.02459016 153.97540984] ; [ 29.97540984 288.02459016],1
p10,1,0.000259,13.348099,[154  14] ; [250  68],[139.65432099  28.34567901] ; [264.34567901  53.65432099],1
p7,1,0.000418,12.451159,[124  41] ; [185 129],[106.44050104  58.55949896] ; [202.55949896 111.44050104],1
p9,1,0.000605,11.759532,[156  11] ; [260  57],[143.53719008  23.46280992] ; [272.46280992  44.53719008],1
n6,1,0.001856,9.686568,[153  14] ; [258  61],[141.22839506  25.77160494] ; [269.77160494  49.22839506],0
v1,1,0.010709,6.513027,[109  60] ; [163 148],[95.76666667 73.23333333] ; [176.23333333 134.76666667],0
p1,1,0.010927,6.477088,[ 23 147] ; [ 21 297],[ 15.32786885 154.67213115] ; [ 28.67213115 289.32786885],0
p3,1,0.01375,6.069942,[99 70] ; [149 169],[86.06160164 82.93839836] ; [161.93839836 156.06160164],0
p4,1,0.016529,5.745712,[121  46] ; [197 123],[109.04722793  57.95277207] ; [208.95277207 111.04722793],0
u1,1,0.019792,5.430158,[ 58 113] ; [ 77 243],[ 47.01629328 123.98370672] ; [ 87.98370672 232.01629328],0
r2,1,0.025313,5.002359,[165   3] ; [296  20],[160.01652893   7.98347107] ; [300.98347107  15.01652893],0
v3,1,0.025668,4.978275,[78 90] ; [110 196],[ 66.63291139 101.36708861] ; [121.36708861 184.63291139],0
p8,1,0.026577,4.918092,[103  64] ; [161 154],[91.46887967 75.53112033] ; [172.53112033 142.46887967],0
r4,1,0.056663,3.632466,[162   9] ; [287  33],[156.37270876  14.62729124] ; [292.62729124  27.37270876],0
b2,1,0.063999,3.430594,[46 58] ; [ 64 128],[38.64864865 65.35135135] ; [ 71.35135135 120.64864865],0
b3,1,0.063999,3.430594,[46 58] ; [ 64 128],[38.64864865 65.35135135] ; [ 71.35135135 120.64864865],0
a6,1,0.071517,3.247855,[132  37] ; [270  49],[139.21721311  29.78278689] ; [262.78278689  56.21721311],0
n5,1,0.07436,3.184052,[136  33] ; [232  85],[127.96707819  41.03292181] ; [240.03292181  76.96707819],0
n1,1,0.121164,2.402206,[17 19] ; [23 49],[13.33333333 22.66666667] ; [26.66666667 45.33333333],0
n2,1,0.1242,2.363535,[30  7] ; [49 24],[26.57272727 10.42727273] ; [52.42727273 20.57272727],0
v2,1,0.12552,2.347059,[110  56] ; [182 126],[102.26160338  63.73839662] ; [189.73839662 118.26160338],0
v4,1,0.150622,2.065939,[163   5] ; [301  19],[159.73770492   8.26229508] ; [304.26229508  15.73770492],0
