Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000138,14.528941,[21  8] ; [ 9 27],[13.38461538 15.61538462] ; [16.61538462 19.38461538],1
p10,1,0.000786,11.274618,[31  1] ; [23 13],[25.41176471  6.58823529] ; [28.58823529  7.41176471],1
s2,1,0.000876,11.07308,[28  4] ; [19 19],[21.48571429 10.51428571] ; [25.51428571 12.48571429],1
v1,1,0.001761,9.782864,[21 10] ; [11 26],[14.58823529 16.41176471] ; [17.41176471 19.58823529],0
p9,1,0.00306,8.771247,[31  1] ; [25 11],[26.35294118  5.64705882] ; [29.64705882  6.35294118],0
s6,1,0.00791,7.053716,[31  1] ; [28 10],[26.97142857  5.02857143] ; [32.02857143  5.97142857],0
n5,1,0.00881,6.860907,[13 19] ; [ 5 33],[ 8.22857143 23.77142857] ; [ 9.77142857 28.22857143],0
d3,1,0.036006,4.396805,[26  6] ; [22 16],[21.94285714 10.05714286] ; [26.05714286 11.94285714],0
p1,1,0.037381,4.332947,[ 7 24] ; [ 2 35],[ 4.10294118 26.89705882] ; [ 4.89705882 32.10294118],0
a6,1,0.038124,4.299472,[23  9] ; [18 20],[18.74285714 13.25714286] ; [22.25714286 15.74285714],0
a5,1,0.044703,4.029814,[25  7] ; [21 17],[21.02857143 10.97142857] ; [24.97142857 13.02857143],0
v3,1,0.044864,4.023743,[13 18] ; [ 7 29],[ 9.25373134 21.74626866] ; [10.74626866 25.25373134],0
p8,1,0.055062,3.680218,[19 13] ; [13 23],[15.05882353 16.94117647] ; [16.94117647 19.05882353],0
s3,1,0.060422,3.52576,[25  7] ; [21 16],[21.33333333 10.66666667] ; [24.66666667 12.33333333],0
d1,1,0.071735,3.242873,[22 10] ; [18 20],[18.28571429 13.71428571] ; [21.71428571 16.28571429],0
u2,1,0.08135,3.037718,[7 3] ; [ 6 11],[4.81481481 5.18518519] ; [8.18518519 8.81481481],0
p6,1,0.101114,2.687887,[13 19] ; [ 8 28],[ 9.88235294 22.11764706] ; [11.11764706 24.88235294],0
a2,1,0.109459,2.562008,[ 8 24] ; [ 4 34],[ 5.48571429 26.51428571] ; [ 6.51428571 31.48571429],0
r4,1,0.113549,2.504112,[29  3] ; [29  9],[26.51428571  5.48571429] ; [31.48571429  6.51428571],0
p7,1,0.141912,2.157106,[20 10] ; [17 18],[17.07692308 12.92307692] ; [19.92307692 15.07692308],0
b3,1,0.156646,2.00631,[9 8] ; [ 6 14],[ 6.89189189 10.10810811] ; [ 8.10810811 11.89189189],0
b2,1,0.156646,2.00631,[9 8] ; [ 6 14],[ 6.89189189 10.10810811] ; [ 8.10810811 11.89189189],0
u3,1,0.159719,1.976886,[8 2] ; [9 8],[6.2962963 3.7037037] ; [10.7037037  6.2962963],0
a7,1,0.173427,1.85307,[25  7] ; [24 14],[22.4  9.6] ; [26.6 11.4],0
n6,1,0.181919,1.781878,[20 11] ; [30  8],[22.46376812  8.53623188] ; [27.53623188 10.46376812],0
p5,1,0.207889,1.586067,[ 1 31] ; [ 4 32],[ 2.35294118 29.64705882] ; [ 2.64705882 33.35294118],0
v2,1,0.211142,1.563582,[18 12] ; [17 21],[15.44117647 14.55882353] ; [19.55882353 18.44117647],0
r1,1,0.253819,1.302159,[24  8] ; [23 14],[21.79710145 10.20289855] ; [25.20289855 11.79710145],0
d5,1,0.277514,1.179226,[27  5] ; [28 10],[25.14285714  6.85714286] ; [29.85714286  8.14285714],0
p3,1,0.295864,1.092743,[17 15] ; [15 22],[14.84057971 17.15942029] ; [17.15942029 19.84057971],0
a3,1,0.30526,1.051072,[22 10] ; [21 16],[19.94202899 12.05797101] ; [23.05797101 13.94202899],0
u1,1,0.327331,0.95943,[ 6 26] ; [ 4 34],[ 4.57142857 27.42857143] ; [ 5.42857143 32.57142857],0
r2,1,0.377068,0.78024,[31  1] ; [34  3],[30.14492754  1.85507246] ; [34.85507246  2.14492754],0
n1,1,0.381133,0.767045,[ 5 10] ; [6 6],[6.11111111 8.88888889] ; [4.88888889 7.11111111],0
p4,1,0.393239,0.728904,[18 14] ; [17 20],[16.23188406 15.76811594] ; [18.76811594 18.23188406],0
b1,1,0.463562,0.537281,[11 21] ; [10 28],[ 9.6 22.4] ; [11.4 26.6],0
b5,1,0.484236,0.489309,[17 15] ; [17 21],[15.54285714 16.45714286] ; [18.45714286 19.54285714],0
a1,1,0.524334,0.405359,[ 2 30] ; [ 4 34],[ 2.74285714 29.25714286] ; [ 3.25714286 34.74285714],0
d4,1,0.620202,0.245583,[29  3] ; [33  5],[28.34285714  3.65714286] ; [33.65714286  4.34285714],0
p11,1,0.626047,0.237459,[21 11] ; [27 11],[21.94285714 10.05714286] ; [26.05714286 11.94285714],0
n2,1,0.63749,0.222039,[10  5] ; [9 3],[10.55555556  4.44444444] ; [8.44444444 3.55555556],0
s4,1,0.746006,0.104917,[13 19] ; [14 24],[12.34285714 19.65714286] ; [14.65714286 23.34285714],0
p12,1,0.76655,0.088144,[ 2 30] ; [ 3 34],[ 2.31884058 29.68115942] ; [ 2.68115942 34.31884058],0
n3,1,0.780914,0.077355,[9 6] ; [6 5],[8.65384615 6.34615385] ; [6.34615385 4.65384615],0
p2,1,0.795517,0.06716,[24  8] ; [26 10],[23.52941176  8.47058824] ; [26.47058824  9.52941176],0
s1,1,0.901757,0.015238,[ 1 31] ; [ 1 37],[ 0.91428571 31.08571429] ; [ 1.08571429 36.91428571],0
r3,1,0.901757,0.015238,[31  1] ; [37  1],[31.08571429  0.91428571] ; [36.91428571  1.08571429],0
a4,1,0.921972,0.009594,[13 19] ; [15 23],[12.8 19.2] ; [15.2 22.8],0
d2,1,0.934008,0.006856,[14 18] ; [17 21],[14.17142857 17.82857143] ; [16.82857143 21.17142857],0
b4,1,0.988477,0.000209,[21 11] ; [25 13],[21.02857143 10.97142857] ; [24.97142857 13.02857143],0
