Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,46.324625,[71 66] ; [ 17 115],[44.81784387 92.18215613] ; [43.18215613 88.81784387],1
v1,1,1.1e-05,19.364004,[80 55] ; [42 88],[62.1509434 72.8490566] ; [59.8490566 70.1509434],1
d1,1,0.004064,8.254881,[78 62] ; [51 82],[66.15384615 73.84615385] ; [62.84615385 70.15384615],0
d4,1,0.004308,8.149408,[119  20] ; [95 38],[109.36029412  29.63970588] ; [104.63970588  28.36029412],0
s8,1,0.006755,7.336915,[59 81] ; [35 97],[48.38235294 91.61764706] ; [45.61764706 86.38235294],0
r2,1,0.007624,7.119849,[132   4] ; [118  15],[126.39405204   9.60594796] ; [123.60594796   9.39405204],0
r1,1,0.00798,7.038018,[114  26] ; [89 43],[104.48529412  35.51470588] ; [98.51470588 33.48529412],0
r3,1,0.013666,6.080818,[134   3] ; [120  12],[129.3605948   7.6394052] ; [124.6394052   7.3605948],0
s7,1,0.026932,4.895143,[60 74] ; [41 89],[51.26515152 82.73484848] ; [49.73484848 80.26515152],0
a3,1,0.034712,4.459272,[102  37] ; [81 51],[93.86346863 45.13653137] ; [89.13653137 42.86346863],0
a5,1,0.036866,4.356569,[99 41] ; [78 55],[90.76923077 49.23076923] ; [86.23076923 46.76923077],0
d5,1,0.048527,3.891638,[113  27] ; [93 39],[106.02941176  33.97058824] ; [99.97058824 32.02941176],0
b4,1,0.050516,3.824238,[89 51] ; [69 64],[81.02564103 58.97435897] ; [76.97435897 56.02564103],0
s4,1,0.059279,3.557431,[ 16 124] ; [ 26 106],[ 21.61764706 118.38235294] ; [ 20.38235294 111.61764706],0
n6,1,0.067289,3.347934,[115  23] ; [98 34],[108.86666667  29.13333333] ; [104.13333333  27.86666667],0
n3,1,0.077042,3.126231,[29  6] ; [30 16],[25.49382716  9.50617284] ; [33.50617284 12.49382716],0
a7,1,0.085299,2.960934,[100  39] ; [82 50],[93.35055351 45.64944649] ; [88.64944649 43.35055351],0
p3,1,0.107181,2.595296,[ 39 101] ; [ 26 107],[ 33.33333333 106.66666667] ; [ 31.66666667 101.33333333],0
p7,1,0.115594,2.476026,[80 55] ; [64 65],[73.63636364 61.36363636] ; [70.36363636 58.63636364],0
d3,1,0.118547,2.436413,[91 49] ; [73 58],[84.72324723 55.27675277] ; [79.27675277 51.72324723],0
a6,1,0.124445,2.360468,[95 44] ; [79 54],[88.91911765 50.08088235] ; [85.08088235 47.91911765],0
p9,1,0.139932,2.178708,[117  20] ; [102  28],[112.37078652  24.62921348] ; [106.62921348  23.37078652],0
b3,1,0.141128,2.165616,[32 47] ; [19 47],[27.7862069 51.2137931] ; [23.2137931 42.7862069],0
b2,1,0.141128,2.165616,[32 47] ; [19 47],[27.7862069 51.2137931] ; [23.2137931 42.7862069],0
a4,1,0.150704,2.065108,[57 83] ; [43 90],[51.28205128 88.71794872] ; [48.71794872 84.28205128],0
p1,1,0.15345,2.03762,[  8 132] ; [  3 128],[  5.68265683 134.31734317] ; [  5.31734317 125.68265683],0
v4,1,0.156385,2.008835,[133   5] ; [122  10],[130.33333333   7.66666667] ; [124.66666667   7.33333333],0
p10,1,0.159112,1.982643,[108  29] ; [95 38],[103.0037037  33.9962963] ; [99.9962963 33.0037037],0
n4,1,0.198078,1.656487,[98 41] ; [84 49],[93.00735294 45.99264706] ; [88.99264706 44.00735294],0
p11,1,0.213233,1.549338,[113  27] ; [99 34],[108.71794872  31.28205128] ; [103.28205128  29.71794872],0
s2,1,0.217538,1.520537,[64 75] ; [51 81],[58.98523985 80.01476015] ; [56.01476015 75.98523985],0
u1,1,0.25308,1.30622,[ 20 120] ; [ 13 120],[ 16.92307692 123.07692308] ; [ 16.07692308 116.92307692],0
r4,1,0.305127,1.05165,[122  18] ; [110  23],[118.97435897  21.02564103] ; [113.02564103  19.97435897],0
d2,1,0.34068,0.907871,[58 81] ; [48 85],[54.16911765 84.83088235] ; [51.83088235 81.16911765],0
n1,1,0.384351,0.756737,[ 8 25] ; [15 30],[ 9.73076923 23.26923077] ; [13.26923077 31.73076923],0
p6,1,0.419757,0.650996,[ 29 106] ; [ 23 108],[ 26.39097744 108.60902256] ; [ 25.60902256 105.39097744],0
b5,1,0.427038,0.630865,[84 56] ; [86 47],[87.17948718 52.82051282] ; [82.82051282 50.17948718],0
a8,1,0.43234,0.616528,[ 21 106] ; [ 16 107],[ 18.796 108.204] ; [ 18.204 104.796],0
p12,1,0.451573,0.566701,[  4 135] ; [  6 124],[  5.16728625 133.83271375] ; [  4.83271375 125.16728625],0
p5,1,0.467093,0.528845,[  4 136] ; [  6 127],[  5.12820513 134.87179487] ; [  4.87179487 128.12820513],0
n5,1,0.489641,0.477316,[89 48] ; [81 52],[86.25925926 50.74074074] ; [83.74074074 49.25925926],0
u3,1,0.500557,0.453755,[17 21] ; [27 25],[18.57777778 19.42222222] ; [25.42222222 26.57777778],0
a1,1,0.519379,0.415125,[  5 135] ; [  3 130],[  4.1025641 135.8974359] ; [  3.8974359 129.1025641],0
a2,1,0.542802,0.37037,[ 26 114] ; [ 21 112],[ 24.1025641 115.8974359] ; [ 22.8974359 110.1025641],0
s5,1,0.583615,0.300427,[39 93] ; [35 97],[37. 95.] ; [37. 95.],0
s1,1,0.627543,0.235408,[  2 134] ; [  3 129],[  2.53731343 133.46268657] ; [  2.46268657 129.53731343],0
s6,1,0.758745,0.094328,[79 59] ; [72 58],[77.75373134 60.24626866] ; [73.24626866 56.75373134],0
s3,1,0.767206,0.087635,[72 66] ; [67 66],[70.78228782 67.21771218] ; [68.21771218 64.78228782],0
n2,1,0.793974,0.068201,[26  8] ; [34 12],[25.5  8.5] ; [34.5 11.5],0
u2,1,0.859163,0.031485,[18 18] ; [27 25],[18.40909091 17.59090909] ; [26.59090909 25.40909091],0
b1,1,0.868482,0.027419,[45 95] ; [44 89],[45.64102564 94.35897436] ; [43.35897436 89.64102564],0
p8,1,0.978931,0.000697,[53 81] ; [52 80],[52.89473684 81.10526316] ; [52.10526316 79.89473684],0
