Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,80.980066,[38 98] ; [182  59],[79.36339523 56.63660477] ; [140.63660477 100.36339523],1
s2,1,0.0,49.114619,[59 77] ; [191  51],[89.94708995 46.05291005] ; [160.05291005  81.94708995],1
s3,1,0.0,32.161864,[72 62] ; [196  45],[95.76533333 38.23466667] ; [172.23466667  68.76533333],1
a3,1,1.7e-05,18.480131,[84 52] ; [198  44],[101.46031746  34.53968254] ; [180.53968254  61.46031746],1
s5,1,5.4e-05,16.304237,[45 90] ; [130 106],[63.67924528 71.32075472] ; [111.32075472 124.67924528],1
p5,1,0.000306,13.036311,[  9 127] ; [ 50 192],[ 21.22751323 114.77248677] ; [ 37.77248677 204.22751323],1
p9,1,0.000737,11.392315,[111  24] ; [226  16],[120.67639257  14.32360743] ; [216.32360743  25.67639257],1
v3,1,0.001348,10.275369,[40 92] ; [112 124],[54.52173913 77.47826087] ; [ 97.47826087 138.52173913],0
n4,1,0.003279,8.645212,[98 38] ; [204  37],[108.94429708  27.05570292] ; [193.05570292  47.94429708],0
n6,1,0.004625,8.020396,[108  27] ; [216  23],[116.95187166  18.04812834] ; [207.04812834  31.95187166],0
p3,1,0.005114,7.838664,[70 66] ; [160  82],[82.75132275 53.24867725] ; [147.24867725  94.75132275],0
p1,1,0.007536,7.140603,[  5 129] ; [ 29 213],[ 12.11702128 121.88297872] ; [ 21.88297872 220.11702128],0
a5,1,0.008209,6.987351,[94 42] ; [197  46],[104.42216359  31.57783641] ; [186.57783641  56.42216359],0
p6,1,0.010261,6.589063,[57 78] ; [135 106],[68.93617021 66.06382979] ; [123.06382979 117.93617021],0
a7,1,0.014768,5.943908,[108  27] ; [166  77],[97.85714286 37.14285714] ; [176.14285714  66.85714286],0
u2,1,0.014784,5.941982,[24 26] ; [32 12],[29.78723404 20.21276596] ; [26.21276596 17.78723404],0
n5,1,0.01717,5.678871,[100  36] ; [201  39],[108.87234043  27.12765957] ; [192.12765957  47.87234043],0
r3,1,0.020106,5.402687,[130   6] ; [240   2],[133.12169312   2.87830688] ; [236.87830688   5.12169312],0
r1,1,0.023826,5.107221,[105  30] ; [210  32],[112.79840849  22.20159151] ; [202.20159151  39.79840849],0
p10,1,0.024371,5.068042,[112  23] ; [218  22],[118.8  16.2] ; [211.2  28.8],0
d2,1,0.027113,4.883577,[55 81] ; [126 115],[65.29442971 70.70557029] ; [115.70557029 125.29442971],0
r2,1,0.041469,4.15673,[123  11] ; [230   8],[127.15591398   6.84408602] ; [225.84408602  12.15591398],0
d1,1,0.044533,4.036237,[73 63] ; [156  87],[82.17414248 53.82585752] ; [146.82585752  96.17414248],0
b5,1,0.050717,3.817583,[89 47] ; [134 109],[80.02110818 55.97889182] ; [142.97889182 100.02110818],0
b3,1,0.053223,3.736894,[21 53] ; [70 99],[27.71193416 46.28806584] ; [ 63.28806584 105.71193416],0
b2,1,0.053223,3.736894,[21 53] ; [70 99],[27.71193416 46.28806584] ; [ 63.28806584 105.71193416],0
p4,1,0.053394,3.731533,[89 47] ; [181  61],[97.14285714 38.85714286] ; [172.85714286  69.14285714],0
u4,1,0.060095,3.53476,[  1 135] ; [ 10 233],[  3.94722955 132.05277045] ; [  7.05277045 235.94722955],0
u1,1,0.064907,3.407328,[ 22 114] ; [ 59 184],[ 29.06596306 106.93403694] ; [ 51.93403694 191.06596306],0
p12,1,0.095902,2.772403,[  9 127] ; [ 29 213],[ 13.67195767 122.32804233] ; [ 24.32804233 217.67195767],0
v1,1,0.109342,2.563704,[69 62] ; [147  93],[76.26954178 54.73045822] ; [139.73045822 100.26954178],0
n2,1,0.116178,2.468098,[16  7] ; [41  7],[18.46478873  4.53521127] ; [38.53521127  9.46478873],0
s1,1,0.119171,2.42818,[  2 132] ; [ 11 230],[  4.64533333 129.35466667] ; [  8.35466667 232.64533333],0
u3,1,0.127373,2.324233,[28 22] ; [32 13],[31.57894737 18.42105263] ; [28.42105263 16.57894737],0
p11,1,0.133269,2.25401,[107  29] ; [206  37],[112.31662269  23.68337731] ; [200.68337731  42.31662269],0
a4,1,0.134091,2.244494,[55 80] ; [118 124],[61.94960212 73.05039788] ; [111.05039788 130.94960212],0
