Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000205,13.780992,[71 13] ; [22 19],[62.496 21.504] ; [30.504 10.496],1
p10,1,0.001218,10.463542,[71 11] ; [25 16],[64. 18.] ; [32.  9.],0
p9,1,0.001685,9.864087,[74  9] ; [27 14],[67.60483871 15.39516129] ; [33.39516129  7.60483871],0
p2,1,0.007869,7.062947,[71 13] ; [26 15],[65.184 18.816] ; [31.816  9.184],0
s8,1,0.01101,6.463764,[48 38] ; [13 28],[41.30708661 44.69291339] ; [19.69291339 21.30708661],0
n4,1,0.020362,5.380558,[73 12] ; [28 13],[68.13492063 16.86507937] ; [32.86507937  8.13492063],0
r3,1,0.022681,5.192788,[84  2] ; [36  5],[81.25984252  4.74015748] ; [38.74015748  2.25984252],0
v3,1,0.030496,4.681136,[51 33] ; [16 24],[45.38709677 38.61290323] ; [21.61290323 18.38709677],0
p5,1,0.031457,4.627834,[13 72] ; [ 1 40],[ 9.44444444 75.55555556] ; [ 4.55555556 36.44444444],0
v4,1,0.044967,4.01986,[80  5] ; [34  7],[76.9047619  8.0952381] ; [37.0952381  3.9047619],0
p11,1,0.053862,3.716974,[70 16] ; [27 14],[65.68503937 20.31496063] ; [31.31496063  9.68503937],0
s2,1,0.059477,3.551909,[51 35] ; [17 24],[46.04724409 39.95275591] ; [21.95275591 19.04724409],0
b2,1,0.088178,2.907323,[29 27] ; [ 9 19],[25.33333333 30.66666667] ; [12.66666667 15.33333333],0
b3,1,0.088178,2.907323,[29 27] ; [ 9 19],[25.33333333 30.66666667] ; [12.66666667 15.33333333],0
s6,1,0.116779,2.46,[54 28] ; [21 20],[50. 32.] ; [25. 16.],0
u3,1,0.137739,2.203037,[11  9] ; [3 8],[ 9.03225806 10.96774194] ; [4.96774194 6.03225806],0
n1,1,0.168201,1.898901,[8 6] ; [4 9],[6.22222222 7.77777778] ; [5.77777778 7.22222222],0
u1,1,0.176244,1.829014,[ 2 84] ; [ 3 38],[ 3.38582677 82.61417323] ; [ 1.61417323 39.38582677],0
s5,1,0.176371,1.827944,[37 46] ; [12 26],[33.61157025 49.38842975] ; [15.38842975 22.61157025],0
b5,1,0.194304,1.684675,[42 44] ; [15 26],[38.5984252 47.4015748] ; [18.4015748 22.5984252],0
d4,1,0.204476,1.610111,[73 13] ; [31 10],[70.42519685 15.57480315] ; [33.57480315  7.42519685],0
a4,1,0.282017,1.157346,[38 48] ; [14 27],[35.21259843 50.78740157] ; [16.78740157 24.21259843],0
d3,1,0.291171,1.114198,[40 46] ; [15 26],[37.24409449 48.75590551] ; [17.75590551 23.24409449],0
a1,1,0.294772,1.097696,[ 6 80] ; [ 1 40],[ 4.74015748 81.25984252] ; [ 2.25984252 38.74015748],0
d1,1,0.317428,0.999513,[48 38] ; [19 22],[45.37007874 40.62992126] ; [21.62992126 19.37007874],0
s7,1,0.332893,0.93761,[45 38] ; [17 21],[42.52892562 40.47107438] ; [19.47107438 18.52892562],0
p6,1,0.371172,0.799736,[31 50] ; [12 28],[28.78512397 52.21487603] ; [14.21487603 25.78512397],0
n6,1,0.391276,0.734974,[69 15] ; [31 10],[67.2 16.8] ; [32.8  8.2],0
a6,1,0.395996,0.72045,[29 57] ; [17 24],[31.1496063 54.8503937] ; [14.8503937 26.1496063],0
p1,1,0.401927,0.702552,[ 5 81] ; [ 1 40],[ 4.06299213 81.93700787] ; [ 1.93700787 39.06299213],0
a2,1,0.418231,0.655279,[ 5 81] ; [ 4 37],[ 6.09448819 79.90551181] ; [ 2.90551181 38.09448819],0
r4,1,0.421339,0.646576,[74 12] ; [33  8],[72.45669291 13.54330709] ; [34.54330709  6.45669291],0
p8,1,0.445766,0.581395,[47 35] ; [20 20],[45.03278689 36.96721311] ; [21.96721311 18.03278689],0
p3,1,0.447721,0.576416,[45 39] ; [19 22],[43.008 40.992] ; [20.992 20.008],0
a8,1,0.467115,0.528793,[10 73] ; [ 3 36],[ 8.8442623 74.1557377] ; [ 4.1557377 34.8442623],0
p7,1,0.490082,0.476346,[61 22] ; [27 13],[59.38211382 23.61788618] ; [28.61788618 11.38211382],0
s4,1,0.517647,0.418578,[11 75] ; [ 7 34],[12.18897638 73.81102362] ; [ 5.81102362 35.18897638],0
b1,1,0.541917,0.371998,[37 49] ; [20 21],[38.5984252 47.4015748] ; [18.4015748 22.5984252],0
r1,1,0.560103,0.339525,[65 21] ; [29 12],[63.65354331 22.34645669] ; [30.34645669 10.65354331],0
a5,1,0.599297,0.276058,[59 27] ; [30 11],[60.26771654 25.73228346] ; [28.73228346 12.26771654],0
d5,1,0.652601,0.202637,[72 14] ; [33  8],[71.1023622 14.8976378] ; [33.8976378  7.1023622],0
a3,1,0.661137,0.192145,[66 20] ; [30 11],[65.00787402 20.99212598] ; [30.99212598 10.00787402],0
u4,1,0.706528,0.14177,[ 3 83] ; [ 2 39],[ 3.38582677 82.61417323] ; [ 1.61417323 39.38582677],0
s3,1,0.715145,0.133192,[46 40] ; [20 20],[45.04761905 40.95238095] ; [20.95238095 19.04761905],0
n3,1,0.750469,0.101137,[12  3] ; [11  2],[12.32142857  2.67857143] ; [10.67857143  2.32142857],0
r2,1,0.775525,0.081314,[76  7] ; [36  4],[75.57723577  7.42276423] ; [36.42276423  3.57723577],0
u2,1,0.795809,0.066964,[ 9 11] ; [5 5],[ 9.33333333 10.66666667] ; [4.66666667 5.33333333],0
b4,1,0.878217,0.02348,[47 39] ; [23 18],[47.4015748 38.5984252] ; [22.5984252 18.4015748],0
d2,1,0.907137,0.013607,[45 41] ; [21 20],[44.69291339 41.30708661] ; [21.30708661 19.69291339],0
p4,1,0.962022,0.002267,[47 37] ; [22 17],[47.12195122 36.87804878] ; [21.87804878 17.12195122],0
