Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,68.849458,[168   5] ; [25 23],[151.08144796  21.91855204] ; [41.91855204  6.08144796],1
v4,1,0.0,65.821051,[167   5] ; [25 22],[150.79452055  21.20547945] ; [41.20547945  5.79452055],1
r1,1,0.0,59.338082,[145  28] ; [13 35],[123.68325792  49.31674208] ; [34.31674208 13.68325792],1
r2,1,0.0,52.169029,[165   6] ; [26 19],[151.20833333  19.79166667] ; [39.79166667  5.20833333],1
p9,1,1e-05,19.439457,[147  24] ; [26 20],[136.32718894  34.67281106] ; [36.67281106  9.32718894],1
p10,1,2.2e-05,18.039472,[140  30] ; [24 22],[129.07407407  40.92592593] ; [34.92592593 11.07407407],1
p11,1,3.8e-05,16.952914,[143  30] ; [26 22],[132.29411765  40.70588235] ; [36.70588235 11.29411765],1
p7,1,8.2e-05,15.50596,[113  56] ; [16 30],[101.4  67.6] ; [27.6 18.4],1
s6,1,8.9e-05,15.346418,[117  49] ; [19 29],[105.4953271  60.5046729] ; [30.5046729 17.4953271],1
s5,1,0.000125,14.709271,[70 94] ; [ 6 42],[ 58.79245283 105.20754717] ; [17.20754717 30.79245283],1
p8,1,0.000142,14.470294,[92 76] ; [11 36],[80.48372093 87.51627907] ; [22.51627907 24.48372093],1
p2,1,0.000287,13.154887,[142  29] ; [26 19],[133.  38.] ; [35. 10.],1
s8,1,0.000319,12.955548,[94 79] ; [12 36],[82.97737557 90.02262443] ; [23.02262443 24.97737557],1
n6,1,0.0004,12.532396,[151  21] ; [31 16],[142.94063927  29.05936073] ; [39.05936073  7.94063927],1
d5,1,0.000535,11.988262,[136  36] ; [26 22],[126.65454545  45.34545455] ; [35.34545455 12.65454545],1
u3,1,0.000792,11.26036,[22 24] ; [ 1 19],[16.03030303 29.96969697] ; [ 6.96969697 13.03030303],1
a5,1,0.000818,11.199459,[127  46] ; [23 25],[117.42081448  55.57918552] ; [32.57918552 15.42081448],1
d4,1,0.002747,8.9683,[134  38] ; [27 21],[125.87272727  46.12727273] ; [35.12727273 12.87272727],0
p3,1,0.003524,8.514218,[94 78] ; [14 32],[85.21100917 86.78899083] ; [22.78899083 23.21100917],0
v3,1,0.005299,7.77433,[79 87] ; [12 36],[70.58878505 95.41121495] ; [20.41121495 27.58878505],0
v2,1,0.006664,7.361347,[90 77] ; [14 31],[81.9245283 85.0754717] ; [22.0754717 22.9245283],0
s3,1,0.006804,7.323877,[105  66] ; [18 28],[96.92626728 74.07373272] ; [26.07373272 19.92626728],0
v1,1,0.007147,7.235618,[95 74] ; [16 31],[86.84722222 82.15277778] ; [24.15277778 22.84722222],0
p4,1,0.028213,4.815025,[98 73] ; [18 28],[91.41013825 79.58986175] ; [24.58986175 21.41013825],0
p6,1,0.033835,4.503012,[ 66 102] ; [10 35],[ 59.94366197 108.05633803] ; [16.05633803 28.94366197],0
a3,1,0.043447,4.077913,[127  46] ; [28 20],[121.33484163  51.66515837] ; [33.66515837 14.33484163],0
s7,1,0.048759,3.883621,[98 69] ; [19 26],[92.16509434 74.83490566] ; [24.83490566 20.16509434],0
s2,1,0.062781,3.462345,[87 85] ; [17 31],[81.30909091 90.69090909] ; [22.69090909 25.30909091],0
d3,1,0.063395,3.446271,[80 93] ; [15 33],[74.36651584 98.63348416] ; [20.63348416 27.36651584],0
d1,1,0.064095,3.428116,[91 82] ; [18 30],[85.32579186 87.67420814] ; [23.67420814 24.32579186],0
a1,1,0.084846,2.969537,[  7 166] ; [ 5 43],[  9.39366516 163.60633484] ; [ 2.60633484 45.39366516],0
p5,1,0.097334,2.748698,[ 27 144] ; [ 3 44],[ 23.53211009 147.46788991] ; [ 6.46788991 40.53211009],0
n3,1,0.126516,2.334739,[25  9] ; [13 11],[22.27586207 11.72413793] ; [15.72413793  8.27586207],0
a4,1,0.126812,2.331109,[80 92] ; [16 31],[75.39726027 96.60273973] ; [20.60273973 26.39726027],0
n2,1,0.150864,2.063492,[26 10] ; [13 11],[23.4 12.6] ; [15.6  8.4],0
b1,1,0.15809,1.992398,[81 92] ; [28 20],[85.32579186 87.67420814] ; [23.67420814 24.32579186],0
s1,1,0.160059,1.973673,[  6 164] ; [ 4 44],[  7.79816514 162.20183486] ; [ 2.20183486 45.79816514],0
u1,1,0.171713,1.867926,[ 13 160] ; [ 1 47],[ 10.95927602 162.04072398] ; [ 3.04072398 44.95927602],0
b2,1,0.219253,1.509256,[56 60] ; [14 24],[52.72727273 63.27272727] ; [17.27272727 20.72727273],0
b3,1,0.219253,1.509256,[56 60] ; [14 24],[52.72727273 63.27272727] ; [17.27272727 20.72727273],0
u2,1,0.229144,1.446164,[23 22] ; [ 7 13],[20.76923077 24.23076923] ; [ 9.23076923 10.76923077],0
p12,1,0.3509,0.8702,[ 14 155] ; [ 2 45],[ 12.51851852 156.48148148] ; [ 3.48148148 43.51851852],0
p1,1,0.522894,0.408181,[ 13 159] ; [ 5 43],[ 14.07272727 157.92727273] ; [ 3.92727273 44.07272727],0
a2,1,0.587505,0.294258,[ 15 158] ; [ 3 45],[ 14.09049774 158.90950226] ; [ 3.90950226 44.09049774],0
a6,1,0.607369,0.264024,[ 72 101] ; [18 30],[ 70.45248869 102.54751131] ; [19.54751131 28.45248869],0
n5,1,0.637331,0.22225,[148  24] ; [40  8],[146.98181818  25.01818182] ; [41.01818182  6.98181818],0
b4,1,0.705736,0.142573,[92 81] ; [27 21],[93.15384615 79.84615385] ; [25.84615385 22.15384615],0
s4,1,0.900028,0.015782,[ 30 142] ; [ 8 40],[ 29.70909091 142.29090909] ; [ 8.29090909 39.70909091],0
n1,1,0.915865,0.011161,[17 19] ; [11 13],[16.8 19.2] ; [11.2 12.8],0
b5,1,0.926738,0.008455,[78 95] ; [22 26],[78.28054299 94.71945701] ; [21.71945701 26.28054299],0
d2,1,0.953249,0.003437,[87 85] ; [24 23],[87.17808219 84.82191781] ; [23.82191781 23.17808219],0
