Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,28.891565,[ 6 50] ; [39 29],[20.32258065 35.67741935] ; [24.67741935 43.32258065],1
a3,1,6e-06,20.503562,[17 39] ; [49 20],[29.568 26.432] ; [36.432 32.568],1
d1,1,0.00052,12.043112,[14 42] ; [39 31],[23.55555556 32.44444444] ; [29.44444444 40.55555556],1
a6,1,0.000652,11.621647,[24 32] ; [51 19],[33.33333333 22.66666667] ; [41.66666667 28.33333333],1
d3,1,0.001612,9.946446,[21 35] ; [46 24],[29.77777778 26.22222222] ; [37.22222222 32.77777778],0
r1,1,0.001831,9.711734,[29 27] ; [54 15],[37.184 18.816] ; [45.816 23.184],0
d5,1,0.002918,8.857963,[30 26] ; [55 15],[37.77777778 18.22222222] ; [47.22222222 22.77777778],0
d2,1,0.003108,8.743059,[18 37] ; [41 28],[26.16935484 28.83064516] ; [32.83064516 36.16935484],0
u1,1,0.004863,7.92968,[ 1 55] ; [12 58],[ 5.77777778 50.22222222] ; [ 7.22222222 62.77777778],0
r2,1,0.006858,7.309913,[40 15] ; [62  6],[45.6097561  9.3902439] ; [56.3902439 11.6097561],0
a7,1,0.007694,7.103437,[27 28] ; [50 19],[34.15322581 20.84677419] ; [42.84677419 26.15322581],0
d4,1,0.010782,6.500862,[30 24] ; [54 16],[36.58064516 17.41935484] ; [47.41935484 22.58064516],0
v1,1,0.017257,5.67,[10 46] ; [26 44],[16. 40.] ; [20. 50.],0
n4,1,0.027305,4.871448,[29 27] ; [49 20],[34.944 21.056] ; [43.056 25.944],0
r4,1,0.089809,2.877799,[31 25] ; [49 21],[35.55555556 20.44444444] ; [44.44444444 25.55555556],0
p8,1,0.105382,2.62214,[10 46] ; [21 48],[13.888 42.112] ; [17.112 51.888],0
s3,1,0.108824,2.571221,[11 44] ; [23 47],[14.96 40.04] ; [19.04 50.96],0
n3,1,0.114105,2.496421,[18  7] ; [12 12],[15.30612245  9.69387755] ; [14.69387755  9.30612245],0
r3,1,0.174873,1.840668,[38 17] ; [55 14],[41.25 13.75] ; [51.75 17.25],0
s4,1,0.19644,1.668649,[ 9 47] ; [ 6 64],[ 6.66666667 49.33333333] ; [ 8.33333333 61.66666667],0
n5,1,0.198616,1.65252,[26 30] ; [40 29],[29.568 26.432] ; [36.432 32.568],0
p4,1,0.220963,1.498105,[15 40] ; [26 43],[18.18548387 36.81451613] ; [22.81451613 46.18548387],0
b3,1,0.230798,1.43594,[ 8 25] ; [17 29],[10.44303797 22.55696203] ; [14.55696203 31.44303797],0
b2,1,0.230798,1.43594,[ 8 25] ; [17 29],[10.44303797 22.55696203] ; [14.55696203 31.44303797],0
a1,1,0.252748,1.308051,[ 2 54] ; [ 6 64],[ 3.55555556 52.44444444] ; [ 4.44444444 65.55555556],0
v4,1,0.283519,1.150142,[40 15] ; [55 13],[42.4796748 12.5203252] ; [52.5203252 15.4796748],0
b4,1,0.284179,1.146997,[38 18] ; [41 29],[35.11111111 20.88888889] ; [43.88888889 26.11111111],0
b1,1,0.336779,0.922654,[28 28] ; [41 29],[30.66666667 25.33333333] ; [38.33333333 31.66666667],0
n6,1,0.342459,0.901204,[36 20] ; [38 30],[33.41935484 22.58064516] ; [40.58064516 27.41935484],0
