Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,39.520511,[80 68] ; [ 22 105],[54.89454545 93.10545455] ; [47.10545455 79.89454545],1
v1,1,0.0,29.898266,[103  50] ; [43 82],[80.35251799 72.64748201] ; [65.64748201 59.35251799],1
r1,1,0.000135,14.577463,[134  21] ; [85 41],[120.80071174  34.19928826] ; [98.19928826 27.80071174],1
a3,1,0.002185,9.387184,[115  40] ; [71 54],[102.96428571  52.03571429] ; [83.03571429 41.96428571],0
r4,1,0.002786,8.942256,[144  11] ; [103  24],[135.76241135  19.23758865] ; [111.23758865  15.76241135],0
b4,1,0.004513,8.065028,[97 58] ; [58 69],[85.19503546 69.80496454] ; [69.80496454 57.19503546],0
s4,1,0.007151,7.234557,[ 11 143] ; [ 22 103],[ 18.21505376 135.78494624] ; [ 14.78494624 110.21505376],0
a5,1,0.008107,7.009757,[121  34] ; [81 46],[111.02836879  43.97163121] ; [90.97163121 36.02836879],0
n2,1,0.018411,5.556566,[20  3] ; [14 11],[16.29166667  6.70833333] ; [17.70833333  7.29166667],0
p11,1,0.018708,5.528637,[136  19] ; [98 29],[128.61702128  26.38297872] ; [105.38297872  21.61702128],0
d4,1,0.019469,5.45886,[133  22] ; [95 32],[125.31914894  29.68085106] ; [102.68085106  24.31914894],0
a2,1,0.030301,4.69216,[ 38 117] ; [ 18 109],[ 30.78014184 124.21985816] ; [ 25.21985816 101.78014184],0
d1,1,0.041589,4.151856,[98 57] ; [65 62],[89.59219858 65.40780142] ; [73.40780142 53.59219858],0
a4,1,0.043925,4.059459,[67 87] ; [40 86],[58.85 95.15] ; [48.15 77.85],0
s1,1,0.044524,4.036594,[  2 152] ; [  7 119],[  4.95 149.05] ; [  4.05 121.95],0
p4,1,0.050512,3.824395,[113  40] ; [80 47],[105.46071429  47.53928571] ; [87.53928571 39.46071429],0
a6,1,0.053374,3.732167,[112  43] ; [78 49],[104.43262411  50.56737589] ; [85.56737589 41.43262411],0
r3,1,0.056594,3.634477,[149   6] ; [115  12],[145.10638298   9.89361702] ; [118.89361702   8.10638298],0
d2,1,0.066066,3.378162,[78 77] ; [50 77],[70.35460993 84.64539007] ; [57.64539007 69.35460993],0
p3,1,0.077473,3.117129,[95 60] ; [64 62],[87.70462633 67.29537367] ; [71.29537367 54.70462633],0
p12,1,0.089962,2.87505,[ 14 140] ; [  5 121],[ 10.45 143.55] ; [  8.55 117.45],0
d3,1,0.106342,2.607761,[115  40] ; [83 44],[108.82978723  46.17021277] ; [89.17021277 37.82978723],0
b2,1,0.114025,2.497527,[34 61] ; [17 53],[29.36363636 65.63636364] ; [21.63636364 48.36363636],0
b3,1,0.114025,2.497527,[34 61] ; [17 53],[29.36363636 65.63636364] ; [21.63636364 48.36363636],0
n3,1,0.117206,2.454261,[17  6] ; [13 12],[14.375  8.625] ; [15.625  9.375],0
a1,1,0.162088,1.954635,[  7 148] ; [  2 125],[  4.94680851 150.05319149] ; [  4.05319149 122.94680851],0
p5,1,0.171019,1.873992,[ 10 145] ; [ 14 113],[ 13.19148936 141.80851064] ; [ 10.80851064 116.19148936],0
u1,1,0.171999,1.865432,[ 23 132] ; [ 12 115],[ 19.23758865 135.76241135] ; [ 15.76241135 111.23758865],0
d5,1,0.238578,1.388977,[125  30] ; [95 32],[120.92198582  34.07801418] ; [99.07801418 27.92198582],0
b5,1,0.24171,1.370592,[92 63] ; [84 43],[96.73758865 58.26241135] ; [79.26241135 47.73758865],0
a8,1,0.27013,1.216088,[ 21 112] ; [ 13 105],[ 18.01593625 114.98406375] ; [ 15.98406375 102.01593625],0
p9,1,0.295644,1.093738,[131  22] ; [102  24],[127.77419355  25.22580645] ; [105.22580645  20.77419355],0
v4,1,0.356818,0.84906,[148   6] ; [119   8],[146.32740214   7.67259786] ; [120.67259786   6.32740214],0
n4,1,0.360559,0.835947,[120  34] ; [93 34],[116.73309609  37.26690391] ; [96.26690391 30.73309609],0
u4,1,0.375297,0.786049,[  5 150] ; [  2 125],[  3.84751773 151.15248227] ; [  3.15248227 123.84751773],0
p10,1,0.436977,0.604209,[127  26] ; [100  26],[124.48387097  28.51612903] ; [102.51612903  23.48387097],0
p1,1,0.454075,0.56046,[ 13 142] ; [ 14 113],[ 14.84042553 140.15957447] ; [ 12.15957447 114.84042553],0
s6,1,0.455136,0.557829,[83 69] ; [75 52],[86.07885305 65.92114695] ; [71.92114695 55.07885305],0
b1,1,0.487923,0.481103,[56 99] ; [51 76],[58.81205674 96.18794326] ; [48.18794326 78.81205674],0
