Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,118.956904,[ 50 167] ; [277 125],[114.63489499 102.36510501] ; [212.36510501 189.63489499],1
p6,1,0.0,63.718452,[ 38 173] ; [205 195],[ 83.91653028 127.08346972] ; [159.08346972 240.91653028],1
p8,1,0.0,46.378599,[ 85 125] ; [276 124],[124.27868852  85.72131148] ; [236.72131148 163.27868852],1
p7,1,0.0,32.450367,[116  92] ; [312  88],[146.42105263  61.57894737] ; [281.57894737 118.42105263],1
n5,1,0.0,27.830695,[138  76] ; [335  67],[164.32142857  49.67857143] ; [308.67857143  93.32142857],1
p5,1,1e-06,25.255059,[  7 209] ; [ 69 333],[ 26.5631068 189.4368932] ; [ 49.4368932 352.5631068],1
n4,1,5e-06,20.961102,[151  65] ; [344  59],[172.73021002  43.26978998] ; [322.26978998  80.73021002],1
s7,1,2e-05,18.186122,[ 84 125] ; [223 158],[108.75084746 100.24915254] ; [198.24915254 182.75084746],1
s6,1,4.9e-05,16.474968,[127  87] ; [297  98],[148.99178982  65.00821018] ; [275.00821018 119.99178982],1
d1,1,5.5e-05,16.253642,[113 104] ; [276 127],[136.15  80.85] ; [252.85 150.15],1
d3,1,6.1e-05,16.057375,[139  78] ; [318  85],[159.95  57.05] ; [297.05 105.95],1
p10,1,7.6e-05,15.644481,[164  50] ; [355  45],[180.88925081  33.11074919] ; [338.11074919  61.88925081],1
d2,1,0.000243,13.468027,[ 88 128] ; [226 176],[109.74757282 106.25242718] ; [204.25242718 197.74757282],1
s8,1,0.000343,12.821218,[ 80 136] ; [208 191],[101.15121951 114.84878049] ; [186.84878049 212.15121951],1
p1,1,0.001172,10.53456,[  9 206] ; [ 49 353],[ 20.21069692 194.78930308] ; [ 37.78930308 364.21069692],0
v3,1,0.0018,9.742817,[ 69 142] ; [177 209],[ 86.94472362 124.05527638] ; [159.05527638 226.94472362],0
v1,1,0.00322,8.678283,[105 107] ; [244 150],[122.09240924  89.90759076] ; [226.90759076 167.09240924],0
n6,1,0.003792,8.380835,[171  43] ; [355  46],[183.03089431  30.96910569] ; [342.96910569  58.03089431],0
s2,1,0.003816,8.369144,[ 95 120] ; [224 173],[112.06699346 102.93300654] ; [206.93300654 190.06699346],0
a2,1,0.004086,8.245182,[ 43 174] ; [123 280],[ 58.1 158.9] ; [107.9 295.1],0
u1,1,0.004095,8.241256,[ 31 186] ; [ 97 306],[ 44.8 172.2] ; [ 83.2 319.8],0
p9,1,0.004122,8.229224,[172  39] ; [359  41],[183.37315876  27.62684124] ; [347.62684124  52.37315876],0
a5,1,0.006399,7.434224,[156  61] ; [328  75],[169.4  47.6] ; [314.6  88.4],0
a4,1,0.010382,6.568132,[ 87 130] ; [204 197],[102.17961165 114.82038835] ; [188.82038835 212.17961165],0
d5,1,0.010839,6.491522,[172  45] ; [350  52],[182.99515347  34.00484653] ; [339.00484653  62.99515347],0
a7,1,0.013359,6.120876,[151  65] ; [317  85],[163.57281553  52.42718447] ; [304.42718447  97.57281553],0
s5,1,0.013745,6.070619,[ 62 149] ; [154 236],[ 75.83361065 135.16638935] ; [140.16638935 249.83361065],0
p12,1,0.018925,5.508424,[ 10 203] ; [ 41 362],[ 17.63474026 195.36525974] ; [ 33.36525974 369.63474026],0
s4,1,0.050211,3.834388,[ 25 190] ; [ 70 327],[ 33.37418301 181.62581699] ; [ 61.62581699 335.37418301],0
r4,1,0.06889,3.309262,[204  13] ; [391  12],[208.25   8.75] ; [386.75  16.25],0
p11,1,0.104191,2.640198,[170  47] ; [337  66],[177.45  39.55] ; [329.55  73.45],0
s3,1,0.155399,2.018441,[117  98] ; [239 157],[125.2700491  89.7299509] ; [230.7299509 165.2700491],0
b1,1,0.173186,1.855148,[ 72 145] ; [156 247],[ 79.8 137.2] ; [148.2 254.8],0
