Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.002647,9.036297,[36  3] ; [8 6],[32.37735849  6.62264151] ; [11.62264151  2.37735849],0
n4,1,0.011993,6.311951,[36  3] ; [9 5],[33.11320755  5.88679245] ; [11.88679245  2.11320755],0
d2,1,0.027848,4.837446,[27 12] ; [5 9],[23.54716981 15.45283019] ; [8.45283019 5.54716981],0
p8,1,0.049843,3.846721,[17 22] ; [ 2 12],[13.98113208 25.01886792] ; [5.01886792 8.98113208],0
s3,1,0.111391,2.534372,[23 15] ; [5 9],[20.46153846 17.53846154] ; [7.53846154 6.46153846],0
n1,1,0.114758,2.487446,[8 3] ; [2 4],[6.47058824 4.52941176] ; [3.52941176 2.47058824],0
p4,1,0.139641,2.181909,[28 11] ; [7 7],[25.75471698 13.24528302] ; [9.24528302 4.75471698],0
p9,1,0.164079,1.936229,[36  3] ; [11  3],[34.58490566  4.41509434] ; [12.41509434  1.58490566],0
p2,1,0.173046,1.856357,[32  7] ; [9 5],[30.16981132  8.83018868] ; [10.83018868  3.16981132],0
r1,1,0.189647,1.720356,[23 16] ; [11  3],[25.01886792 13.98113208] ; [8.98113208 5.01886792],0
s4,1,0.192514,1.698277,[ 5 33] ; [ 4 10],[ 6.57692308 31.42307692] ; [ 2.42307692 11.57692308],0
d1,1,0.228716,1.448829,[29 10] ; [8 6],[27.22641509 11.77358491] ; [9.77358491 4.22641509],0
a5,1,0.256789,1.285985,[31  8] ; [9 5],[29.43396226  9.56603774] ; [10.56603774  3.43396226],0
v3,1,0.267272,1.230695,[14 23] ; [ 3 11],[12.33333333 24.66666667] ; [4.66666667 9.33333333],0
a7,1,0.299096,1.078219,[28 11] ; [12  2],[29.43396226  9.56603774] ; [10.56603774  3.43396226],0
p11,1,0.313682,1.015107,[28 11] ; [8 6],[26.49056604 12.50943396] ; [9.50943396 4.49056604],0
u1,1,0.383828,0.758406,[10 29] ; [ 2 12],[ 8.83018868 30.16981132] ; [ 3.16981132 10.83018868],0
s2,1,0.391039,0.73571,[24 14] ; [7 7],[22.65384615 15.34615385] ; [8.34615385 5.65384615],0
n3,1,0.422678,0.642857,[10  2] ; [4 2],[9.33333333 2.66666667] ; [4.66666667 1.33333333],0
r4,1,0.434617,0.610453,[33  6] ; [13  1],[33.8490566  5.1509434] ; [12.1509434  1.8490566],0
v1,1,0.471855,0.517628,[19 19] ; [8 5],[20.11764706 17.88235294] ; [6.88235294 6.11764706],0
a3,1,0.472918,0.51515,[29 10] ; [9 5],[27.96226415 11.03773585] ; [10.03773585  3.96226415],0
b3,1,0.474381,0.511753,[11 12] ; [5 3],[11.87096774 11.12903226] ; [4.12903226 3.87096774],0
b2,1,0.474381,0.511753,[11 12] ; [5 3],[11.87096774 11.12903226] ; [4.12903226 3.87096774],0
p3,1,0.480472,0.497793,[18 21] ; [8 6],[19.13207547 19.86792453] ; [6.86792453 7.13207547],0
v2,1,0.542721,0.37052,[22 15] ; [7 7],[21.03921569 15.96078431] ; [7.96078431 6.03921569],0
a4,1,0.561117,0.337774,[23 16] ; [7 7],[22.0754717 16.9245283] ; [7.9245283 6.0754717],0
d5,1,0.605391,0.266941,[33  6] ; [11  3],[32.37735849  6.62264151] ; [11.62264151  2.37735849],0
a6,1,0.619532,0.246526,[25 14] ; [10  4],[25.75471698 13.24528302] ; [9.24528302 4.75471698],0
b1,1,0.619532,0.246526,[14 25] ; [ 4 10],[13.24528302 25.75471698] ; [4.75471698 9.24528302],0
s7,1,0.672704,0.178456,[23 15] ; [7 6],[22.35294118 15.64705882] ; [7.64705882 5.35294118],0
b5,1,0.733827,0.115627,[27 12] ; [9 5],[26.49056604 12.50943396] ; [9.50943396 4.49056604],0
p10,1,0.733827,0.115627,[27 12] ; [9 5],[26.49056604 12.50943396] ; [9.50943396 4.49056604],0
s6,1,0.743331,0.107221,[26 13] ; [10  4],[26.49056604 12.50943396] ; [9.50943396 4.49056604],0
p1,1,0.754182,0.09805,[ 7 32] ; [ 2 12],[ 6.62264151 32.37735849] ; [ 2.37735849 11.62264151],0
a2,1,0.775284,0.081493,[ 7 32] ; [ 3 11],[ 7.35849057 31.64150943] ; [ 2.64150943 11.35849057],0
v4,1,0.779611,0.078303,[37  2] ; [13  1],[36.79245283  2.20754717] ; [13.20754717  0.79245283],0
s5,1,0.85732,0.032323,[11 25] ; [4 8],[11.25 24.75] ; [3.75 8.25],0
d3,1,0.877877,0.023612,[27 12] ; [10  4],[27.22641509 11.77358491] ; [9.77358491 4.22641509],0
b4,1,0.905036,0.014233,[23 16] ; [8 6],[22.81132075 16.18867925] ; [8.18867925 5.81132075],0
d4,1,0.921516,0.009707,[33  6] ; [12  2],[33.11320755  5.88679245] ; [11.88679245  2.11320755],0
a8,1,0.962085,0.00226,[ 3 34] ; [ 1 12],[ 2.96 34.04] ; [ 1.04 11.96],0
s8,1,0.96216,0.002251,[22 17] ; [8 6],[22.0754717 16.9245283] ; [7.9245283 6.0754717],0
n2,1,1.0,0.0,[8 4] ; [4 2],[8. 4.] ; [4. 2.],0
