Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.6e-05,17.091543,[60 21] ; [40 53],[46.55172414 34.44827586] ; [53.44827586 39.55172414],1
s8,1,0.003672,8.439083,[40 41] ; [27 69],[30.66101695 50.33898305] ; [36.33898305 59.66101695],0
v3,1,0.006365,7.443986,[37 44] ; [25 71],[28.37288136 52.62711864] ; [33.62711864 62.37288136],0
s6,1,0.008961,6.830558,[56 24] ; [48 47],[47.54285714 32.45714286] ; [56.45714286 38.54285714],0
b3,1,0.009105,6.802135,[22 25] ; [12 42],[15.82178218 31.17821782] ; [18.17821782 35.82178218],0
b2,1,0.009105,6.802135,[22 25] ; [12 42],[15.82178218 31.17821782] ; [18.17821782 35.82178218],0
n5,1,0.010456,6.555556,[62 19] ; [56 40],[54. 27.] ; [64. 32.],0
r1,1,0.014081,6.027953,[70 11] ; [69 28],[63.25280899 17.74719101] ; [75.74719101 21.25280899],0
a3,1,0.015285,5.883339,[63 18] ; [59 38],[55.51685393 25.48314607] ; [66.48314607 30.51685393],0
p3,1,0.015754,5.830082,[38 44] ; [28 69],[30.23463687 51.76536313] ; [35.76536313 61.23463687],0
r2,1,0.036354,4.380415,[78  2] ; [85 10],[74.51428571  5.48571429] ; [88.48571429  6.51428571],0
d4,1,0.039642,4.233122,[70 12] ; [69 26],[64.39548023 17.60451977] ; [74.60451977 20.39548023],0
s7,1,0.059205,3.559525,[40 41] ; [32 59],[33.90697674 47.09302326] ; [38.09302326 52.90697674],0
p10,1,0.064054,3.429168,[65 15] ; [67 30],[59.66101695 20.33898305] ; [72.33898305 24.66101695],0
n1,1,0.069562,3.293337,[ 9 11] ; [ 6 23],[ 6.12244898 13.87755102] ; [ 8.87755102 20.12244898],0
p1,1,0.092968,2.822217,[ 6 76] ; [ 2 94],[ 3.68539326 78.31460674] ; [ 4.31460674 91.68539326],0
n3,1,0.129125,2.302997,[19  2] ; [22  8],[16.88235294  4.11764706] ; [24.11764706  5.88235294],0
v4,1,0.141382,2.162857,[79  2] ; [88  7],[76.85795455  4.14204545] ; [90.14204545  4.85795455],0
a4,1,0.142828,2.147226,[34 48] ; [30 67],[29.31843575 52.68156425] ; [34.68156425 62.31843575],0
s5,1,0.160297,1.971421,[28 52] ; [24 71],[23.77142857 56.22857143] ; [28.22857143 66.77142857],0
s4,1,0.167892,1.901666,[ 9 72] ; [18 79],[12.28651685 68.71348315] ; [14.71348315 82.28651685],0
b5,1,0.211202,1.563168,[54 28] ; [55 42],[49.93296089 32.06703911] ; [59.06703911 37.93296089],0
r3,1,0.221231,1.496368,[80  2] ; [90  6],[78.31460674  3.68539326] ; [91.68539326  4.31460674],0
n2,1,0.223733,1.480263,[17  3] ; [21  9],[15.2  4.8] ; [22.8  7.2],0
n6,1,0.229537,1.443728,[69 12] ; [75 21],[65.89830508 15.10169492] ; [78.10169492 17.89830508],0
a6,1,0.289546,1.121733,[46 35] ; [62 34],[49.42372881 31.57627119] ; [58.57627119 37.42372881],0
a1,1,0.29695,1.087843,[ 4 78] ; [ 2 95],[ 2.74860335 79.25139665] ; [ 3.25139665 93.74860335],0
r4,1,0.303239,1.059894,[75  7] ; [84 13],[72.83798883  9.16201117] ; [86.16201117 10.83798883],0
p11,1,0.311482,1.024383,[63 19] ; [68 29],[60.01117318 21.98882682] ; [70.98882682 26.01117318],0
p2,1,0.324652,0.970113,[69 13] ; [76 21],[66.42458101 15.57541899] ; [78.57541899 18.42458101],0
p12,1,0.330825,0.945664,[ 5 76] ; [ 3 93],[ 3.66101695 77.33898305] ; [ 4.33898305 91.66101695],0
p9,1,0.408809,0.682261,[64 16] ; [71 24],[61.71428571 18.28571429] ; [73.28571429 21.71428571],0
s3,1,0.419371,0.652076,[45 36] ; [48 49],[42.32022472 38.67977528] ; [50.67977528 46.32022472],0
a7,1,0.441572,0.592195,[51 31] ; [65 31],[53.43820225 28.56179775] ; [62.56179775 33.43820225],0
a5,1,0.487158,0.482798,[54 28] ; [59 38],[51.76536313 30.23463687] ; [61.23463687 35.76536313],0
n4,1,0.582038,0.302951,[59 22] ; [67 30],[57.33707865 23.66292135] ; [68.66292135 28.33707865],0
d2,1,0.599952,0.275068,[31 51] ; [40 56],[32.70786517 49.29213483] ; [38.29213483 57.70786517],0
s1,1,0.608346,0.262591,[ 3 79] ; [ 5 90],[ 3.70621469 78.29378531] ; [ 4.29378531 90.70621469],0
d3,1,0.634804,0.225602,[50 32] ; [54 40],[48.45454545 33.54545455] ; [55.54545455 38.45454545],0
a8,1,0.638642,0.220523,[16 58] ; [17 74],[14.8 59.2] ; [18.2 72.8],0
b4,1,0.674956,0.17586,[44 38] ; [49 48],[42.60335196 39.39664804] ; [50.39664804 46.60335196],0
d5,1,0.746179,0.10477,[63 19] ; [71 24],[62.07909605 19.92090395] ; [71.92090395 23.07909605],0
p6,1,0.749244,0.102167,[22 56] ; [25 71],[21.06896552 56.93103448] ; [25.93103448 70.06896552],0
d1,1,0.749825,0.101678,[40 42] ; [45 52],[38.93854749 43.06145251] ; [46.06145251 50.93854749],0
a2,1,0.751466,0.100304,[15 67] ; [16 81],[14.20111732 67.79888268] ; [16.79888268 80.20111732],0
u1,1,0.77252,0.083567,[ 9 73] ; [12 85],[ 9.62011173 72.37988827] ; [11.37988827 85.62011173],0
u2,1,0.777508,0.079844,[9 9] ; [17 20],[8.50909091 9.49090909] ; [17.49090909 19.50909091],0
b1,1,0.784085,0.075075,[33 49] ; [41 56],[33.89944134 48.10055866] ; [40.10055866 56.89944134],0
p5,1,0.834034,0.043903,[ 3 79] ; [ 3 94],[ 2.74860335 79.25139665] ; [ 3.25139665 93.74860335],0
u3,1,0.848599,0.036445,[ 8 11] ; [15 23],[ 7.66666667 11.33333333] ; [15.33333333 22.66666667],0
p8,1,0.860812,0.030744,[39 42] ; [47 48],[39.57954545 41.42045455] ; [46.42045455 48.57954545],0
s2,1,0.974479,0.001023,[37 45] ; [44 53],[37.10614525 44.89385475] ; [43.89385475 53.10614525],0
