Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,2e-06,22.29477,[21  3] ; [11 30],[11.81538462 12.18461538] ; [20.18461538 20.81538462],1
p6,1,2.4e-05,17.840363,[14 10] ; [ 4 37],[ 6.64615385 17.35384615] ; [11.35384615 29.64615385],1
p7,1,0.000221,13.642316,[19  5] ; [13 28],[11.81538462 12.18461538] ; [20.18461538 20.81538462],1
p3,1,0.000245,13.446316,[17  7] ; [10 31],[ 9.96923077 14.03076923] ; [17.03076923 23.96923077],1
p10,1,0.005631,7.664804,[23  1] ; [27 14],[18.46153846  5.53846154] ; [31.53846154  9.46153846],0
v1,1,0.013517,6.100197,[14  9] ; [12 29],[ 9.34375 13.65625] ; [16.65625 24.34375],0
n5,1,0.01462,5.961636,[21  3] ; [24 17],[16.61538462  7.38461538] ; [28.38461538 12.61538462],0
p2,1,0.023265,5.148584,[21  3] ; [25 16],[16.98461538  7.01538462] ; [29.01538462 11.98461538],0
p9,1,0.030887,4.659214,[22  2] ; [28 13],[18.46153846  5.53846154] ; [31.53846154  9.46153846],0
d5,1,0.077389,3.118908,[20  4] ; [25 15],[16.875  7.125] ; [28.125 11.875],0
n4,1,0.083138,3.002465,[17  7] ; [20 21],[13.66153846 10.33846154] ; [23.33846154 17.66153846],0
p11,1,0.089824,2.877526,[19  5] ; [24 17],[15.87692308  8.12307692] ; [27.12307692 13.87692308],0
u1,1,0.113061,2.510909,[ 4 20] ; [ 2 39],[ 2.21538462 21.78461538] ; [ 3.78461538 37.21538462],0
s8,1,0.133206,2.254743,[ 8 16] ; [ 7 34],[ 5.53846154 18.46153846] ; [ 9.46153846 31.53846154],0
a3,1,0.147795,2.094867,[ 9 15] ; [23 18],[11.81538462 12.18461538] ; [20.18461538 20.81538462],0
n6,1,0.177439,1.818946,[21  2] ; [32  9],[19.046875  3.953125] ; [33.953125  7.046875],0
d2,1,0.17769,1.816839,[11 13] ; [12 29],[ 8.49230769 15.50769231] ; [14.50769231 26.49230769],0
d4,1,0.18299,1.773175,[20  4] ; [28 13],[17.72307692  6.27692308] ; [30.27692308 10.72307692],0
d1,1,0.235935,1.404722,[13 11] ; [16 25],[10.70769231 13.29230769] ; [18.29230769 22.70769231],0
a5,1,0.2386,1.388847,[17  7] ; [23 18],[14.76923077  9.23076923] ; [25.23076923 15.76923077],0
s5,1,0.256843,1.285692,[ 8 12] ; [10 29],[ 6.10169492 13.89830508] ; [11.89830508 27.10169492],0
b1,1,0.262082,1.257727,[ 9 15] ; [10 31],[ 7.01538462 16.98461538] ; [11.98461538 29.01538462],0
p1,1,0.274382,1.194707,[ 2 22] ; [ 1 40],[ 1.10769231 22.89230769] ; [ 1.89230769 39.10769231],0
d3,1,0.302504,1.063123,[18  6] ; [25 15],[16.125  7.875] ; [26.875 13.125],0
a4,1,0.307981,1.039314,[10 14] ; [12 29],[ 8.12307692 15.87692308] ; [13.87692308 27.12307692],0
n1,1,0.329114,0.952381,[2 2] ; [ 4 12],[1.2 2.8] ; [ 4.8 11.2],0
s2,1,0.380747,0.768287,[ 8 15] ; [18 21],[ 9.64516129 13.35483871] ; [16.35483871 22.64516129],0
a2,1,0.413107,0.66984,[ 4 20] ; [ 4 37],[ 2.95384615 21.04615385] ; [ 5.04615385 35.95384615],0
r4,1,0.466836,0.529456,[21  3] ; [33  8],[19.93846154  4.06153846] ; [34.06153846  6.93846154],0
n2,1,0.481924,0.494505,[2 2] ; [11  5],[2.6 1.4] ; [10.4  5.6],0
s6,1,0.516729,0.420418,[16  5] ; [28 13],[14.90322581  6.09677419] ; [29.09677419 11.90322581],0
b2,1,0.527225,0.399737,[3 9] ; [ 3 16],[2.32258065 9.67741935] ; [ 3.67741935 15.32258065],0
b3,1,0.527225,0.399737,[3 9] ; [ 3 16],[2.32258065 9.67741935] ; [ 3.67741935 15.32258065],0
v4,1,0.610006,0.260167,[23  1] ; [38  3],[22.52307692  1.47692308] ; [38.47692308  2.52307692],0
r3,1,0.627884,0.234941,[22  2] ; [36  5],[21.41538462  2.58461538] ; [36.58461538  4.41538462],0
n3,1,0.639207,0.21978,[3 1] ; [10  6],[2.6 1.4] ; [10.4  5.6],0
r1,1,0.678651,0.171648,[17  7] ; [27 14],[16.24615385  7.75384615] ; [27.75384615 13.24615385],0
b5,1,0.684466,0.165142,[14 10] ; [26 15],[14.76923077  9.23076923] ; [25.23076923 15.76923077],0
v2,1,0.6858,0.163669,[12 12] ; [17 21],[11.22580645 12.77419355] ; [17.77419355 20.22580645],0
p12,1,0.697095,0.151511,[ 1 23] ; [ 1 40],[ 0.73846154 23.26153846] ; [ 1.26153846 39.73846154],0
a7,1,0.71483,0.1335,[17  7] ; [30 10],[17.625  6.375] ; [29.375 10.625],0
u2,1,0.74114,0.109127,[ 5 10] ; [ 7 11],[5.45454545 9.54545455] ; [ 6.54545455 11.45454545],0
r2,1,0.756389,0.096241,[21  3] ; [36  4],[21.375  2.625] ; [35.625  4.375],0
b4,1,0.791303,0.070023,[16  8] ; [26 15],[15.50769231  8.49230769] ; [26.49230769 14.50769231],0
v3,1,0.869554,0.02697,[ 5 18] ; [ 8 32],[ 4.74603175 18.25396825] ; [ 8.25396825 31.74603175],0
u3,1,0.89842,0.016296,[8 7] ; [10  8],[8.18181818 6.81818182] ; [9.81818182 8.18181818],0
s3,1,0.921261,0.00977,[12 12] ; [20 19],[12.19047619 11.80952381] ; [19.80952381 19.19047619],0
a6,1,0.987196,0.000258,[14 10] ; [24 17],[14.03076923  9.96923077] ; [23.96923077 17.03076923],0
