Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.007284,7.201675,[ 9 34] ; [33 39],[15.70434783 27.29565217] ; [26.29565217 45.70434783],0
s7,1,0.016708,5.726781,[28 17] ; [28 43],[21.72413793 23.27586207] ; [34.27586207 36.72413793],0
a5,1,0.054027,3.711865,[37 12] ; [44 31],[32.00806452 16.99193548] ; [48.99193548 26.00806452],0
s4,1,0.117978,2.443957,[10 39] ; [25 50],[13.83064516 35.16935484] ; [21.16935484 53.83064516],0
b1,1,0.138046,2.199603,[20 29] ; [21 54],[16.2016129 32.7983871] ; [24.7983871 50.2016129],0
d3,1,0.146036,2.113178,[38 11] ; [49 26],[34.37903226 14.62096774] ; [52.62096774 22.37903226],0
p11,1,0.148488,2.087711,[35 14] ; [44 31],[31.21774194 17.78225806] ; [47.78225806 27.21774194],0
p1,1,0.174616,1.842863,[ 2 47] ; [ 8 65],[ 4.01639344 44.98360656] ; [ 5.98360656 67.01639344],0
p2,1,0.22006,1.503979,[41  8] ; [55 19],[38.24390244 10.75609756] ; [57.75609756 16.24390244],0
r4,1,0.260319,1.267061,[43  6] ; [60 15],[40.7016129  8.2983871] ; [62.2983871 12.7016129],0
a2,1,0.267424,1.229911,[11 38] ; [11 64],[ 8.69354839 40.30645161] ; [13.30645161 61.69354839],0
n6,1,0.273768,1.19777,[32 17] ; [41 33],[29.08130081 19.91869919] ; [43.91869919 30.08130081],0
p9,1,0.299358,1.07705,[34 15] ; [56 16],[36.44628099 12.55371901] ; [53.55371901 18.44628099],0
s1,1,0.306765,1.044552,[ 5 44] ; [ 4 71],[ 3.55645161 45.44354839] ; [ 5.44354839 69.55645161],0
a8,1,0.314705,1.010828,[ 3 41] ; [ 2 68],[ 1.92982456 42.07017544] ; [ 3.07017544 66.92982456],0
n3,1,0.317916,0.9975,[9 1] ; [21  7],[7.89473684 2.10526316] ; [22.10526316  5.89473684],0
a3,1,0.331281,0.943883,[34 15] ; [45 29],[31.47154472 17.52845528] ; [47.52845528 26.47154472],0
u1,1,0.358031,0.844787,[ 8 41] ; [ 8 67],[ 6.32258065 42.67741935] ; [ 9.67741935 65.32258065],0
p6,1,0.366332,0.816067,[14 34] ; [16 57],[11.90082645 36.09917355] ; [18.09917355 54.90082645],0
d1,1,0.399872,0.708712,[23 26] ; [41 34],[25.29032258 23.70967742] ; [38.70967742 36.29032258],0
d4,1,0.404638,0.694501,[39 10] ; [64 11],[40.7016129  8.2983871] ; [62.2983871 12.7016129],0
v2,1,0.412463,0.671691,[27 21] ; [33 35],[24.82758621 23.17241379] ; [35.17241379 32.82758621],0
a4,1,0.488278,0.480318,[20 29] ; [26 49],[18.17741935 30.82258065] ; [27.82258065 47.17741935],0
r2,1,0.490222,0.476038,[43  4] ; [71  4],[43.91803279  3.08196721] ; [70.08196721  4.91803279],0
v4,1,0.527841,0.398546,[45  3] ; [67  7],[44.06557377  3.93442623] ; [67.93442623  6.06557377],0
n1,1,0.528009,0.398222,[3 8] ; [11 18],[3.85 7.15] ; [10.15 18.85],0
p5,1,0.52932,0.395697,[ 1 48] ; [ 3 70],[ 1.60655738 47.39344262] ; [ 2.39344262 70.60655738],0
b3,1,0.531584,0.391363,[ 9 24] ; [12 23],[10.19117647 22.80882353] ; [10.80882353 24.19117647],0
b2,1,0.531584,0.391363,[ 9 24] ; [12 23],[10.19117647 22.80882353] ; [10.80882353 24.19117647],0
s8,1,0.538248,0.378797,[23 26] ; [31 44],[21.33870968 27.66129032] ; [32.66129032 42.33870968],0
u2,1,0.54622,0.364133,[11  4] ; [18 10],[10.11627907  4.88372093] ; [18.88372093  9.11627907],0
b5,1,0.564352,0.332224,[30 19] ; [42 33],[28.4516129 20.5483871] ; [43.5483871 31.4516129],0
p3,1,0.631994,0.229366,[22 27] ; [30 44],[20.71544715 28.28455285] ; [31.28455285 42.71544715],0
s2,1,0.633204,0.227742,[34 15] ; [55 20],[35.16935484 13.83064516] ; [53.83064516 21.16935484],0
v3,1,0.634285,0.226295,[12 36] ; [20 49],[13.12820513 34.87179487] ; [18.87179487 50.12820513],0
a6,1,0.641789,0.216411,[30 19] ; [49 26],[31.21774194 17.78225806] ; [47.78225806 27.21774194],0
p7,1,0.643908,0.213667,[29 20] ; [39 32],[27.76666667 21.23333333] ; [40.23333333 30.76666667],0
r3,1,0.662852,0.190077,[47  2] ; [73  2],[47.41935484  1.58064516] ; [72.58064516  2.41935484],0
p8,1,0.67185,0.179446,[18 31] ; [30 44],[19.12195122 29.87804878] ; [28.87804878 45.12195122],0
d2,1,0.747845,0.103351,[23 26] ; [33 42],[22.12903226 26.87096774] ; [33.87096774 41.12903226],0
s6,1,0.782624,0.076122,[36 13] ; [56 18],[36.6504065 12.3495935] ; [55.3495935 18.6504065],0
r1,1,0.810427,0.05754,[38 11] ; [56 18],[37.44715447 11.55284553] ; [56.55284553 17.44715447],0
b4,1,0.828369,0.046999,[31 18] ; [46 29],[30.42741935 18.57258065] ; [46.57258065 28.42741935],0
p12,1,0.844642,0.0384,[ 3 45] ; [ 4 70],[ 2.75409836 45.24590164] ; [ 4.24590164 69.75409836],0
a1,1,0.852335,0.034648,[ 3 46] ; [ 4 71],[ 2.76612903 46.23387097] ; [ 4.23387097 70.76612903],0
p4,1,0.860788,0.030755,[23 26] ; [34 41],[22.52419355 26.47580645] ; [34.47580645 40.52419355],0
p10,1,0.870794,0.026455,[34 14] ; [50 22],[33.6 14.4] ; [50.4 21.6],0
u3,1,0.875931,0.024376,[10  5] ; [18 10],[9.76744186 5.23255814] ; [18.23255814  9.76744186],0
d5,1,0.881586,0.022189,[36 13] ; [56 19],[36.35483871 12.64516129] ; [55.64516129 19.35483871],0
v1,1,0.963775,0.002063,[19 28] ; [29 42],[19.11864407 27.88135593] ; [28.88135593 42.11864407],0
n2,1,0.984182,0.000393,[8 3] ; [21  8],[7.975 3.025] ; [21.025  7.975],0
a7,1,0.994872,4.1e-05,[34 15] ; [52 23],[33.98387097 15.01612903] ; [52.01612903 22.98387097],0
