Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.00128,10.371429,[7 3] ; [ 1 13],[3.33333333 6.66666667] ; [4.66666667 9.33333333],0
s3,1,0.005012,7.875,[6 3] ; [ 1 11],[3. 6.] ; [4. 8.],0
a7,1,0.018678,5.531429,[9 1] ; [6 8],[6.25 3.75] ; [8.75 5.25],0
r1,1,0.03182,4.608192,[8 2] ; [5 9],[5.41666667 4.58333333] ; [7.58333333 6.41666667],0
d3,1,0.040424,4.2,[9 1] ; [7 7],[6.66666667 3.33333333] ; [9.33333333 4.66666667],0
b5,1,0.068817,3.31102,[8 2] ; [6 8],[5.83333333 4.16666667] ; [8.16666667 5.83333333],0
b1,1,0.09769,2.742857,[7 3] ; [5 9],[5. 5.] ; [7. 7.],0
a6,1,0.09769,2.742857,[7 3] ; [5 9],[5. 5.] ; [7. 7.],0
p6,1,0.123639,2.370612,[6 4] ; [ 4 10],[4.16666667 5.83333333] ; [5.83333333 8.16666667],0
s2,1,0.123639,2.370612,[6 4] ; [ 4 10],[4.16666667 5.83333333] ; [5.83333333 8.16666667],0
a5,1,0.134481,2.24,[8 2] ; [7 7],[6.25 3.75] ; [8.75 5.25],0
p5,1,0.151494,2.057143,[4 6] ; [ 2 12],[2.5 7.5] ; [ 3.5 10.5],0
n5,1,0.151494,2.057143,[9 1] ; [9 5],[7.5 2.5] ; [10.5  3.5],0
a3,1,0.191719,1.704359,[8 2] ; [7 6],[6.52173913 3.47826087] ; [8.47826087 4.52173913],0
p2,1,0.241567,1.371429,[8 2] ; [8 6],[6.66666667 3.33333333] ; [9.33333333 4.66666667],0
p12,1,0.347755,0.881633,[2 8] ; [ 1 13],[1.25 8.75] ; [ 1.75 12.25],0
s4,1,0.35002,0.873383,[3 7] ; [ 2 12],[2.08333333 7.91666667] ; [ 2.91666667 11.08333333],0
p7,1,0.378175,0.776627,[4 4] ; [9 4],[4.95238095 3.04761905] ; [8.04761905 4.95238095],0
p10,1,0.458902,0.548571,[9 1] ; [11  3],[8.33333333 1.66666667] ; [11.66666667  2.33333333],0
d2,1,0.484018,0.489796,[5 5] ; [5 9],[4.16666667 5.83333333] ; [5.83333333 8.16666667],0
r4,1,0.484018,0.489796,[5 5] ; [5 9],[4.16666667 5.83333333] ; [5.83333333 8.16666667],0
d1,1,0.484018,0.489796,[5 5] ; [5 9],[4.16666667 5.83333333] ; [5.83333333 8.16666667],0
d4,1,0.521245,0.411429,[7 3] ; [8 6],[6.25 3.75] ; [8.75 5.25],0
n1,1,0.59298,0.285714,[4 3] ; [3 4],[3.5 3.5] ; [3.5 3.5],0
p3,1,0.627867,0.234965,[4 6] ; [7 7],[4.58333333 5.41666667] ; [6.41666667 7.58333333],0
s5,1,0.632585,0.228571,[3 7] ; [ 3 11],[2.5 7.5] ; [ 3.5 10.5],0
p9,1,0.632585,0.228571,[8 2] ; [10  4],[7.5 2.5] ; [10.5  3.5],0
v3,1,0.644965,0.212308,[4 6] ; [4 9],[3.47826087 6.52173913] ; [4.52173913 8.47826087],0
a4,1,0.707787,0.140498,[3 7] ; [ 3 10],[2.60869565 7.39130435] ; [3.39130435 9.60869565],0
p4,1,0.707787,0.140498,[7 3] ; [10  3],[7.39130435 2.60869565] ; [9.60869565 3.39130435],0
s1,1,0.711138,0.137143,[2 8] ; [ 2 12],[1.66666667 8.33333333] ; [ 2.33333333 11.66666667],0
p1,1,0.711138,0.137143,[2 8] ; [ 2 12],[1.66666667 8.33333333] ; [ 2.33333333 11.66666667],0
d5,1,0.729165,0.11988,[5 5] ; [8 6],[5.41666667 4.58333333] ; [7.58333333 6.41666667],0
s6,1,0.729165,0.11988,[5 5] ; [6 8],[4.58333333 5.41666667] ; [6.41666667 7.58333333],0
p11,1,0.769698,0.085714,[7 3] ; [9 5],[6.66666667 3.33333333] ; [9.33333333 4.66666667],0
n6,1,0.772205,0.083806,[8 2] ; [11  2],[8.26086957 1.73913043] ; [10.73913043  2.26086957],0
r2,1,0.772205,0.083806,[8 2] ; [11  2],[8.26086957 1.73913043] ; [10.73913043  2.26086957],0
b2,1,0.813945,0.055385,[2 6] ; [3 7],[2.22222222 5.77777778] ; [2.77777778 7.22222222],0
b3,1,0.813945,0.055385,[2 6] ; [3 7],[2.22222222 5.77777778] ; [2.77777778 7.22222222],0
n4,1,0.830696,0.045714,[6 4] ; [9 5],[6.25 3.75] ; [8.75 5.25],0
b4,1,0.939491,0.005762,[7 3] ; [10  4],[7.08333333 2.91666667] ; [9.91666667 4.08333333],0
v2,1,0.940259,0.005617,[4 6] ; [5 8],[3.91304348 6.08695652] ; [5.08695652 7.91304348],0
v1,1,1.0,0.0,[5 5] ; [7 7],[5. 5.] ; [7. 7.],0
n3,1,1.0,0.0,[3 4] ; [3 4],[3. 4.] ; [3. 4.],0
