Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,58.007299,[26 56] ; [179  50],[54.05144695 27.94855305] ; [150.94855305  78.05144695],1
d3,1,0.0,27.929761,[39 43] ; [180  49],[57.74276527 24.25723473] ; [161.25723473  67.74276527],1
r4,1,1.4e-05,18.906142,[59 23] ; [209  20],[70.66237942 11.33762058] ; [197.33762058  31.66237942],1
u1,1,4.2e-05,16.79712,[ 2 80] ; [ 51 178],[13.97427653 68.02572347] ; [ 39.02572347 189.97427653],1
a2,1,0.000842,11.14647,[ 7 75] ; [ 60 169],[17.66559486 64.33440514] ; [ 49.33440514 179.66559486],1
b1,1,0.002425,9.196169,[47 35] ; [ 87 142],[35.33118971 46.66881029] ; [ 98.66881029 130.33118971],0
d5,1,0.002754,8.963927,[57 25] ; [194  35],[66.18006431 15.81993569] ; [184.81993569  44.18006431],0
r1,1,0.003267,8.652165,[52 30] ; [181  46],[61.83171521 20.16828479] ; [171.16828479  55.83171521],0
v4,1,0.003412,8.572987,[71 10] ; [221   8],[76.29677419  4.70322581] ; [215.70322581  13.29677419],0
a5,1,0.005516,7.701918,[53 29] ; [183  46],[62.22508039 19.77491961] ; [173.77491961  55.22508039],0
r2,1,0.006254,7.475595,[69 12] ; [214  12],[74.66775244  6.33224756] ; [208.33224756  17.66775244],0
p2,1,0.010215,6.596988,[64 16] ; [208  21],[70.42071197  9.57928803] ; [201.57928803  27.42071197],0
n6,1,0.012973,6.172852,[62 20] ; [199  29],[69.03870968 12.96129032] ; [191.96129032  36.03870968],0
d4,1,0.019196,5.483572,[59 23] ; [192  37],[66.18006431 15.81993569] ; [184.81993569  44.18006431],0
d1,1,0.027456,4.861933,[39 43] ; [141  88],[47.45980707 34.54019293] ; [132.54019293  96.45980707],0
b5,1,0.057941,3.595366,[41 41] ; [142  87],[48.25080386 33.74919614] ; [134.74919614  94.25080386],0
r3,1,0.074545,3.179985,[74  8] ; [218  10],[77.23870968  4.76129032] ; [214.76129032  13.23870968],0
v1,1,0.083184,3.001562,[31 49] ; [113 113],[37.64705882 42.35294118] ; [106.35294118 119.64705882],0
n3,1,0.141376,2.162917,[12  7] ; [37  9],[14.32307692  4.67692308] ; [34.67692308 11.32307692],0
p10,1,0.181443,1.785769,[62 19] ; [189  38],[66.00974026 14.99025974] ; [184.99025974  42.00974026],0
v2,1,0.220791,1.499223,[29 52] ; [ 99 128],[33.66233766 47.33766234] ; [ 94.33766234 132.66233766],0
a3,1,0.249066,1.328538,[52 30] ; [161  68],[56.1607717 25.8392283] ; [156.8392283  72.1607717],0
