Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.776748,[141  11] ; [3 6],[135.95031056  16.04968944] ; [8.04968944 0.95031056],1
r2,1,0.000369,12.682118,[140  12] ; [5 4],[136.89440994  15.10559006] ; [8.10559006 0.89440994],1
r1,1,0.014118,6.023378,[108  42] ; [3 6],[104.71698113  45.28301887] ; [6.28301887 2.71698113],0
b1,1,0.018581,5.540561,[58 94] ; [7 2],[61.36645963 90.63354037] ; [3.63354037 5.36645963],0
n2,1,0.065428,3.394163,[32  5] ; [2 2],[30.68292683  6.31707317] ; [3.31707317 0.68292683],0
a6,1,0.089492,2.883482,[94 58] ; [3 6],[91.57763975 60.42236025] ; [5.42236025 3.57763975],0
p6,1,0.101174,2.686931,[ 44 105] ; [5 4],[ 46.20886076 102.79113924] ; [2.79113924 6.20886076],0
u1,1,0.15419,2.030304,[  4 148] ; [1 8],[  4.72049689 147.27950311] ; [0.27950311 8.72049689],0
v3,1,0.172582,1.860374,[ 49 100] ; [1 8],[ 47.15189873 101.84810127] ; [2.84810127 6.15189873],0
s4,1,0.253475,1.304047,[ 27 123] ; [3 6],[ 28.30188679 121.69811321] ; [1.69811321 7.30188679],0
d1,1,0.30585,1.048511,[  6 146] ; [1 8],[  6.60869565 145.39130435] ; [0.39130435 8.60869565],0
a3,1,0.331142,0.944427,[76 76] ; [3 6],[74.58385093 77.41614907] ; [4.41614907 4.58385093],0
n4,1,0.379364,0.772761,[105  46] ; [5 4],[103.8125  47.1875] ; [6.1875 2.8125],0
s1,1,0.401877,0.702703,[  7 140] ; [1 8],[  7.53846154 139.46153846] ; [0.46153846 8.53846154],0
p4,1,0.40203,0.702246,[79 72] ; [6 3],[80.21875 70.78125] ; [4.78125 4.21875],0
a5,1,0.412133,0.67264,[80 72] ; [6 3],[81.19254658 70.80745342] ; [4.80745342 4.19254658],0
s7,1,0.414605,0.665556,[56 86] ; [2 6],[54.90666667 87.09333333] ; [3.09333333 4.90666667],0
a8,1,0.430363,0.621843,[ 18 121] ; [2 7],[ 18.78378378 120.21621622] ; [1.21621622 7.78378378],0
n1,1,0.43088,0.62045,[11 25] ; [2 2],[11.7 24.3] ; [1.3 2.7],0
u3,1,0.431697,0.618254,[38 38] ; [2 4],[37.07317073 38.92682927] ; [2.92682927 3.07317073],0
s5,1,0.478369,0.502579,[ 34 112] ; [1 7],[ 33.18181818 112.81818182] ; [1.81818182 6.18181818],0
a4,1,0.519355,0.415174,[ 36 115] ; [3 6],[ 36.80625 114.19375] ; [2.19375 6.80625],0
v2,1,0.527894,0.398444,[64 79] ; [5 4],[64.91447368 78.08552632] ; [4.08552632 4.91447368],0
p11,1,0.544163,0.367879,[115  37] ; [6 3],[114.23602484  37.76397516] ; [6.76397516 2.23602484],0
p3,1,0.550025,0.357273,[68 82] ; [5 4],[68.86792453 81.13207547] ; [4.13207547 4.86792453],0
s8,1,0.569547,0.323442,[53 98] ; [4 5],[53.79375 97.20625] ; [3.20625 5.79375],0
u2,1,0.630552,0.231312,[33 43] ; [2 4],[32.43902439 43.56097561] ; [2.56097561 3.43902439],0
b5,1,0.630584,0.231269,[89 63] ; [6 3],[89.68944099 62.31055901] ; [5.31055901 3.68944099],0
s2,1,0.631046,0.230645,[54 94] ; [4 5],[54.67515924 93.32484076] ; [3.32484076 5.67515924],0
d5,1,0.674151,0.176785,[73 78] ; [5 4],[73.6125 77.3875] ; [4.3875 4.6125],0
p7,1,0.726385,0.122457,[90 58] ; [6 3],[90.49681529 57.50318471] ; [5.50318471 3.49681529],0
s3,1,0.731408,0.117823,[75 74] ; [4 5],[74.5 74.5] ; [4.5 4.5],0
n5,1,0.745852,0.10505,[110  41] ; [7 2],[110.41875  40.58125] ; [6.58125 2.41875],0
d3,1,0.764265,0.089931,[ 43 107] ; [3 6],[ 43.39622642 106.60377358] ; [2.60377358 6.39622642],0
b4,1,0.775202,0.081555,[77 75] ; [5 4],[77.41614907 74.58385093] ; [4.58385093 4.41614907],0
n6,1,0.77598,0.080976,[124  28] ; [7 2],[123.67701863  28.32298137] ; [7.32298137 1.67701863],0
a7,1,0.790407,0.07064,[94 57] ; [6 3],[94.375 56.625] ; [5.625 3.375],0
a2,1,0.791259,0.070054,[ 13 139] ; [1 8],[ 13.2173913 138.7826087] ; [0.7826087 8.2173913],0
p10,1,0.808802,0.05855,[109  38] ; [7 2],[109.30769231  37.69230769] ; [6.69230769 2.30769231],0
s6,1,0.83512,0.043322,[87 61] ; [5 3],[87.28205128 60.71794872] ; [4.71794872 3.28205128],0
p8,1,0.898827,0.016166,[69 79] ; [4 5],[68.81528662 79.18471338] ; [4.18471338 4.81528662],0
p2,1,0.911722,0.012291,[115  36] ; [7 2],[115.1375  35.8625] ; [6.8625 2.1375],0
d2,1,0.920059,0.010072,[ 36 116] ; [2 7],[ 35.8757764 116.1242236] ; [2.1242236 6.8757764],0
v1,1,0.99298,7.7e-05,[66 82] ; [4 5],[65.98726115 82.01273885] ; [4.01273885 4.98726115],0
p9,1,0.995826,2.7e-05,[116  33] ; [7 2],[115.99367089  33.00632911] ; [7.00632911 1.99367089],0
