Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,2e-06,22.463652,[11 25] ; [62 19],[22.46153846 13.53846154] ; [50.53846154 30.46153846],1
s1,1,0.323094,0.97638,[ 1 35] ; [ 6 74],[ 2.17241379 33.82758621] ; [ 4.82758621 75.17241379],0
v1,1,0.334263,0.932313,[13 23] ; [37 44],[15.38461538 20.61538462] ; [34.61538462 46.38461538],0
b3,1,0.35311,0.86225,[ 5 13] ; [ 8 38],[ 3.65625 14.34375] ; [ 9.34375 36.65625],0
b2,1,0.35311,0.86225,[ 5 13] ; [ 8 38],[ 3.65625 14.34375] ; [ 9.34375 36.65625],0
u1,1,0.417129,0.658389,[ 7 29] ; [11 70],[ 5.53846154 30.46153846] ; [12.46153846 68.53846154],0
s8,1,0.420113,0.65,[14 22] ; [38 43],[16. 20.] ; [36. 45.],0
b4,1,0.420113,0.65,[22 14] ; [43 38],[20. 16.] ; [45. 36.],0
a3,1,0.448999,0.573178,[20 16] ; [51 30],[21.84615385 14.15384615] ; [49.15384615 31.84615385],0
r3,1,0.496992,0.461355,[33  3] ; [69 10],[31.93043478  4.06956522] ; [70.06956522  8.93043478],0
a1,1,0.552273,0.353261,[ 1 35] ; [ 1 80],[ 0.61538462 35.38461538] ; [ 1.38461538 79.61538462],0
v2,1,0.585082,0.298091,[13 21] ; [26 53],[11.73451327 22.26548673] ; [27.26548673 51.73451327],0
a2,1,0.64583,0.211198,[ 5 31] ; [14 67],[ 5.84615385 30.15384615] ; [13.15384615 67.84615385],0
s7,1,0.666298,0.185963,[20 14] ; [43 36],[18.95575221 15.04424779] ; [44.04424779 34.95575221],0
p6,1,0.714862,0.133469,[14 22] ; [34 46],[14.89655172 21.10344828] ; [33.10344828 46.89655172],0
a5,1,0.770016,0.085471,[23 13] ; [54 27],[23.69230769 12.30769231] ; [53.30769231 27.69230769],0
v4,1,0.829684,0.046271,[32  3] ; [75  6],[32.28448276  2.71551724] ; [74.71551724  6.28448276],0
p10,1,0.847538,0.036964,[27  8] ; [63 17],[27.39130435  7.60869565] ; [62.60869565 17.39130435],0
r4,1,0.848687,0.036402,[29  7] ; [64 17],[28.61538462  7.38461538] ; [64.38461538 16.61538462],0
a6,1,0.850422,0.035562,[22 14] ; [48 33],[21.53846154 14.46153846] ; [48.46153846 32.53846154],0
s3,1,0.86841,0.027449,[25 11] ; [55 26],[24.61538462 11.38461538] ; [55.38461538 25.61538462],0
a4,1,0.925128,0.008832,[15 21] ; [33 48],[14.76923077 21.23076923] ; [33.23076923 47.76923077],0
a7,1,0.943328,0.005053,[24 11] ; [55 26],[23.8362069 11.1637931] ; [55.1637931 25.8362069],0
b1,1,0.949694,0.00398,[14 22] ; [32 49],[14.15384615 21.84615385] ; [31.84615385 49.15384615],0
s6,1,0.967636,0.001646,[27  7] ; [63 16],[27.07964602  6.92035398] ; [62.92035398 16.07964602],0
s5,1,0.968106,0.001599,[15 17] ; [35 39],[15.09433962 16.90566038] ; [34.90566038 39.09433962],0
r1,1,0.973368,0.001115,[25 11] ; [56 25],[24.92307692 11.07692308] ; [56.07692308 24.92307692],0
d2,1,1.0,0.0,[16 20] ; [36 45],[16. 20.] ; [36. 45.],0
