Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,66.050486,[18 51] ; [84 11],[42.91463415 26.08536585] ; [59.08536585 35.91463415],1
s5,1,0.000179,14.036835,[10 56] ; [39 51],[20.73076923 45.26923077] ; [28.26923077 61.73076923],1
p7,1,0.000223,13.626432,[21 48] ; [55 37],[32.57142857 36.42857143] ; [43.42857143 48.57142857],1
s8,1,0.000245,13.452519,[16 51] ; [50 45],[27.2962963 39.7037037] ; [38.7037037 56.2962963],1
p2,1,0.00035,12.782282,[36 33] ; [74 20],[46.56441718 22.43558282] ; [63.43558282 30.56441718],1
n6,1,0.000353,12.7677,[37 31] ; [75 18],[47.30434783 20.69565217] ; [64.69565217 28.30434783],1
v4,1,0.004469,8.082714,[56 12] ; [91  4],[61.32515337  6.67484663] ; [85.67484663  9.32515337],0
s7,1,0.008776,6.867822,[24 39] ; [52 35],[31.92 31.08] ; [44.08 42.92],0
s2,1,0.01539,5.871232,[27 41] ; [56 39],[34.62576687 33.37423313] ; [48.37423313 46.62576687],0
p6,1,0.015902,5.813711,[15 53] ; [38 57],[22.11042945 45.88957055] ; [30.88957055 64.11042945],0
s6,1,0.032376,4.578472,[40 27] ; [71 23],[46.19254658 20.80745342] ; [64.80745342 29.19254658],0
n2,1,0.056542,3.636021,[20 15] ; [26  7],[23.67647059 11.32352941] ; [22.32352941 10.67647059],0
p4,1,0.075623,3.156539,[27 42] ; [50 44],[32.59509202 36.40490798] ; [44.40490798 49.59509202],0
v2,1,0.076598,3.13564,[28 39] ; [51 40],[33.5 33.5] ; [45.5 45.5],0
r4,1,0.130085,2.291486,[56 13] ; [85 10],[59.32317073  9.67682927] ; [81.67682927 13.32317073],0
n3,1,0.15795,1.993745,[19 13] ; [25  8],[21.66153846 10.33846154] ; [22.33846154 10.66153846],0
d1,1,0.158675,1.986808,[36 33] ; [60 35],[40.3902439 28.6097561] ; [55.6097561 39.3902439],0
d5,1,0.162189,1.9537,[53 15] ; [82 13],[56.3190184 11.6809816] ; [78.6809816 16.3190184],0
a3,1,0.172211,1.863592,[44 23] ; [71 23],[47.85714286 19.14285714] ; [67.14285714 26.85714286],0
n5,1,0.208527,1.581626,[39 29] ; [63 31],[42.81481481 25.18518519] ; [59.18518519 34.81481481],0
d2,1,0.217325,1.521949,[32 36] ; [54 41],[35.87730061 32.12269939] ; [50.12269939 44.87730061],0
d4,1,0.225171,1.471108,[53 14] ; [82 13],[55.83333333 11.16666667] ; [79.16666667 15.83333333],0
a6,1,0.225216,1.470821,[38 30] ; [62 33],[41.71779141 26.28220859] ; [58.28220859 36.71779141],0
v1,1,0.237256,1.396823,[27 42] ; [46 49],[30.71341463 38.28658537] ; [42.28658537 52.71341463],0
s1,1,0.240723,1.376353,[ 8 61] ; [ 6 88],[ 5.92638037 63.07361963] ; [ 8.07361963 85.92638037],0
r2,1,0.243122,1.362399,[63  6] ; [90  4],[64.76687117  4.23312883] ; [88.23312883  5.76687117],0
d3,1,0.259765,1.270008,[43 25] ; [68 27],[46.30674847 21.69325153] ; [64.69325153 30.30674847],0
n1,1,0.260052,1.268479,[17 17] ; [12 21],[14.71641791 19.28358209] ; [14.28358209 18.71641791],0
p8,1,0.260314,1.267085,[21 48] ; [37 58],[24.40243902 44.59756098] ; [33.59756098 61.40243902],0
a5,1,0.308581,1.036738,[45 24] ; [69 26],[47.96341463 21.03658537] ; [66.03658537 28.96341463],0
s4,1,0.347398,0.88294,[11 57] ; [21 74],[13.34969325 54.65030675] ; [18.65030675 76.34969325],0
b1,1,0.400194,0.707742,[38 31] ; [46 49],[35.34146341 33.65853659] ; [48.65853659 46.34146341],0
n4,1,0.404058,0.696217,[43 25] ; [66 29],[45.47239264 22.52760736] ; [63.52760736 31.47239264],0
v3,1,0.441552,0.592246,[20 42] ; [36 58],[22.25641026 39.74358974] ; [33.74358974 60.25641026],0
p3,1,0.497056,0.461216,[25 44] ; [39 55],[27.09202454 41.90797546] ; [36.90797546 57.09202454],0
a8,1,0.511901,0.43018,[ 8 53] ; [ 8 75],[ 6.77777778 54.22222222] ; [ 9.22222222 73.77777778],0
p1,1,0.543575,0.368954,[ 7 62] ; [ 7 87],[ 5.92638037 63.07361963] ; [ 8.07361963 85.92638037],0
b4,1,0.568434,0.32531,[43 26] ; [55 40],[41.23170732 27.76829268] ; [56.76829268 38.23170732],0
b5,1,0.58591,0.296776,[45 24] ; [58 37],[43.33536585 25.66463415] ; [59.66463415 35.33536585],0
