Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,55.473221,[11 23] ; [224  35],[27.26962457  6.73037543] ; [207.73037543  51.26962457],1
r2,1,0.0,50.526864,[18 14] ; [245  13],[29.02068966  2.97931034] ; [233.97931034  24.02068966],1
p9,1,6e-06,20.467734,[13 19] ; [198  56],[23.60839161  8.39160839] ; [187.39160839  66.60839161],1
u3,1,4.8e-05,16.532147,[ 1 11] ; [55 24],[7.38461538 4.61538462] ; [48.61538462 30.38461538],1
p10,1,6.4e-05,15.978604,[12 21] ; [182  74],[22.15224913 10.84775087] ; [171.84775087  84.15224913],1
r3,1,0.000216,13.689743,[25  9] ; [241  18],[30.8668942  3.1331058] ; [235.1331058  23.8668942],1
r1,1,0.000236,13.522526,[16 18] ; [198  60],[24.91780822  9.08219178] ; [189.08219178  68.91780822],1
p2,1,0.000244,13.456309,[13 21] ; [181  78],[22.51194539 11.48805461] ; [171.48805461  87.51194539],1
n6,1,0.000277,13.222378,[17 16] ; [207  52],[25.31506849  7.68493151] ; [198.68493151  60.31506849],1
s6,1,0.001916,9.628154,[11 23] ; [154 101],[19.41176471 14.58823529] ; [145.58823529 109.41176471],0
a7,1,0.002803,8.931144,[18 16] ; [199  60],[25.18088737  8.81911263] ; [191.81911263  67.18088737],0
a6,1,0.004437,8.095608,[15 19] ; [178  81],[22.39590444 11.60409556] ; [170.60409556  88.39590444],0
b5,1,0.00475,7.972382,[14 20] ; [171  88],[21.46757679 12.53242321] ; [163.53242321  95.46757679],0
s8,1,0.00815,7.000137,[ 5 29] ; [ 97 160],[11.91752577 22.08247423] ; [ 90.08247423 166.91752577],0
s2,1,0.008636,6.896554,[ 8 25] ; [124 132],[15.07266436 17.92733564] ; [116.92733564 139.07266436],0
v1,1,0.018928,5.508109,[ 8 25] ; [114 135],[14.27659574 18.72340426] ; [107.72340426 141.27659574],0
p4,1,0.021699,5.269772,[ 8 26] ; [114 144],[14.20547945 19.79452055] ; [107.79452055 150.20547945],0
a5,1,0.022357,5.217773,[19 15] ; [193  66],[24.60068259  9.39931741] ; [187.39931741  71.60068259],0
u2,1,0.02661,4.915966,[4 8] ; [52 26],[7.46666667 4.53333333] ; [48.53333333 29.46666667],0
n5,1,0.028146,4.819128,[16 18] ; [171  87],[21.7739726 12.2260274] ; [165.2260274  92.7739726],0
s7,1,0.058226,3.587209,[ 7 23] ; [101 144],[11.78181818 18.21818182] ; [ 96.21818182 148.78181818],0
p3,1,0.076741,3.132606,[ 6 28] ; [ 84 174],[10.47945205 23.52054795] ; [ 79.52054795 178.47945205],0
s3,1,0.087377,2.922038,[11 21] ; [130 128],[15.55862069 16.44137931] ; [125.44137931 132.55862069],0
d3,1,0.092075,2.83771,[21 13] ; [195  64],[25.06484642  8.93515358] ; [190.93515358  68.06484642],0
p6,1,0.09864,2.727393,[ 2 32] ; [ 43 213],[ 5.27586207 28.72413793] ; [ 39.72413793 216.27586207],0
p11,1,0.100467,2.698121,[18 16] ; [174  85],[22.27986348 11.72013652] ; [169.72013652  89.27986348],0
a2,1,0.110143,2.552165,[ 4 30] ; [ 62 197],[ 7.65870307 26.34129693] ; [ 58.34129693 200.65870307],0
u1,1,0.124392,2.361137,[ 3 31] ; [ 51 208],[ 6.2662116 27.7337884] ; [ 47.7337884 211.2662116],0
b1,1,0.172112,1.864447,[17 17] ; [ 98 161],[13.3447099 20.6552901] ; [101.6552901 157.3447099],0
p8,1,0.207557,1.588386,[ 5 28] ; [ 65 194],[ 7.9109589 25.0890411] ; [ 62.0890411 196.9109589],0
b4,1,0.210262,1.56962,[25  9] ; [162  97],[21.6996587 12.3003413] ; [165.3003413  93.6996587],0
s4,1,0.228736,1.448706,[ 3 31] ; [ 43 212],[ 5.41176471 28.58823529] ; [ 40.58823529 214.41176471],0
v3,1,0.233561,1.419042,[ 8 26] ; [ 82 161],[11.04693141 22.95306859] ; [ 78.95306859 164.04693141],0
n2,1,0.246302,1.344159,[6 6] ; [57 28],[7.79381443 4.20618557] ; [55.20618557 29.79381443],0
d2,1,0.262004,1.258138,[21 12] ; [137 120],[17.97931034 15.02068966] ; [140.02068966 116.97931034],0
p12,1,0.303141,1.060326,[ 1 33] ; [ 20 236],[ 2.46206897 31.53793103] ; [ 18.53793103 237.46206897],0
a4,1,0.313538,1.015713,[14 19] ; [134 125],[16.7260274 16.2739726] ; [131.2739726 127.7260274],0
a8,1,0.414888,0.66475,[ 4 29] ; [ 19 221],[ 2.78021978 30.21978022] ; [ 20.21978022 219.78021978],0
p1,1,0.423261,0.641244,[ 4 30] ; [ 20 238],[ 2.79452055 31.20547945] ; [ 21.20547945 236.79452055],0
p5,1,0.440316,0.59546,[ 1 33] ; [ 16 240],[ 1.99310345 32.00689655] ; [ 15.00689655 240.99310345],0
n4,1,0.447075,0.578057,[22 12] ; [184  75],[23.90443686 10.09556314] ; [182.09556314  76.90443686],0
s5,1,0.480867,0.496897,[ 7 26] ; [ 65 176],[ 8.67153285 24.32846715] ; [ 63.32846715 177.67153285],0
d1,1,0.499036,0.456986,[21 13] ; [175  84],[22.7440273 11.2559727] ; [173.2559727  85.7440273],0
d5,1,0.51362,0.426685,[28  6] ; [224  35],[29.24232082  4.75767918] ; [222.75767918  36.24232082],0
a3,1,0.570202,0.322345,[22 12] ; [180  79],[23.44027304 10.55972696] ; [178.55972696  80.44027304],0
s1,1,0.586738,0.295468,[ 2 32] ; [ 10 246],[ 1.40689655 32.59310345] ; [ 10.59310345 245.40689655],0
n3,1,0.616624,0.250641,[6 5] ; [53 32],[6.76041667 4.23958333] ; [52.23958333 32.76041667],0
a1,1,0.663296,0.189545,[ 2 32] ; [ 11 248],[ 1.50853242 32.49146758] ; [ 11.49146758 247.50853242],0
v2,1,0.681528,0.168411,[16 18] ; [125 121],[17.12142857 16.87857143] ; [123.87857143 122.12142857],0
