Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000178,14.046777,[12 20] ; [33  8],[19.7260274 12.2739726] ; [25.2739726 15.7260274],1
a8,1,0.026433,4.927497,[ 7 21] ; [ 2 34],[ 3.9375 24.0625] ; [ 5.0625 30.9375],0
p1,1,0.038189,4.296588,[ 6 26] ; [17 24],[10.08219178 21.91780822] ; [12.91780822 28.08219178],0
r1,1,0.041804,4.143129,[23  9] ; [37  4],[26.30136986  5.69863014] ; [33.69863014  7.30136986],0
p4,1,0.044919,4.021678,[24  8] ; [36  3],[27.04225352  4.95774648] ; [32.95774648  6.04225352],0
p12,1,0.046347,3.96895,[ 6 25] ; [17 24],[ 9.90277778 21.09722222] ; [13.09722222 27.90277778],0
r4,1,0.059751,3.544284,[26  6] ; [39  2],[28.49315068  3.50684932] ; [36.50684932  4.49315068],0
v1,1,0.068339,3.322475,[18 13] ; [32  9],[21.52777778  9.47222222] ; [28.47222222 12.52777778],0
p8,1,0.070374,3.274272,[23  8] ; [37  4],[25.83333333  5.16666667] ; [34.16666667  6.83333333],0
u2,1,0.079008,3.085185,[4 4] ; [8 1],[5.64705882 2.35294118] ; [6.35294118 2.64705882],0
s5,1,0.121861,2.393235,[17 12] ; [29  9],[19.91044776  9.08955224] ; [26.08955224 11.91044776],0
p6,1,0.122273,2.38796,[17 14] ; [29 11],[20.08450704 10.91549296] ; [25.91549296 14.08450704],0
r2,1,0.18428,1.762762,[28  3] ; [40  1],[29.27777778  1.72222222] ; [38.72222222  2.27777778],0
d3,1,0.188374,1.730288,[26  6] ; [27 13],[23.55555556  8.44444444] ; [29.44444444 10.55555556],0
a4,1,0.216636,1.526517,[11 21] ; [20 21],[13.5890411 18.4109589] ; [17.4109589 23.5890411],0
a5,1,0.257395,1.282715,[23  9] ; [34  7],[24.98630137  7.01369863] ; [32.01369863  8.98630137],0
p2,1,0.342532,0.90093,[29  3] ; [34  7],[27.61643836  4.38356164] ; [35.38356164  5.61643836],0
b1,1,0.369778,0.804409,[10 22] ; [17 24],[11.83561644 20.16438356] ; [15.16438356 25.83561644],0
n1,1,0.402388,0.701178,[6 5] ; [2 4],[5.17647059 5.82352941] ; [2.82352941 3.17647059],0
s3,1,0.429231,0.624904,[21 11] ; [22 17],[19.38028169 12.61971831] ; [23.61971831 15.38028169],0
p11,1,0.437286,0.603395,[26  6] ; [36  5],[27.17808219  4.82191781] ; [34.82191781  6.17808219],0
s1,1,0.455518,0.556884,[ 4 28] ; [ 3 38],[ 3.06849315 28.93150685] ; [ 3.93150685 37.06849315],0
r3,1,0.476713,0.506374,[28  4] ; [37  3],[28.88888889  3.11111111] ; [36.11111111  3.88888889],0
d2,1,0.493076,0.469807,[17 15] ; [18 22],[15.55555556 16.44444444] ; [19.44444444 20.55555556],0
s4,1,0.498712,0.457677,[ 5 27] ; [ 4 35],[ 4.05633803 27.94366197] ; [ 4.94366197 34.05633803],0
p7,1,0.510961,0.432099,[22  8] ; [32  8],[23.14285714  6.85714286] ; [30.85714286  9.14285714],0
b5,1,0.565144,0.330876,[17 15] ; [19 22],[15.78082192 16.21917808] ; [20.21917808 20.78082192],0
s6,1,0.603638,0.269544,[26  4] ; [32  7],[25.2173913  4.7826087] ; [32.7826087  6.2173913],0
p3,1,0.61209,0.257143,[24  8] ; [32  8],[24.88888889  7.11111111] ; [31.11111111  8.88888889],0
s7,1,0.61268,0.256291,[22  7] ; [26 11],[21.09090909  7.90909091] ; [26.90909091 10.09090909],0
n5,1,0.672369,0.178844,[27  5] ; [36  5],[27.61643836  4.38356164] ; [35.38356164  5.61643836],0
a3,1,0.759758,0.093513,[24  8] ; [32  9],[24.54794521  7.45205479] ; [31.45205479  9.54794521],0
d4,1,0.760518,0.092903,[28  4] ; [34  6],[27.55555556  4.44444444] ; [34.44444444  5.55555556],0
p9,1,0.772866,0.083306,[29  2] ; [39  2],[29.27777778  1.72222222] ; [38.72222222  2.27777778],0
n3,1,0.782935,0.075898,[7 4] ; [4 3],[6.72222222 4.27777778] ; [4.27777778 2.72222222],0
u1,1,0.800821,0.063647,[ 7 25] ; [10 31],[ 7.45205479 24.54794521] ; [ 9.54794521 31.45205479],0
b2,1,0.833098,0.044407,[10 12] ; [15 16],[10.37735849 11.62264151] ; [14.62264151 16.37735849],0
b3,1,0.833098,0.044407,[10 12] ; [15 16],[10.37735849 11.62264151] ; [14.62264151 16.37735849],0
d5,1,0.845655,0.037895,[25  7] ; [32  8],[25.33333333  6.66666667] ; [31.66666667  8.33333333],0
u3,1,0.857596,0.032197,[5 3] ; [6 3],[5.17647059 2.82352941] ; [5.82352941 3.17647059],0
n6,1,0.864035,0.029323,[29  2] ; [37  3],[28.81690141  2.18309859] ; [37.18309859  2.81690141],0
s2,1,0.8726,0.025714,[19 13] ; [23 17],[18.66666667 13.33333333] ; [23.33333333 16.66666667],0
d1,1,0.894269,0.017664,[20 12] ; [25 16],[19.7260274 12.2739726] ; [25.2739726 15.7260274],0
b4,1,0.942409,0.005219,[19 13] ; [24 17],[18.84931507 13.15068493] ; [24.15068493 16.84931507],0
a6,1,0.955858,0.003064,[21 11] ; [26 14],[20.88888889 11.11111111] ; [26.11111111 13.88888889],0
a1,1,0.96864,0.001546,[ 4 28] ; [ 5 36],[ 3.94520548 28.05479452] ; [ 5.05479452 35.94520548],0
n4,1,0.96864,0.001546,[28  4] ; [36  5],[28.05479452  3.94520548] ; [35.94520548  5.05479452],0
s8,1,0.983098,0.000449,[19 12] ; [24 15],[19.04285714 11.95714286] ; [23.95714286 15.04285714],0
a2,1,0.993768,6.1e-05,[ 7 25] ; [ 9 32],[ 7.01369863 24.98630137] ; [ 8.98630137 32.01369863],0
