Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,93.742565,[145  16] ; [52 89],[105.02317881  55.97682119] ; [91.97682119 49.02317881],1
d2,1,0.0,86.855819,[108  53] ; [ 20 122],[68.01320132 92.98679868] ; [59.98679868 82.01320132],1
d5,1,0.0,85.354042,[156   4] ; [74 68],[121.85430464  38.14569536] ; [108.14569536  33.85430464],1
d4,1,0.0,75.381559,[157   3] ; [82 61],[126.20462046  33.79537954] ; [112.79537954  30.20462046],1
a4,1,0.0,29.461254,[90 71] ; [ 36 107],[66.73026316 94.26973684] ; [59.26973684 83.73026316],1
u1,1,0.0,28.905246,[ 37 124] ; [  3 140],[ 21.18421053 139.81578947] ; [ 18.81578947 124.18421053],1
a2,1,0.0,26.607153,[ 49 112] ; [ 10 133],[ 31.24671053 129.75328947] ; [ 27.75328947 115.24671053],1
a5,1,1e-06,25.221549,[130  31] ; [77 66],[109.62828947  51.37171053] ; [97.37171053 45.62828947],1
r1,1,1e-06,23.705797,[135  26] ; [84 59],[115.98355263  45.01644737] ; [103.01644737  39.98355263],1
a3,1,1.4e-05,18.919339,[124  36] ; [77 66],[106.13861386  53.86138614] ; [94.86138614 48.13861386],1
r2,1,7.6e-05,15.66473,[156   3] ; [123  20],[146.89072848  12.10927152] ; [132.10927152  10.89072848],1
r4,1,0.000129,14.658187,[149  12] ; [110  33],[137.16776316  23.83223684] ; [121.83223684  21.16776316],1
p3,1,0.000166,14.176236,[90 69] ; [50 93],[73.70860927 85.29139073] ; [66.29139073 76.70860927],1
p6,1,0.000174,14.097673,[73 87] ; [ 35 106],[ 57.40863787 102.59136213] ; [50.59136213 90.40863787],1
s8,1,0.000692,11.511656,[84 77] ; [47 96],[69.37828947 91.62171053] ; [61.62171053 81.37828947],1
n4,1,0.002925,8.85361,[131  30] ; [95 48],[119.69078947  41.30921053] ; [106.30921053  36.69078947],0
s5,1,0.006193,7.493237,[66 91] ; [ 37 101],[ 54.81694915 102.18305085] ; [48.18305085 89.81694915],0
p4,1,0.015536,5.85467,[107  54] ; [75 67],[96.70627063 64.29372937] ; [85.29372937 56.70627063],0
r3,1,0.017616,5.6339,[152   8] ; [124  18],[146.22516556  13.77483444] ; [129.77483444  12.22516556],0
a6,1,0.026862,4.899654,[112  49] ; [82 61],[102.74342105  58.25657895] ; [91.25657895 51.74342105],0
s3,1,0.032867,4.552712,[99 61] ; [70 71],[89.83388704 70.16611296] ; [79.16611296 61.83388704],0
p7,1,0.049682,3.852154,[104  53] ; [76 62],[95.79661017 61.20338983] ; [84.20338983 53.79661017],0
s7,1,0.092763,2.825757,[81 73] ; [59 79],[73.83561644 80.16438356] ; [66.16438356 71.83561644],0
n5,1,0.117846,2.445712,[126  35] ; [100  42],[120.08580858  40.91419142] ; [105.91419142  36.08580858],0
s6,1,0.118354,2.438967,[111  46] ; [87 53],[104.66666667  52.33333333] ; [93.33333333 46.66666667],0
v4,1,0.12919,2.302208,[155   6] ; [131  11],[151.9669967   9.0330033] ; [134.0330033   7.9669967],0
p2,1,0.170759,1.876266,[141  18] ; [119  24],[136.88741722  22.11258278] ; [123.11258278  19.88741722],0
a7,1,0.1715,1.869781,[115  46] ; [91 51],[109.45874587  51.54125413] ; [96.54125413 45.45874587],0
b2,1,0.186879,1.742055,[42 61] ; [23 51],[37.82485876 65.17514124] ; [27.17514124 46.82485876],0
b3,1,0.186879,1.742055,[42 61] ; [23 51],[37.82485876 65.17514124] ; [27.17514124 46.82485876],0
s2,1,0.212088,1.557114,[87 73] ; [67 75],[81.58940397 78.41059603] ; [72.41059603 69.58940397],0
b4,1,0.250299,1.321636,[95 66] ; [75 68],[90.03289474 70.96710526] ; [79.96710526 63.03289474],0
a8,1,0.253576,1.303494,[ 14 133] ; [ 19 118],[ 17.08098592 129.91901408] ; [ 15.91901408 121.08098592],0
n6,1,0.26912,1.221226,[139  22] ; [116  26],[135.4950495  25.5049505] ; [119.5049505  22.4950495],0
p5,1,0.279361,1.170197,[ 22 136] ; [ 14 128],[ 18.96 139.04] ; [ 17.04 124.96],0
s1,1,0.283655,1.149495,[  5 155] ; [  8 134],[  6.88741722 153.11258278] ; [  6.11258278 135.88741722],0
p8,1,0.37274,0.794509,[91 70] ; [73 69],[87.14191419 73.85808581] ; [76.85808581 65.14191419],0
n1,1,0.390478,0.737454,[14 25] ; [16 19],[15.81081081 23.18918919] ; [14.18918919 20.81081081],0
u3,1,0.414885,0.664759,[23 14] ; [35 30],[21.03921569 15.96078431] ; [36.96078431 28.03921569],0
v3,1,0.425792,0.634273,[ 31 126] ; [ 23 119],[ 28.35451505 128.64548495] ; [ 25.64548495 116.35451505],0
p12,1,0.476012,0.507987,[ 11 149] ; [  7 135],[  9.53642384 150.46357616] ; [  8.46357616 133.53642384],0
u2,1,0.524222,0.405578,[24 13] ; [38 27],[22.49019608 14.50980392] ; [39.50980392 25.49019608],0
v1,1,0.563413,0.333829,[68 89] ; [56 84],[65.54882155 91.45117845] ; [58.45117845 81.54882155],0
p1,1,0.595126,0.282411,[ 14 147] ; [ 15 128],[ 15.35855263 145.64144737] ; [ 13.64144737 129.35855263],0
p9,1,0.595564,0.281738,[150  11] ; [130  12],[148.77887789  12.22112211] ; [131.22112211  10.77887789],0
n3,1,0.629738,0.232416,[28 10] ; [24 11],[27.06849315 10.93150685] ; [24.93150685 10.06849315],0
s4,1,0.663398,0.189422,[ 36 123] ; [ 29 112],[ 34.45 124.55] ; [ 30.55 110.45],0
p11,1,0.83389,0.043981,[131  30] ; [115  28],[130.28289474  30.71710526] ; [115.71710526  27.28289474],0
a1,1,0.91457,0.011508,[  6 155] ; [  5 138],[  5.82565789 155.17434211] ; [  5.17434211 137.82565789],0
b5,1,0.927496,0.00828,[96 65] ; [86 57],[96.38815789 64.61184211] ; [85.61184211 57.38815789],0
b1,1,0.962625,0.002196,[66 95] ; [59 84],[66.20065789 94.79934211] ; [58.79934211 84.20065789],0
n2,1,0.994253,5.2e-05,[29 10] ; [26  9],[28.98648649 10.01351351] ; [26.01351351  8.98648649],0
