Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,57.013575,[ 4 28] ; [61  7],[20.8 11.2] ; [44.2 23.8],1
s7,1,0.004157,8.214048,[10 21] ; [43 25],[16.5959596 14.4040404] ; [36.4040404 31.5959596],0
s8,1,0.009637,6.700823,[10 21] ; [41 27],[15.96969697 15.03030303] ; [35.03030303 32.96969697],0
s6,1,0.011775,6.344479,[20 11] ; [58  9],[24.67346939  6.32653061] ; [53.32653061 13.67346939],0
p5,1,0.021749,5.265785,[ 5 27] ; [ 2 65],[ 2.26262626 29.73737374] ; [ 4.73737374 62.26262626],0
u1,1,0.029652,4.729334,[ 8 24] ; [ 6 62],[ 4.48 27.52] ; [ 9.52 58.48],0
s4,1,0.088623,2.899202,[ 5 27] ; [21 45],[ 8.48979592 23.51020408] ; [17.51020408 48.48979592],0
v1,1,0.131005,2.280552,[13 19] ; [37 28],[16.49484536 15.50515464] ; [33.50515464 31.49484536],0
u3,1,0.192703,1.696833,[4 6] ; [13  7],[5.66666667 4.33333333] ; [11.33333333  8.66666667],0
n2,1,0.192969,1.694805,[5 2] ; [20  2],[6.03448276 0.96551724] ; [18.96551724  3.03448276],0
r3,1,0.243731,1.358883,[27  4] ; [63  4],[28.46938776  2.53061224] ; [61.53061224  5.46938776],0
d3,1,0.250445,1.320822,[19 13] ; [32 36],[16.32 15.68] ; [34.68 33.32],0
a5,1,0.261556,1.260504,[20 12] ; [50 18],[22.4  9.6] ; [47.6 20.4],0
p12,1,0.323324,0.975455,[ 5 27] ; [ 6 61],[ 3.55555556 28.44444444] ; [ 7.44444444 59.55555556],0
p6,1,0.329585,0.950528,[ 5 27] ; [16 50],[ 6.85714286 25.14285714] ; [14.14285714 51.85714286],0
p11,1,0.33006,0.948661,[21 11] ; [51 17],[23.04  8.96] ; [48.96 19.04],0
u2,1,0.331171,0.944312,[5 5] ; [ 6 13],[3.79310345 6.20689655] ; [ 7.20689655 11.79310345],0
v3,1,0.358118,0.844481,[ 7 25] ; [20 45],[ 8.90721649 23.09278351] ; [18.09278351 46.90721649],0
n3,1,0.366018,0.817138,[6 1] ; [15  7],[5.06896552 1.93103448] ; [15.93103448  6.06896552],0
p9,1,0.369482,0.805405,[24  7] ; [56 10],[25.56701031  5.43298969] ; [54.43298969 11.56701031],0
n6,1,0.377586,0.778548,[28  4] ; [53 13],[26.44897959  5.55102041] ; [54.55102041 11.44897959],0
a8,1,0.390232,0.738219,[ 6 21] ; [ 9 52],[ 4.60227273 22.39772727] ; [10.39772727 50.60227273],0
a7,1,0.39743,0.716089,[21 10] ; [40 28],[19.1010101 11.8989899] ; [41.8989899 26.1010101],0
p10,1,0.41124,0.675213,[24  8] ; [55 12],[25.53535354  6.46464646] ; [53.46464646 13.53535354],0
p8,1,0.413382,0.669052,[10 21] ; [27 39],[11.82474227 19.17525773] ; [25.17525773 40.82474227],0
p7,1,0.418067,0.655742,[16 16] ; [37 26],[17.85263158 14.14736842] ; [35.14736842 27.85263158],0
b3,1,0.475753,0.508582,[ 7 13] ; [20 25],[ 8.30769231 11.69230769] ; [18.69230769 26.30769231],0
b2,1,0.475753,0.508582,[ 7 13] ; [20 25],[ 8.30769231 11.69230769] ; [18.69230769 26.30769231],0
b4,1,0.504094,0.446307,[18 14] ; [43 25],[19.52 12.48] ; [41.48 26.52],0
v4,1,0.550214,0.356935,[29  3] ; [62  4],[29.71428571  2.28571429] ; [61.28571429  4.71428571],0
p2,1,0.592948,0.285763,[25  7] ; [49 18],[23.91919192  8.08080808] ; [50.08080808 16.91919192],0
a2,1,0.615151,0.252742,[ 7 25] ; [12 56],[ 6.08 25.92] ; [12.92 55.08],0
d1,1,0.668108,0.183824,[15 17] ; [35 33],[16. 16.] ; [34. 34.],0
d2,1,0.674133,0.176805,[15 16] ; [36 32],[15.96969697 15.03030303] ; [35.03030303 32.96969697],0
a3,1,0.682751,0.167045,[22 10] ; [48 18],[22.85714286  9.14285714] ; [47.14285714 18.85714286],0
b5,1,0.691133,0.157861,[17 15] ; [39 29],[17.92 14.08] ; [38.08 29.92],0
a1,1,0.693991,0.154799,[ 2 30] ; [ 3 65],[ 1.6 30.4] ; [ 3.4 64.6],0
a4,1,0.701303,0.14712,[14 18] ; [27 41],[13.12 18.88] ; [27.88 40.12],0
p3,1,0.733741,0.115704,[10 22] ; [19 49],[ 9.28 22.72] ; [19.72 48.28],0
n4,1,0.76121,0.092351,[22 10] ; [44 23],[21.33333333 10.66666667] ; [44.66666667 22.33333333],0
p1,1,0.850251,0.035645,[ 3 29] ; [ 7 59],[ 3.26530612 28.73469388] ; [ 6.73469388 59.26530612],0
d5,1,0.854496,0.03363,[25  7] ; [52 16],[24.64  7.36] ; [52.36 15.64],0
a6,1,0.912279,0.012136,[19 13] ; [39 28],[18.74747475 13.25252525] ; [39.25252525 27.74747475],0
