Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,62.818973,[159  72] ; [30 92],[123.67988669 107.32011331] ; [65.32011331 56.67988669],1
p6,1,6e-06,20.508625,[113 115] ; [30 92],[ 93.15428571 134.84571429] ; [49.84571429 72.15428571],1
p8,1,2.2e-05,18.034481,[139  92] ; [44 77],[120.09375 110.90625] ; [62.90625 58.09375],1
p5,1,4e-05,16.852561,[ 44 184] ; [  4 116],[ 31.44827586 196.55172414] ; [ 16.55172414 103.44827586],1
p2,1,4.4e-05,16.67817,[207  24] ; [88 33],[193.59375  37.40625] ; [101.40625  19.59375],1
d3,1,0.000305,13.040726,[174  58] ; [68 53],[159.04815864  72.95184136] ; [82.95184136 38.04815864],1
p7,1,0.001123,10.613253,[165  64] ; [62 52],[151.55393586  77.44606414] ; [75.44606414 38.55393586],0
p9,1,0.001282,10.368984,[210  20] ; [95 25],[200.42857143  29.57142857] ; [104.57142857  15.42857143],0
d1,1,0.004657,8.008097,[159  73] ; [65 57],[146.80225989  85.19774011] ; [77.19774011 44.80225989],0
s6,1,0.010039,6.628031,[201  27] ; [94 27],[192.72206304  35.27793696] ; [102.27793696  18.72206304],0
a5,1,0.013133,6.151097,[187  45] ; [84 38],[177.60451977  54.39548023] ; [93.39548023 28.60451977],0
v1,1,0.013893,6.051721,[145  78] ; [60 57],[134.45588235  88.54411765] ; [70.54411765 46.45588235],0
s7,1,0.016406,5.758793,[160  61] ; [71 48],[150.15  70.85] ; [80.85 38.15],0
s8,1,0.020479,5.370636,[154  77] ; [66 56],[143.96600567  87.03399433] ; [76.03399433 45.96600567],0
p12,1,0.024304,5.072813,[ 34 197] ; [  8 114],[ 27.48441926 203.51558074] ; [ 14.51558074 107.48441926],0
p10,1,0.02533,5.001184,[203  27] ; [96 25],[195.92592593  34.07407407] ; [103.07407407  17.92592593],0
a4,1,0.033136,4.538723,[115 117] ; [46 76],[105.51412429 126.48587571] ; [55.48587571 66.51412429],0
n4,1,0.035514,4.420307,[195  36] ; [91 30],[187.6875  43.3125] ; [98.3125 22.6875],0
n6,1,0.040829,4.183097,[204  26] ; [96 23],[197.70773639  32.29226361] ; [102.29226361  16.70773639],0
a3,1,0.049442,3.860297,[183  49] ; [84 37],[175.47875354  56.52124646] ; [91.52124646 29.47875354],0
n5,1,0.062287,3.475428,[190  40] ; [89 31],[183.34285714  46.65714286] ; [95.65714286 24.34285714],0
s5,1,0.070512,3.27107,[104 119] ; [43 75],[ 96.13196481 126.86803519] ; [50.86803519 67.13196481],0
a2,1,0.073184,3.210119,[ 68 164] ; [25 97],[ 60.94915254 171.05084746] ; [32.05084746 89.94915254],0
u4,1,0.078468,3.096351,[ 13 219] ; [  2 120],[  9.83050847 222.16949153] ; [  5.16949153 116.83050847],0
s1,1,0.102539,2.665596,[  8 221] ; [  9 112],[ 11.12285714 217.87714286] ; [  5.87714286 115.12285714],0
n3,1,0.102722,2.662759,[32  9] ; [20 13],[28.81081081 12.18918919] ; [23.18918919  9.81081081],0
r4,1,0.121374,2.399497,[215  17] ; [107  15],[211.02824859  20.97175141] ; [110.97175141  11.02824859],0
d4,1,0.163252,1.943842,[205  26] ; [101  20],[200.8125  30.1875] ; [105.1875  15.8125],0
p11,1,0.266437,1.235,[185  47] ; [91 31],[180.88135593  51.11864407] ; [95.11864407 26.88135593],0
v4,1,0.301799,1.066227,[222   8] ; [113   7],[220.14285714   9.85714286] ; [114.85714286   5.14285714],0
p1,1,0.312319,1.020843,[ 25 205] ; [  9 111],[ 22.34285714 207.65714286] ; [ 11.65714286 108.34285714],0
n1,1,0.315891,1.005882,[21 19] ; [13 19],[18.88888889 21.11111111] ; [15.11111111 16.88888889],0
a6,1,0.347856,0.881263,[151  81] ; [72 48],[146.97727273  85.02272727] ; [76.02272727 43.97727273],0
d5,1,0.382733,0.761905,[192  39] ; [96 25],[189.  42.] ; [99. 22.],0
v3,1,0.387776,0.745906,[108 111] ; [51 64],[104.25449102 114.74550898] ; [54.74550898 60.25449102],0
u2,1,0.401807,0.702911,[31 17] ; [20 16],[29.14285714 18.85714286] ; [21.85714286 14.14285714],0
s3,1,0.405169,0.692932,[201  29] ; [101  19],[198.45714286  31.54285714] ; [103.54285714  16.45714286],0
b4,1,0.406041,0.690363,[132 100] ; [75 47],[135.66101695  96.33898305] ; [71.33898305 50.66101695],0
a7,1,0.434031,0.612014,[170  61] ; [85 37],[166.86968839  64.13031161] ; [88.13031161 33.86968839],0
u1,1,0.434384,0.611072,[ 50 182] ; [ 22 100],[ 47.18644068 184.81355932] ; [24.81355932 97.18644068],0
a8,1,0.45591,0.555917,[ 38 177] ; [24 90],[ 40.51671733 174.48328267] ; [21.48328267 92.51671733],0
d2,1,0.465275,0.533176,[124 107] ; [60 61],[120.75 110.25] ; [63.25 57.75],0
a1,1,0.480591,0.497521,[ 18 214] ; [  7 115],[ 16.38418079 215.61581921] ; [  8.61581921 113.38418079],0
r2,1,0.525144,0.403778,[219  11] ; [116   4],[220.14285714   9.85714286] ; [114.85714286   5.14285714],0
u3,1,0.605013,0.267501,[31 16] ; [23 15],[29.85882353 17.14117647] ; [24.14117647 13.85882353],0
n2,1,0.605111,0.267356,[34  7] ; [25  7],[33.1369863  7.8630137] ; [25.8630137  6.1369863],0
v2,1,0.618121,0.248518,[140  83] ; [69 46],[137.89053254  85.10946746] ; [71.10946746 43.89053254],0
b5,1,0.653857,0.201072,[135  97] ; [74 48],[136.97175141  95.02824859] ; [72.02824859 49.97175141],0
b3,1,0.795507,0.067167,[66 89] ; [31 45],[65.08658009 89.91341991] ; [31.91341991 44.08658009],0
b2,1,0.795507,0.067167,[66 89] ; [31 45],[65.08658009 89.91341991] ; [31.91341991 44.08658009],0
r1,1,0.871613,0.026118,[188  41] ; [101  21],[188.54985755  40.45014245] ; [100.45014245  21.54985755],0
b1,1,0.9427,0.005166,[ 96 136] ; [50 72],[ 95.68361582 136.31638418] ; [50.31638418 71.68361582],0
r3,1,0.944098,0.004917,[224   8] ; [117   4],[224.11331445   7.88668555] ; [116.88668555   4.11331445],0
