Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000904,11.014172,[38 16] ; [ 9 19],[30.95121951 23.04878049] ; [16.04878049 11.95121951],1
p11,1,0.002634,9.045438,[37 18] ; [10 20],[30.41176471 24.58823529] ; [16.58823529 13.41176471],0
p4,1,0.003065,8.768598,[25 29] ; [ 4 25],[18.86746988 35.13253012] ; [10.13253012 18.86746988],0
r3,1,0.008692,6.885,[34 17] ; [11 19],[28.33333333 22.66666667] ; [16.66666667 13.33333333],0
n3,1,0.011121,6.445824,[16  5] ; [ 6 11],[12.15789474  8.84210526] ; [9.84210526 7.15789474],0
v4,1,0.041438,4.158021,[36 17] ; [13 16],[31.67073171 21.32926829] ; [17.32926829 11.67073171],0
p8,1,0.042565,4.112604,[19 36] ; [ 4 25],[15.05952381 39.94047619] ; [ 7.94047619 21.05952381],0
p6,1,0.049159,3.869916,[16 37] ; [ 3 25],[12.43209877 40.56790123] ; [ 6.56790123 21.43209877],0
p10,1,0.056906,3.625338,[32 20] ; [11 17],[27.95 24.05] ; [15.05 12.95],0
p9,1,0.062855,3.460399,[36 16] ; [14 15],[32.09876543 19.90123457] ; [17.90123457 11.09876543],0
a1,1,0.071527,3.24763,[ 5 50] ; [ 7 23],[ 7.76470588 47.23529412] ; [ 4.23529412 25.76470588],0
b5,1,0.077495,3.116667,[33 22] ; [12 18],[29.11764706 25.88235294] ; [15.88235294 14.11764706],0
p3,1,0.091531,2.847241,[21 33] ; [ 6 23],[17.56626506 36.43373494] ; [ 9.43373494 19.56626506],0
s8,1,0.092903,2.823333,[16 38] ; [ 4 26],[12.85714286 41.14285714] ; [ 7.14285714 22.85714286],0
s6,1,0.126476,2.335239,[25 28] ; [ 9 21],[21.71084337 31.28915663] ; [12.28915663 17.71084337],0
s5,1,0.174101,1.847276,[ 5 46] ; [ 6 23],[ 7.0125 43.9875] ; [ 3.9875 25.0125],0
d4,1,0.205595,1.602173,[38 16] ; [17 13],[35.35714286 18.64285714] ; [19.64285714 10.35714286],0
s7,1,0.239122,1.385761,[21 29] ; [ 8 20],[18.58974359 31.41025641] ; [10.41025641 17.58974359],0
v3,1,0.258161,1.278593,[17 37] ; [ 6 24],[14.78571429 39.21428571] ; [ 8.21428571 21.78571429],0
p7,1,0.278234,1.175694,[17 35] ; [13 16],[19.25925926 32.74074074] ; [10.74074074 18.25925926],0
s2,1,0.285101,1.142614,[18 34] ; [ 7 23],[15.85365854 36.14634146] ; [ 9.14634146 20.85365854],0
v2,1,0.307544,1.041195,[24 28] ; [10 19],[21.82716049 30.17283951] ; [12.17283951 16.82716049],0
a8,1,0.318459,0.995266,[ 2 45] ; [ 3 27],[ 3.05194805 43.94805195] ; [ 1.94805195 28.05194805],0
r2,1,0.326189,0.963968,[27 22] ; [18  9],[29.01315789 19.98684211] ; [15.98684211 11.01315789],0
n5,1,0.328684,0.954074,[46  8] ; [23  7],[44.35714286  9.64285714] ; [24.64285714  5.35714286],0
b1,1,0.335573,0.927273,[27 28] ; [18 12],[29.11764706 25.88235294] ; [15.88235294 14.11764706],0
a5,1,0.354135,0.858586,[35 20] ; [16 14],[33. 22.] ; [18. 12.],0
