Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000159,14.26529,[70  8] ; [5 6],[65.73033708 12.26966292] ; [9.26966292 1.73033708],1
r3,1,0.000411,12.482375,[71  6] ; [6 5],[67.375  9.625] ; [9.625 1.375],1
r1,1,0.003418,8.569728,[61 17] ; [4 7],[56.96629213 21.03370787] ; [8.03370787 2.96629213],0
p2,1,0.009811,6.668985,[63 15] ; [5 6],[59.59550562 18.40449438] ; [8.40449438 2.59550562],0
r2,1,0.010644,6.523761,[74  4] ; [8 3],[71.86516854  6.13483146] ; [10.13483146  0.86516854],0
s8,1,0.017931,5.602847,[36 41] ; [ 1 10],[32.375 44.625] ; [4.625 6.375],0
n6,1,0.03232,4.581425,[58 18] ; [5 6],[55.03448276 20.96551724] ; [7.96551724 3.03448276],0
d4,1,0.064836,3.409153,[67 11] ; [7 4],[64.85393258 13.14606742] ; [9.14606742 1.85393258],0
n5,1,0.074122,3.189289,[49 27] ; [4 7],[46.29885057 29.70114943] ; [6.70114943 4.29885057],0
a7,1,0.0782,3.101928,[56 22] ; [5 6],[53.46067416 24.53932584] ; [7.53932584 3.46067416],0
d5,1,0.089829,2.877431,[66 12] ; [7 4],[63.97752809 14.02247191] ; [9.02247191 1.97752809],0
p9,1,0.151597,2.056108,[52 25] ; [5 6],[49.875 27.125] ; [7.125 3.875],0
s3,1,0.208194,1.58394,[41 37] ; [8 3],[42.94382022 35.05617978] ; [6.05617978 4.94382022],0
s5,1,0.215286,1.535519,[29 43] ; [2 8],[27.2195122 44.7804878] ; [3.7804878 6.2195122],0
p10,1,0.225683,1.467863,[43 34] ; [4 7],[41.125 35.875] ; [5.875 5.125],0
d1,1,0.233397,1.420042,[50 28] ; [5 6],[48.20224719 29.79775281] ; [6.79775281 4.20224719],0
s7,1,0.234282,1.414676,[37 31] ; [3 6],[35.32467532 32.67532468] ; [4.67532468 4.32467532],0
p8,1,0.237388,1.396041,[36 42] ; [3 8],[34.17977528 43.82022472] ; [4.82022472 6.17977528],0
a5,1,0.2763,1.1852,[51 27] ; [9 2],[52.58426966 25.41573034] ; [7.41573034 3.58426966],0
b3,1,0.290607,1.116809,[10 32] ; [3 4],[11.14285714 30.85714286] ; [1.85714286 5.14285714],0
b2,1,0.290607,1.116809,[10 32] ; [3 4],[11.14285714 30.85714286] ; [1.85714286 5.14285714],0
b5,1,0.330626,0.946443,[54 24] ; [6 5],[52.58426966 25.41573034] ; [7.41573034 3.58426966],0
s6,1,0.364443,0.822524,[56 20] ; [6 4],[54.79069767 21.20930233] ; [7.20930233 2.79069767],0
a8,1,0.433371,0.613772,[ 7 62] ; [2 9],[ 7.7625 61.2375] ; [1.2375 9.7625],0
s1,1,0.439098,0.598639,[ 3 74] ; [ 1 10],[ 3.5 73.5] ; [ 0.5 10.5],0
d2,1,0.443787,0.586471,[45 33] ; [5 6],[43.82022472 34.17977528] ; [6.17977528 4.82022472],0
a4,1,0.490381,0.475691,[37 41] ; [4 7],[35.93258427 42.06741573] ; [5.06741573 5.93258427],0
p6,1,0.517413,0.419048,[36 41] ; [4 7],[35. 42.] ; [5. 6.],0
p7,1,0.538986,0.377423,[50 28] ; [6 5],[49.07865169 28.92134831] ; [6.92134831 4.07865169],0
n4,1,0.596209,0.280752,[55 22] ; [7 4],[54.25 22.75] ; [7.75 3.25],0
n2,1,0.601598,0.272593,[16  4] ; [2 1],[15.65217391  4.34782609] ; [2.34782609 0.65217391],0
p1,1,0.63862,0.220551,[10 67] ; [2 9],[10.5 66.5] ; [1.5 9.5],0
a2,1,0.651475,0.204045,[19 59] ; [2 9],[18.40449438 59.59550562] ; [2.59550562 8.40449438],0
u2,1,0.681225,0.16875,[11 13] ; [1 2],[10.66666667 13.33333333] ; [1.33333333 1.66666667],0
v1,1,0.686937,0.162422,[40 37] ; [5 6],[39.375 37.625] ; [5.625 5.375],0
a3,1,0.72933,0.119728,[52 25] ; [8 3],[52.5 24.5] ; [7.5 3.5],0
v3,1,0.763149,0.090811,[26 48] ; [4 6],[26.42857143 47.57142857] ; [3.57142857 6.42857143],0
b1,1,0.768046,0.086985,[46 32] ; [7 4],[46.4494382 31.5505618] ; [6.5505618 4.4494382],0
s4,1,0.776737,0.080414,[18 59] ; [3 8],[18.375 58.625] ; [2.625 8.375],0
v2,1,0.778078,0.079425,[38 38] ; [5 6],[37.56321839 38.43678161] ; [5.43678161 5.56321839],0
p4,1,0.813313,0.055769,[54 24] ; [8 3],[54.33707865 23.66292135] ; [7.66292135 3.33707865],0
n1,1,0.825381,0.048677,[12  8] ; [2 1],[12.17391304  7.82608696] ; [1.82608696 1.17391304],0
b4,1,0.829891,0.046157,[47 31] ; [7 4],[47.3258427 30.6741573] ; [6.6741573 4.3258427],0
d3,1,0.879819,0.022861,[55 23] ; [8 3],[55.21348315 22.78651685] ; [7.78651685 3.21348315],0
a6,1,0.907101,0.013618,[44 34] ; [6 5],[43.82022472 34.17977528] ; [6.17977528 4.82022472],0
s2,1,1.0,0.0,[42 35] ; [6 5],[42. 35.] ; [6. 5.],0
