Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,120.530396,[246  82] ; [ 2 63],[206.9821883 121.0178117] ; [41.0178117 23.9821883],1
d3,1,0.0,62.611284,[257  71] ; [19 46],[230.35114504  97.64885496] ; [45.64885496 19.35114504],1
d5,1,0.0,57.037731,[293  35] ; [33 32],[272.08142494  55.91857506] ; [53.91857506 11.08142494],1
d2,1,0.0,25.721469,[188 139] ; [15 50],[169.33928571 157.66071429] ; [33.66071429 31.33928571],1
a5,1,0.000146,14.416692,[267  61] ; [39 26],[255.38931298  72.61068702] ; [50.61068702 14.38931298],1
a3,1,0.000205,13.780299,[263  63] ; [38 26],[251.60512821  74.39487179] ; [49.39487179 14.60512821],1
u1,1,0.000266,13.298883,[ 82 246] ; [ 3 62],[ 70.94147583 257.05852417] ; [14.05852417 50.94147583],1
r3,1,0.000471,12.228941,[318   9] ; [56  8],[312.7826087  14.2173913] ; [61.2173913  2.7826087],1
p2,1,0.000754,11.351757,[293  32] ; [48 16],[284.89717224  40.10282776] ; [56.10282776  7.89717224],1
r4,1,0.000775,11.29994,[311  17] ; [54 11],[304.63104326  23.36895674] ; [60.36895674  4.63104326],1
a4,1,0.000905,11.011823,[168 159] ; [18 45],[155.95384615 171.04615385] ; [30.04615385 32.95384615],1
s5,1,0.001034,10.765912,[135 181] ; [13 50],[123.39841689 192.60158311] ; [24.60158311 38.39841689],0
p8,1,0.001108,10.638045,[205 115] ; [26 36],[193.5078534 126.4921466] ; [37.4921466 24.5078534],0
r1,1,0.001238,10.433397,[283  44] ; [45 19],[274.31202046  52.68797954] ; [53.68797954 10.31202046],0
a2,1,0.001274,10.380265,[ 99 229] ; [ 7 58],[ 88.46819338 239.53180662] ; [17.53180662 47.46819338],0
p7,1,0.002952,8.837066,[237  79] ; [35 27],[227.38624339  88.61375661] ; [44.61375661 17.38624339],0
s1,1,0.003197,8.691581,[  5 317] ; [ 5 57],[  8.38541667 313.61458333] ; [ 1.61458333 60.38541667],0
s2,1,0.004444,8.092694,[191 132] ; [25 38],[180.74611399 142.25388601] ; [35.25388601 27.74611399],0
s6,1,0.005572,7.683661,[243  80] ; [36 26],[234.07012987  88.92987013] ; [44.92987013 17.07012987],0
p4,1,0.010162,6.60633,[236  90] ; [36 28],[227.36410256  98.63589744] ; [44.63589744 19.36410256],0
v4,1,0.011422,6.398499,[319   9] ; [58  6],[315.44897959  12.55102041] ; [61.55102041  2.44897959],0
p12,1,0.013653,6.082508,[ 38 287] ; [ 1 63],[ 32.58354756 292.41645244] ; [ 6.41645244 57.58354756],0
v2,1,0.014753,5.945682,[227  92] ; [35 28],[218.79057592 100.20942408] ; [43.20942408 19.79057592],0
p9,1,0.017446,5.650974,[298  25] ; [53 11],[292.95348837  30.04651163] ; [58.04651163  5.95348837],0
a6,1,0.018402,5.557514,[230  97] ; [36 29],[221.89285714 105.10714286] ; [44.10714286 20.89285714],0
p10,1,0.019347,5.469892,[294  30] ; [50 12],[288.74611399  35.25388601] ; [55.25388601  6.74611399],0
p1,1,0.020964,5.329761,[ 26 301] ; [11 53],[ 30.94373402 296.05626598] ; [ 6.05626598 57.94373402],0
p6,1,0.024224,5.078489,[151 169] ; [20 43],[142.87206266 177.12793734] ; [28.12793734 34.87206266],0
s7,1,0.02655,4.91982,[178 133] ; [25 35],[170.16981132 140.83018868] ; [32.83018868 27.16981132],0
s8,1,0.038357,4.289135,[178 147] ; [26 38],[170.43701799 154.56298201] ; [33.56298201 30.43701799],0
v3,1,0.068254,3.324524,[171 146] ; [27 38],[164.30890052 152.69109948] ; [33.69109948 31.30890052],0
p11,1,0.07577,3.153383,[277  51] ; [49 16],[272.08142494  55.91857506] ; [53.91857506 11.08142494],0
p3,1,0.09181,2.842341,[195 131] ; [31 33],[188.91282051 137.08717949] ; [37.08717949 26.91282051],0
b3,1,0.121679,2.395571,[ 94 125] ; [13 30],[ 89.4389313 129.5610687] ; [17.5610687 25.4389313],0
b2,1,0.121679,2.395571,[ 94 125] ; [13 30],[ 89.4389313 129.5610687] ; [17.5610687 25.4389313],0
b4,1,0.138081,2.199216,[199 129] ; [33 32],[193.62849873 134.37150127] ; [38.37150127 26.62849873],0
u2,1,0.176244,1.829013,[36 28] ; [11 16],[33.05494505 30.94505495] ; [13.94505495 13.05494505],0
s3,1,0.246067,1.345496,[190 133] ; [31 30],[185.89322917 137.10677083] ; [35.10677083 25.89322917],0
n6,1,0.254354,1.299227,[301  26] ; [57  8],[298.6377551  28.3622449] ; [59.3622449  5.6377551],0
r2,1,0.274059,1.196319,[315  11] ; [60  4],[313.46153846  12.53846154] ; [61.53846154  2.46153846],0
u3,1,0.317378,0.999721,[41 24] ; [14 13],[38.85869565 26.14130435] ; [16.14130435 10.85869565],0
u4,1,0.335232,0.92858,[ 13 315] ; [ 1 64],[ 11.68447837 316.31552163] ; [ 2.31552163 62.68447837],0
n1,1,0.347658,0.881989,[25 29] ; [9 6],[26.60869565 27.39130435] ; [7.39130435 7.60869565],0
a1,1,0.373785,0.791043,[ 19 309] ; [ 2 63],[ 17.52671756 310.47328244] ; [ 3.47328244 61.52671756],0
b1,1,0.453061,0.562982,[125 203] ; [28 37],[127.69465649 200.30534351] ; [25.30534351 39.69465649],0
n4,1,0.559738,0.340158,[295  33] ; [56  8],[293.69387755  34.30612245] ; [57.30612245  6.69387755],0
p5,1,0.572622,0.318315,[ 55 270] ; [ 9 55],[ 53.47043702 271.52956298] ; [10.52956298 53.47043702],0
a7,1,0.594701,0.283062,[237  90] ; [45 20],[235.23979592  91.76020408] ; [46.76020408 18.23979592],0
