Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.000573,11.863172,[47  6] ; [55 34],[38.07042254 14.92957746] ; [63.92957746 25.07042254],1
v3,1,0.002221,9.357149,[25 27] ; [20 67],[16.83453237 35.16546763] ; [28.16546763 58.83453237],0
r3,1,0.002649,9.034687,[48  5] ; [61 28],[40.68309859 12.31690141] ; [68.31690141 20.68309859],0
v1,1,0.017024,5.693849,[23 31] ; [21 68],[16.61538462 37.38461538] ; [27.38461538 61.61538462],0
d1,1,0.025351,4.999743,[31 23] ; [34 55],[24.54545455 29.45454545] ; [40.45454545 48.54545455],0
p8,1,0.039982,4.218657,[18 36] ; [16 72],[12.92957746 41.07042254] ; [21.07042254 66.92957746],0
s6,1,0.045037,4.017238,[28 26] ; [31 58],[22.27972028 31.72027972] ; [36.72027972 52.27972028],0
n6,1,0.065417,3.39444,[39 15] ; [50 38],[33.84507042 20.15492958] ; [55.15492958 32.84507042],0
d5,1,0.06711,3.352337,[44 10] ; [60 29],[39.27272727 14.72727273] ; [64.72727273 24.27272727],0
s4,1,0.083569,2.994087,[ 5 49] ; [18 71],[ 8.68531469 45.31468531] ; [14.31468531 74.68531469],0
v4,1,0.084551,2.975176,[46  8] ; [64 24],[41.83098592 12.16901408] ; [68.16901408 19.83098592],0
p4,1,0.094346,2.798606,[23 30] ; [26 62],[18.41843972 34.58156028] ; [30.58156028 57.41843972],0
s7,1,0.108809,2.571429,[18 36] ; [17 64],[14. 40.] ; [21. 60.],0
s1,1,0.115275,2.480372,[ 2 52] ; [10 79],[ 4.53146853 49.46853147] ; [ 7.46853147 81.53146853],0
a7,1,0.130267,2.289318,[36 17] ; [49 40],[31.72535211 21.27464789] ; [53.27464789 35.72535211],0
d3,1,0.137109,2.210111,[33 21] ; [43 46],[28.6993007 25.3006993] ; [47.3006993 41.6993007],0
p10,1,0.138828,2.190901,[17 37] ; [18 70],[13.30985915 40.69014085] ; [21.69014085 66.30985915],0
b4,1,0.151686,2.055217,[38 16] ; [52 37],[33.98601399 20.01398601] ; [56.01398601 32.98601399],0
s8,1,0.154733,2.024957,[13 41] ; [13 76],[ 9.81818182 44.18181818] ; [16.18181818 72.81818182],0
n2,1,0.162483,1.950968,[10  4] ; [21 21],[7.75 6.25] ; [23.25 18.75],0
a4,1,0.221308,1.495872,[16 38] ; [35 53],[19.3943662 34.6056338] ; [31.6056338 56.3943662],0
p7,1,0.243979,1.357457,[22 31] ; [28 60],[18.79432624 34.20567376] ; [31.20567376 56.79432624],0
s5,1,0.245083,1.351115,[12 42] ; [13 76],[ 9.44055944 44.55944056] ; [15.55944056 73.44055944],0
n5,1,0.264742,1.24379,[27 27] ; [53 36],[30.20979021 23.79020979] ; [49.79020979 39.20979021],0
r2,1,0.276853,1.182472,[47  6] ; [72 16],[44.73049645  8.26950355] ; [74.26950355 13.73049645],0
b5,1,0.291465,1.112844,[31 23] ; [43 46],[27.94405594 26.05594406] ; [46.05594406 42.94405594],0
r4,1,0.297324,1.08616,[38 16] ; [55 34],[35.11888112 18.88111888] ; [57.88111888 31.11888112],0
u3,1,0.306202,1.046989,[ 8 11] ; [22 17],[9.82758621 9.17241379] ; [20.17241379 18.82758621],0
p1,1,0.312842,1.018639,[ 2 52] ; [ 7 81],[ 3.42253521 50.57746479] ; [ 5.57746479 82.42253521],0
s2,1,0.321621,0.982341,[18 35] ; [23 65],[15.41134752 37.58865248] ; [25.58865248 62.41134752],0
a3,1,0.345313,0.890605,[35 19] ; [50 38],[32.32394366 21.67605634] ; [52.67605634 35.32394366],0
p11,1,0.395151,0.723034,[27 27] ; [38 51],[24.54545455 29.45454545] ; [40.45454545 48.54545455],0
a5,1,0.448042,0.575601,[35 19] ; [52 37],[32.85314685 21.14685315] ; [54.14685315 34.85314685],0
n3,1,0.457369,0.552325,[9 6] ; [19 20],[7.77777778 7.22222222] ; [20.22222222 18.77777778],0
r1,1,0.48113,0.496301,[40 14] ; [61 28],[38.13986014 15.86013986] ; [62.86013986 26.13986014],0
s3,1,0.550748,0.355978,[19 34] ; [36 52],[20.67375887 32.32624113] ; [34.32624113 53.67375887],0
n4,1,0.685673,0.16381,[34 20] ; [59 30],[35.11888112 18.88111888] ; [57.88111888 31.11888112],0
n1,1,0.701105,0.147325,[ 4 10] ; [14 27],[4.58181818 9.41818182] ; [13.41818182 27.58181818],0
a8,1,0.763046,0.090892,[ 3 42] ; [ 7 79],[ 3.4351145 41.5648855] ; [ 6.5648855 79.4351145],0
b2,1,0.776271,0.080759,[ 9 24] ; [14 43],[ 8.43333333 24.56666667] ; [14.56666667 42.43333333],0
b3,1,0.776271,0.080759,[ 9 24] ; [14 43],[ 8.43333333 24.56666667] ; [14.56666667 42.43333333],0
d2,1,0.810924,0.057233,[26 27] ; [45 43],[26.68794326 26.31205674] ; [44.31205674 43.68794326],0
p3,1,0.830171,0.046003,[15 39] ; [23 65],[14.45070423 39.54929577] ; [23.54929577 64.45070423],0
p2,1,0.845035,0.038203,[27 27] ; [43 46],[26.43356643 27.56643357] ; [43.56643357 45.43356643],0
u1,1,0.850125,0.035705,[ 6 48] ; [ 9 80],[ 5.66433566 48.33566434] ; [ 9.33566434 79.66433566],0
u2,1,0.866745,0.028155,[ 7 10] ; [17 22],[7.28571429 9.71428571] ; [16.71428571 22.28571429],0
a1,1,0.92067,0.009918,[ 4 50] ; [ 7 82],[ 4.15384615 49.84615385] ; [ 6.84615385 82.15384615],0
a6,1,0.972563,0.001183,[32 22] ; [53 36],[32.0979021 21.9020979] ; [52.9020979 36.0979021],0
a2,1,0.976825,0.000844,[ 9 45] ; [15 74],[ 9.06293706 44.93706294] ; [14.93706294 74.06293706],0
b1,1,0.984592,0.000373,[28 26] ; [46 43],[27.94405594 26.05594406] ; [46.05594406 42.94405594],0
