Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000136,14.557133,[2 5] ; [80 13],[5.74 1.26] ; [76.26 16.74],1
s7,1,0.002247,9.335913,[1 5] ; [66 22],[4.27659574 1.72340426] ; [62.72340426 25.27659574],0
s3,1,0.00756,7.134829,[1 6] ; [60 32],[4.31313131 2.68686869] ; [56.68686869 35.31313131],0
n4,1,0.009184,6.786762,[4 3] ; [84  9],[6.16 0.84] ; [81.84 11.16],0
p6,1,0.071961,3.237721,[2 5] ; [58 34],[4.24242424 2.75757576] ; [55.75757576 36.24242424],0
a7,1,0.074959,3.170946,[3 4] ; [69 24],[5.04 1.96] ; [66.96 26.04],0
s2,1,0.101875,2.675939,[2 5] ; [56 37],[4.06 2.94] ; [53.94 39.06],0
p8,1,0.121472,2.398234,[4 3] ; [75 17],[5.58585859 1.41414141] ; [73.41414141 18.58585859],0
d5,1,0.173122,1.855701,[4 3] ; [73 19],[5.44444444 1.55555556] ; [71.55555556 20.44444444],0
s5,1,0.187961,1.733525,[3 4] ; [58 28],[4.59139785 2.40860215] ; [56.40860215 29.59139785],0
p2,1,0.203979,1.61365,[5 2] ; [82 11],[6.09 0.91] ; [80.91 12.09],0
a5,1,0.22576,1.467378,[4 3] ; [72 21],[5.32 1.68] ; [70.68 22.32],0
n2,1,0.24122,1.373452,[1 1] ; [16  3],[1.61904762 0.38095238] ; [15.38095238  3.61904762],0
a3,1,0.257884,1.280082,[4 3] ; [71 22],[5.25 1.75] ; [69.75 23.25],0
r4,1,0.338472,0.916212,[6 1] ; [88  5],[6.58 0.42] ; [87.42  5.58],0
p9,1,0.344103,0.895086,[6 1] ; [87  5],[6.57575758 0.42424242] ; [86.42424242  5.57575758],0
b4,1,0.367869,0.810849,[3 4] ; [56 37],[4.13 2.87] ; [54.87 38.13],0
s6,1,0.397997,0.71437,[5 2] ; [73 14],[5.80851064 1.19148936] ; [72.19148936 14.80851064],0
p1,1,0.40204,0.702216,[1 6] ; [27 66],[1.96 5.04] ; [26.04 66.96],0
a4,1,0.423957,0.63932,[2 5] ; [41 52],[3.01 3.99] ; [39.99 53.01],0
r3,1,0.433386,0.613731,[6 1] ; [87  6],[6.51 0.49] ; [86.49  6.51],0
d4,1,0.459717,0.546584,[5 2] ; [76 16],[5.72727273 1.27272727] ; [75.27272727 16.72727273],0
b1,1,0.467592,0.52766,[4 3] ; [40 53],[3.08 3.92] ; [40.92 52.08],0
v1,1,0.478369,0.50258,[4 3] ; [63 27],[4.83505155 2.16494845] ; [62.16494845 27.83505155],0
d3,1,0.536485,0.382094,[4 3] ; [63 29],[4.73737374 2.26262626] ; [62.26262626 29.73737374],0
b5,1,0.577154,0.310858,[4 3] ; [43 50],[3.29 3.71] ; [43.71 49.29],0
a6,1,0.617531,0.249354,[5 2] ; [57 35],[4.38383838 2.61616162] ; [57.61616162 34.38383838],0
p10,1,0.619932,0.245963,[6 1] ; [84  8],[6.36363636 0.63636364] ; [83.63636364  8.36363636],0
p7,1,0.644344,0.213105,[5 2] ; [71 19],[5.48453608 1.51546392] ; [70.51546392 19.48453608],0
p3,1,0.675106,0.175688,[5 2] ; [72 20],[5.44444444 1.55555556] ; [71.55555556 20.44444444],0
n5,1,0.695109,0.15361,[6 1] ; [84  9],[6.3 0.7] ; [83.7  9.3],0
d2,1,0.715577,0.13277,[3 4] ; [46 46],[3.46464646 3.53535354] ; [45.53535354 46.46464646],0
u1,1,0.741635,0.108695,[1 6] ; [18 75],[1.33 5.67] ; [17.67 75.33],0
d1,1,0.783672,0.075371,[4 3] ; [58 35],[4.34 2.66] ; [57.66 35.34],0
a2,1,0.790824,0.070352,[1 6] ; [17 76],[1.26 5.74] ; [16.74 76.26],0
u3,1,0.801614,0.063131,[2 1] ; [13  9],[1.8 1.2] ; [13.2  8.8],0
b2,1,0.908834,0.013112,[2 2] ; [32 36],[1.88888889 2.11111111] ; [32.11111111 35.88888889],0
b3,1,0.908834,0.013112,[2 2] ; [32 36],[1.88888889 2.11111111] ; [32.11111111 35.88888889],0
a1,1,0.916466,0.011001,[1 6] ; [12 81],[0.91 6.09] ; [12.09 80.91],0
u2,1,0.918299,0.010522,[2 1] ; [14  8],[1.92 1.08] ; [14.08  7.92],0
a8,1,0.91858,0.010449,[1 5] ; [13 73],[0.91304348 5.08695652] ; [13.08695652 72.91304348],0
v3,1,0.927974,0.008171,[4 3] ; [53 37],[4.11340206 2.88659794] ; [52.88659794 37.11340206],0
p4,1,0.934173,0.006822,[6 1] ; [79 12],[6.07142857 0.92857143] ; [78.92857143 12.07142857],0
p12,1,0.936211,0.006405,[2 5] ; [25 67],[1.90909091 5.09090909] ; [25.09090909 66.90909091],0
p11,1,0.956233,0.003012,[6 1] ; [79 14],[5.95 1.05] ; [79.05 13.95],0
v2,1,0.98046,0.0006,[4 3] ; [51 39],[3.96907216 3.03092784] ; [51.03092784 38.96907216],0
