Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,28.69393,[275  45] ; [18 18],[263.37078652  56.62921348] ; [29.62921348  6.37078652],1
p8,1,0.185705,1.751368,[185 130] ; [17 19],[181.28205128 133.71794872] ; [20.71794872 15.28205128],0
n2,1,0.188081,1.732586,[43 15] ; [11  1],[44.74285714 13.25714286] ; [9.25714286 2.74285714],0
p2,1,0.20184,1.629013,[275  44] ; [29  8],[272.40449438  46.59550562] ; [31.59550562  5.40449438],0
p9,1,0.253328,1.304859,[285  33] ; [30  6],[282.96610169  35.03389831] ; [32.03389831  3.96610169],0
p7,1,0.261802,1.259203,[223  87] ; [22 13],[220.14492754  89.85507246] ; [24.85507246 10.14492754],0
a6,1,0.300259,1.073043,[212 107] ; [27  9],[214.76338028 104.23661972] ; [24.23661972 11.76338028],0
r2,1,0.312612,1.019609,[311   8] ; [35  2],[310.03932584   8.96067416] ; [35.96067416  1.03932584],0
b4,1,0.32149,0.982875,[183 137] ; [18 19],[180.16806723 139.83193277] ; [20.83193277 16.16806723],0
a8,1,0.321733,0.98189,[ 53 231] ; [ 4 30],[ 50.90566038 233.09433962] ; [ 6.09433962 27.90566038],0
b2,1,0.478518,0.50224,[ 98 129] ; [ 7 13],[ 96.49797571 130.50202429] ; [ 8.50202429 11.49797571],0
b3,1,0.478518,0.50224,[ 98 129] ; [ 7 13],[ 96.49797571 130.50202429] ; [ 8.50202429 11.49797571],0
s4,1,0.487181,0.482747,[ 62 256] ; [ 9 28],[ 63.6 254.4] ; [ 7.4 29.6],0
s3,1,0.583911,0.299954,[242  75] ; [26 10],[240.66855524  76.33144476] ; [27.33144476  8.66855524],0
d4,1,0.599221,0.276172,[276  43] ; [30  6],[274.96901408  44.03098592] ; [31.03098592  4.96901408],0
p1,1,0.630395,0.231525,[ 34 285] ; [ 3 34],[ 33.15449438 285.84550562] ; [ 3.84550562 33.15449438],0
b5,1,0.661572,0.191619,[185 135] ; [20 17],[183.7535014 136.2464986] ; [21.2464986 15.7535014],0
n1,1,0.676321,0.174297,[28 30] ; [5 7],[27.34285714 30.65714286] ; [5.65714286 6.34285714],0
a7,1,0.805778,0.060455,[231  89] ; [26 11],[230.36414566  89.63585434] ; [26.63585434 10.36414566],0
s1,1,0.826848,0.04785,[ 15 302] ; [ 2 34],[ 15.26628895 301.73371105] ; [ 1.73371105 34.26628895],0
d5,1,0.837327,0.042154,[270  49] ; [30  6],[269.57746479  49.42253521] ; [30.42253521  5.57746479],0
v2,1,0.866291,0.028349,[195 119] ; [20 13],[194.55331412 119.44668588] ; [20.44668588 12.55331412],0
r3,1,0.909124,0.013029,[310  10] ; [35  1],[310.11235955   9.88764045] ; [34.88764045  1.11235955],0
d3,1,0.934061,0.006845,[242  78] ; [27  9],[241.79775281  78.20224719] ; [27.20224719  8.79775281],0
v1,1,0.966955,0.001716,[185 128] ; [22 15],[185.11714286 127.88285714] ; [21.88285714 15.11714286],0
n3,1,1.0,0.0,[38 19] ; [8 4],[38. 19.] ; [8. 4.],0
