Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,107.45462,[38 16] ; [568   8],[51.94285714  2.05714286] ; [554.05714286  21.94285714],1
r1,1,0.0,101.474491,[17 38] ; [495  79],[44.76947536 10.23052464] ; [467.23052464 106.76947536],1
r2,1,0.0,77.171624,[36 14] ; [561  12],[47.91332263  2.08667737] ; [549.08667737  23.91332263],1
v4,1,0.0,63.753203,[38 13] ; [564  13],[48.88853503  2.11146497] ; [553.11146497  23.88853503],1
n6,1,0.000329,12.89842,[39 16] ; [506  68],[47.65500795  7.34499205] ; [497.34499205  76.65500795],1
p8,1,0.001567,9.997785,[19 36] ; [323 246],[30.14423077 24.85576923] ; [311.85576923 257.14423077],0
p7,1,0.006783,7.329616,[27 26] ; [390 174],[35.82009724 17.17990276] ; [381.17990276 182.82009724],0
d1,1,0.0073,7.197525,[32 25] ; [421 156],[40.72712934 16.27287066] ; [412.27287066 164.72712934],0
s8,1,0.007734,7.094123,[18 38] ; [292 283],[27.5118859 28.4881141] ; [282.4881141 292.5118859],0
s6,1,0.018708,5.528577,[31 23] ; [410 155],[38.47172859 15.52827141] ; [402.52827141 162.47172859],0
p10,1,0.022604,5.198721,[44  9] ; [531  45],[48.44992051  4.55007949] ; [526.55007949  49.44992051],0
a3,1,0.026692,4.910643,[37 20] ; [448 127],[43.74208861 13.25791139] ; [441.25791139 133.74208861],0
b1,1,0.028386,4.804488,[27 30] ; [190 387],[19.50946372 37.49053628] ; [197.49053628 379.50946372],0
v1,1,0.037192,4.3416,[24 30] ; [331 229],[31.22149837 22.77850163] ; [323.77850163 236.22149837],0
p4,1,0.042651,4.109193,[29 27] ; [376 199],[35.9429477 20.0570523] ; [369.0570523 205.9429477],0
a1,1,0.047629,3.923038,[ 6 51] ; [ 26 551],[ 2.87697161 54.12302839] ; [ 29.12302839 547.87697161],0
n4,1,0.05012,3.837436,[40 17] ; [466 109],[45.63607595 11.36392405] ; [460.36392405 114.63607595],0
d4,1,0.057127,3.61888,[47 10] ; [522  55],[51.15615142  5.84384858] ; [517.84384858  59.15615142],0
a2,1,0.083441,2.996564,[10 47] ; [163 414],[15.55362776 41.44637224] ; [157.44637224 419.55362776],0
v2,1,0.090821,2.859758,[27 27] ; [341 211],[32.79207921 21.20792079] ; [335.20792079 216.79207921],0
p5,1,0.090859,2.859084,[11 44] ; [ 69 504],[ 7.00636943 47.99363057] ; [ 72.99363057 500.00636943],0
n3,1,0.099707,2.710229,[13  8] ; [95 26],[15.97183099  5.02816901] ; [92.02816901 28.97183099],0
a7,1,0.133836,2.247436,[38 19] ; [436 140],[42.68246445 14.31753555] ; [431.31753555 144.68246445],0
p2,1,0.136926,2.212168,[43 10] ; [507  68],[46.41719745  6.58280255] ; [503.58280255  71.41719745],0
u3,1,0.137083,2.210407,[ 8 11] ; [77 51],[10.98639456  8.01360544] ; [74.01360544 53.98639456],0
a8,1,0.138701,2.192316,[ 4 48] ; [ 80 443],[ 7.59652174 44.40347826] ; [ 76.40347826 446.59652174],0
p3,1,0.154473,2.02752,[25 30] ; [320 257],[30.02373418 24.97626582] ; [314.97626582 262.02373418],0
v3,1,0.174566,1.84329,[18 37] ; [232 318],[22.72727273 32.27272727] ; [227.27272727 322.72727273],0
u1,1,0.177174,1.82117,[ 8 49] ; [125 452],[11.95741325 45.04258675] ; [121.04258675 455.95741325],0
s5,1,0.20142,1.63205,[15 37] ; [209 344],[19.25289256 32.74710744] ; [204.74710744 348.25289256],0
s2,1,0.201984,1.627973,[25 30] ; [313 262],[29.50793651 25.49206349] ; [308.49206349 266.50793651],0
p11,1,0.238945,1.38681,[44 13] ; [481  96],[47.20031546  9.79968454] ; [477.79968454  99.20031546],0
a5,1,0.254673,1.297488,[42 15] ; [462 115],[45.31230284 11.68769716] ; [458.68769716 118.31230284],0
d3,1,0.270776,1.21281,[39 17] ; [440 137],[42.37598736 13.62401264] ; [436.62401264 140.37598736],0
s7,1,0.298144,1.082477,[25 30] ; [292 261],[28.67598684 26.32401316] ; [288.32401316 264.67598684],0
b2,1,0.306735,1.044683,[11 24] ; [141 209],[13.81818182 21.18181818] ; [138.18181818 211.81818182],0
b3,1,0.306735,1.044683,[11 24] ; [141 209],[13.81818182 21.18181818] ; [138.18181818 211.81818182],0
a4,1,0.35121,0.869079,[26 31] ; [300 276],[29.35545024 27.64454976] ; [296.64454976 279.35545024],0
p12,1,0.36975,0.804506,[ 3 53] ; [ 51 524],[ 4.79239303 51.20760697] ; [ 49.20760697 525.79239303],0
n5,1,0.444243,0.585299,[40 14] ; [451 123],[42.21974522 11.78025478] ; [448.78025478 125.21974522],0
d2,1,0.466297,0.530738,[28 29] ; [312 264],[30.61611374 26.38388626] ; [309.38388626 266.61611374],0
s3,1,0.493629,0.468607,[28 25] ; [330 242],[30.3584 22.6416] ; [327.6416 244.3584],0
n2,1,0.57627,0.312303,[15  6] ; [94 28],[16.00699301  4.99300699] ; [92.99300699 29.00699301],0
u2,1,0.577745,0.309894,[10  9] ; [76 52],[11.11564626  7.88435374] ; [74.88435374 53.11564626],0
a6,1,0.585897,0.296798,[38 19] ; [404 172],[39.80094787 17.19905213] ; [402.19905213 173.80094787],0
b4,1,0.590071,0.290233,[35 22] ; [333 244],[33.0851735 23.9148265] ; [334.9148265 242.0851735],0
p6,1,0.606882,0.26474,[20 34] ; [232 339],[21.7728 32.2272] ; [230.2272 340.7728],0
s1,1,0.687542,0.161759,[ 1 56] ; [ 15 554],[ 1.45686901 55.54313099] ; [ 14.54313099 554.45686901],0
