Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,27.198666,[57 50] ; [212  53],[77.37365591 29.62634409] ; [191.62634409  73.37365591],1
p9,1,0.0,26.176403,[60 44] ; [220  45],[78.91598916 25.08401084] ; [201.08401084  63.91598916],1
p11,1,1e-06,25.097745,[52 57] ; [199  68],[72.76329787 36.23670213] ; [178.23670213  88.76329787],1
p4,1,1e-06,24.246492,[28 81] ; [143 124],[49.57180851 59.42819149] ; [121.42819149 145.57180851],1
v4,1,4e-06,21.126159,[87 22] ; [251  13],[98.77211796 10.22788204] ; [239.22788204  24.77211796],1
r3,1,7e-06,20.140774,[90 19] ; [255  10],[100.54812834   8.45187166] ; [244.45187166  20.54812834],1
p7,1,7.3e-05,15.743973,[26 81] ; [123 141],[42.97304582 64.02695418] ; [106.02695418 157.97304582],1
a1,1,0.000305,13.036917,[12 97] ; [  6 261],[  5.21808511 103.78191489] ; [ 12.78191489 254.21808511],1
r4,1,0.000536,11.985607,[79 30] ; [233  34],[90.44680851 18.55319149] ; [221.55319149  45.44680851],1
b1,1,0.000753,11.353178,[58 51] ; [ 92 175],[43.48404255 65.51595745] ; [106.51595745 160.48404255],1
p3,1,0.001687,9.862144,[27 81] ; [113 154],[40.32 67.68] ; [ 99.68 167.32],0
p6,1,0.00373,8.410643,[14 93] ; [ 72 194],[24.67024129 82.32975871] ; [ 61.32975871 204.67024129],0
n4,1,0.006911,7.295981,[70 39] ; [206  59],[80.43850267 28.56149733] ; [195.56149733  69.43850267],0
v1,1,0.008643,6.895087,[37 68] ; [130 128],[48.30578512 56.69421488] ; [118.69421488 139.30578512],0
n6,1,0.009443,6.737054,[77 32] ; [219  46],[86.26737968 22.73262032] ; [209.73262032  55.26737968],0
s4,1,0.015909,5.812894,[25 82] ; [ 35 230],[17.25806452 89.74193548] ; [ 42.74193548 222.25806452],0
d2,1,0.020839,5.340217,[69 38] ; [136 129],[58.96505376 48.03494624] ; [146.03494624 118.96505376],0
a6,1,0.027928,4.832503,[68 41] ; [197  70],[76.82180851 32.17819149] ; [188.17819149  78.82180851],0
r1,1,0.03208,4.594192,[74 35] ; [207  57],[82.1152815 26.8847185] ; [198.8847185  65.1152815],0
n5,1,0.032454,4.574341,[66 43] ; [189  74],[74.71774194 34.28225806] ; [180.28225806  82.71774194],0
u4,1,0.034719,4.458958,[  5 104] ; [  3 264],[  2.31914894 106.68085106] ; [  5.68085106 261.31914894],0
s1,1,0.035012,4.444603,[  8 100] ; [  7 256],[  4.36657682 103.63342318] ; [ 10.63342318 252.36657682],0
s6,1,0.051653,3.786976,[60 47] ; [177  88],[68.16935484 38.83064516] ; [168.83064516  96.16935484],0
d3,1,0.051859,3.780309,[68 41] ; [193  73],[75.864 33.136] ; [185.136  80.864],0
r2,1,0.060806,3.515268,[94 12] ; [248  15],[98.24390244  7.75609756] ; [243.75609756  19.24390244],0
s2,1,0.09403,2.803984,[47 62] ; [139 125],[54.3538874 54.6461126] ; [131.6461126 132.3538874],0
a7,1,0.100733,2.693907,[72 37] ; [198  68],[78.48 30.52] ; [191.52  74.48],0
n3,1,0.107935,2.584202,[28 17] ; [57 18],[31.875 13.125] ; [53.125 21.875],0
s5,1,0.174854,1.840831,[25 76] ; [ 83 176],[30.3 70.7] ; [ 77.7 181.3],0
v2,1,0.195473,1.675882,[51 52] ; [146 110],[56.52089136 46.47910864] ; [140.47910864 115.52089136],0
a4,1,0.229312,1.445121,[62 46] ; [135 132],[56.736 51.264] ; [140.264 126.736],0
n2,1,0.246058,1.345547,[28 19] ; [51 22],[30.94166667 16.05833333] ; [48.05833333 24.94166667],0
a8,1,0.295834,1.092879,[ 9 95] ; [ 30 209],[11.82507289 92.17492711] ; [ 27.17492711 211.82507289],0
d1,1,0.342864,0.899695,[75 34] ; [170  97],[71.02393617 37.97606383] ; [173.97606383  93.02393617],0
s3,1,0.348619,0.878478,[54 54] ; [145 117],[58.08648649 49.91351351] ; [140.91351351 121.08648649],0
u1,1,0.375418,0.785653,[20 89] ; [ 60 207],[23.19148936 85.80851064] ; [ 56.80851064 210.19148936],0
a2,1,0.423619,0.640252,[27 82] ; [ 77 190],[30.14893617 78.85106383] ; [ 73.85106383 193.14893617],0
p1,1,0.437224,0.603558,[  8 101] ; [ 14 252],[  6.39466667 102.60533333] ; [ 15.60533333 250.39466667],0
n1,1,0.437366,0.603183,[19 27] ; [25 48],[17.00840336 28.99159664] ; [26.99159664 46.00840336],0
a5,1,0.45429,0.559927,[78 31] ; [201  66],[80.88031915 28.11968085] ; [198.11968085  68.88031915],0
d4,1,0.523052,0.407871,[95 14] ; [225  41],[93.01333333 15.98666667] ; [226.98666667  39.01333333],0
b2,1,0.609086,0.261508,[27 48] ; [62 95],[28.77155172 46.22844828] ; [60.22844828 96.77155172],0
b3,1,0.609086,0.261508,[27 48] ; [62 95],[28.77155172 46.22844828] ; [60.22844828 96.77155172],0
b5,1,0.649664,0.206323,[70 39] ; [178  89],[71.89361702 37.10638298] ; [176.10638298  90.89361702],0
p12,1,0.694138,0.154643,[  5 103] ; [ 15 251],[  5.77540107 102.22459893] ; [ 14.22459893 251.77540107],0
s7,1,0.714927,0.133405,[45 56] ; [120 137],[46.55027933 54.44972067] ; [118.44972067 138.55027933],0
u3,1,0.749628,0.101844,[17 10] ; [41 28],[16.3125 10.6875] ; [41.6875 27.3125],0
p5,1,0.751577,0.10021,[  4 102] ; [ 12 254],[  4.55913978 101.44086022] ; [ 11.44086022 254.55913978],0
u2,1,0.769417,0.08593,[16 10] ; [39 28],[15.37634409 10.62365591] ; [39.62365591 27.37634409],0
a3,1,0.828751,0.046788,[82 27] ; [198  69],[81.17021277 27.82978723] ; [198.82978723  68.17021277],0
b4,1,0.939679,0.005726,[67 42] ; [163 104],[66.67553191 42.32446809] ; [163.32446809 103.67553191],0
s8,1,0.983638,0.000421,[43 65] ; [106 161],[42.912 65.088] ; [106.088 160.912],0
