Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,29.21966,[43 10] ; [ 5 22],[31.8 21.2] ; [16.2 10.8],1
p2,1,0.005937,7.569286,[40 13] ; [12 15],[34.45 18.55] ; [17.55  9.45],0
r2,1,0.031444,4.628571,[44 10] ; [16 11],[40. 14.] ; [20.  7.],0
p11,1,0.036682,4.365115,[37 17] ; [12 15],[32.66666667 21.33333333] ; [16.33333333 10.66666667],0
d2,1,0.050894,3.811765,[16 38] ; [14 13],[20. 34.] ; [10. 17.],0
v1,1,0.056693,3.631593,[21 32] ; [ 5 22],[17.225 35.775] ; [ 8.775 18.225],0
r4,1,0.059172,3.56044,[30 24] ; [ 9 18],[26. 28.] ; [13. 14.],0
s1,1,0.069816,3.287338,[ 1 53] ; [ 3 24],[ 2.66666667 51.33333333] ; [ 1.33333333 25.66666667],0
v4,1,0.075163,3.166514,[46  7] ; [19  8],[43.0625  9.9375] ; [21.9375  5.0625],0
b3,1,0.098514,2.729443,[11 17] ; [ 2 12],[ 8.66666667 19.33333333] ; [4.33333333 9.66666667],0
b2,1,0.098514,2.729443,[11 17] ; [ 2 12],[ 8.66666667 19.33333333] ; [4.33333333 9.66666667],0
n5,1,0.143117,2.144118,[23 31] ; [ 7 20],[20. 34.] ; [10. 17.],0
p4,1,0.150121,2.071023,[19 35] ; [14 13],[22. 32.] ; [11. 16.],0
b5,1,0.150121,2.071023,[35 19] ; [13 14],[32. 22.] ; [16. 11.],0
b4,1,0.154729,2.025,[33 21] ; [12 15],[30. 24.] ; [15. 12.],0
n2,1,0.166356,1.915476,[16  6] ; [7 7],[14.05555556  7.94444444] ; [8.94444444 5.05555556],0
r3,1,0.224916,1.472727,[46  8] ; [20  7],[44. 10.] ; [22.  5.],0
a7,1,0.227164,1.458533,[33 20] ; [13 14],[30.475 22.525] ; [15.525 11.475],0
p7,1,0.234043,1.416122,[23 28] ; [16 11],[25.5 25.5] ; [13.5 13.5],0
d3,1,0.263044,1.252665,[30 22] ; [12 15],[27.64556962 24.35443038] ; [14.35443038 12.64556962],0
b1,1,0.270442,1.214504,[23 31] ; [15 12],[25.33333333 28.66666667] ; [12.66666667 14.33333333],0
s5,1,0.322126,0.980296,[16 38] ; [ 5 21],[14.175 39.825] ; [ 6.825 19.175],0
s2,1,0.337356,0.920455,[24 30] ; [ 9 18],[22. 32.] ; [11. 16.],0
n6,1,0.337356,0.920455,[34 20] ; [14 13],[32. 22.] ; [16. 11.],0
s8,1,0.362296,0.829918,[15 39] ; [ 5 22],[13.33333333 40.66666667] ; [ 6.66666667 20.33333333],0
u3,1,0.456652,0.554088,[14 17] ; [8 6],[15.15555556 15.84444444] ; [6.84444444 7.15555556],0
d1,1,0.500844,0.453147,[16 38] ; [10 17],[17.33333333 36.66666667] ; [ 8.66666667 18.33333333],0
v2,1,0.517965,0.417944,[14 39] ; [ 9 18],[15.2375 37.7625] ; [ 7.7625 19.2375],0
p6,1,0.538696,0.377962,[16 38] ; [ 6 20],[14.85 39.15] ; [ 7.15 18.85],0
n1,1,0.58018,0.305944,[ 7 15] ; [ 3 10],[ 6.28571429 15.71428571] ; [3.71428571 9.28571429],0
s6,1,0.584683,0.298724,[25 28] ; [11 16],[23.85 29.15] ; [12.15 14.85],0
d5,1,0.584834,0.298484,[30 23] ; [17 10],[31.1375 21.8625] ; [15.8625 11.1375],0
a3,1,0.68623,0.163197,[23 30] ; [13 14],[23.85 29.15] ; [12.15 14.85],0
p3,1,0.695626,0.153062,[19 35] ; [ 8 18],[18.225 35.775] ; [ 8.775 17.225],0
a4,1,0.710758,0.137521,[12 42] ; [ 7 20],[12.66666667 41.33333333] ; [ 6.33333333 20.66666667],0
s7,1,0.723711,0.124964,[15 39] ; [ 6 19],[14.35443038 39.64556962] ; [ 6.64556962 18.35443038],0
a1,1,0.744073,0.106579,[ 3 51] ; [ 2 25],[ 3.33333333 50.66666667] ; [ 1.66666667 25.33333333],0
a2,1,0.744073,0.106579,[ 3 51] ; [ 2 25],[ 3.33333333 50.66666667] ; [ 1.66666667 25.33333333],0
s3,1,0.747886,0.103316,[22 32] ; [10 17],[21.33333333 32.66666667] ; [10.66666667 16.33333333],0
a6,1,0.753298,0.09878,[26 28] ; [14 13],[26.66666667 27.33333333] ; [13.33333333 13.66666667],0
p1,1,0.76164,0.092008,[ 5 48] ; [ 2 25],[ 4.6375 48.3625] ; [ 2.3625 24.6375],0
s4,1,0.861676,0.03036,[15 39] ; [ 8 19],[15.33333333 38.66666667] ; [ 7.66666667 19.33333333],0
n3,1,0.878482,0.023377,[12 10] ; [8 6],[12.22222222  9.77777778] ; [7.77777778 6.22222222],0
u2,1,0.885497,0.020737,[14 17] ; [6 8],[13.77777778 17.22222222] ; [6.22222222 7.77777778],0
v3,1,0.895377,0.017293,[ 7 44] ; [ 4 23],[ 7.19230769 43.80769231] ; [ 3.80769231 23.19230769],0
p8,1,0.92089,0.009863,[21 32] ; [10 16],[20.79746835 32.20253165] ; [10.20253165 15.79746835],0
a8,1,0.962035,0.002266,[ 2 49] ; [ 1 26],[ 1.96153846 49.03846154] ; [ 1.03846154 25.96153846],0
a5,1,1.0,0.0,[24 30] ; [12 15],[24. 30.] ; [12. 15.],0
d4,1,1.0,0.0,[34 20] ; [17 10],[34. 20.] ; [17. 10.],0
