Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000141,14.48228,[ 6 31] ; [73 70],[16.23888889 20.76111111] ; [62.76111111 80.23888889],1
p9,1,0.000227,13.596723,[18 17] ; [114  26],[26.4  8.6] ; [105.6  34.4],1
r3,1,0.001573,9.99129,[31  6] ; [138   4],[34.93296089  2.06703911] ; [134.06703911   7.93296089],0
p11,1,0.007067,7.255958,[20 17] ; [110  34],[26.57458564 10.42541436] ; [103.42541436  40.57458564],0
p8,1,0.016971,5.699403,[10 27] ; [69 72],[16.42134831 20.57865169] ; [62.57865169 78.42134831],0
p3,1,0.021613,5.276695,[ 9 28] ; [65 79],[15.12707182 21.87292818] ; [58.87292818 85.12707182],0
n5,1,0.021961,5.248877,[17 20] ; [95 48],[23.02222222 13.97777778] ; [88.97777778 54.02222222],0
p7,1,0.022211,5.229173,[14 22] ; [83 55],[20.06896552 15.93103448] ; [76.93103448 61.06896552],0
p10,1,0.029686,4.727381,[21 15] ; [107  33],[26.18181818  9.81818182] ; [101.81818182  38.18181818],0
b1,1,0.042193,4.127439,[17 20] ; [ 41 103],[11.85635359 25.14364641] ; [46.14364641 97.85635359],0
a6,1,0.046701,3.956135,[17 20] ; [92 52],[22.28176796 14.71823204] ; [86.71823204 57.28176796],0
n3,1,0.047182,3.938874,[6 4] ; [29  4],[8.13953488 1.86046512] ; [26.86046512  6.13953488],0
d5,1,0.048845,3.880657,[22 15] ; [109  35],[26.77900552 10.22099448] ; [104.22099448  39.77900552],0
a4,1,0.054095,3.709751,[ 2 34] ; [ 27 117],[ 5.8 30.2] ; [ 23.2 120.8],0
v4,1,0.059188,3.559986,[32  5] ; [137   7],[34.54696133  2.45303867] ; [134.45303867   9.54696133],0
s1,1,0.072647,3.222169,[ 4 33] ; [  5 136],[ 1.87078652 35.12921348] ; [  7.12921348 133.87078652],0
p6,1,0.094867,2.789782,[ 7 30] ; [46 93],[11.14204545 25.85795455] ; [41.85795455 97.14204545],0
s5,1,0.098126,2.735735,[ 4 32] ; [ 33 106],[ 7.61142857 28.38857143] ; [ 29.38857143 109.61142857],0
s7,1,0.100435,2.69863,[ 8 25] ; [55 84],[12.0872093 20.9127907] ; [50.9127907 88.0872093],0
s8,1,0.127718,2.320022,[ 8 29] ; [50 94],[11.85635359 25.14364641] ; [46.14364641 97.85635359],0
s3,1,0.133777,2.248115,[15 21] ; [79 63],[19.01123596 16.98876404] ; [74.98876404 67.01123596],0
p5,1,0.149722,2.075076,[ 1 35] ; [ 15 129],[ 3.2 32.8] ; [ 12.8 131.2],0
d3,1,0.151388,2.058212,[21 16] ; [99 44],[24.66666667 12.33333333] ; [95.33333333 47.66666667],0
p1,1,0.164435,1.932956,[ 1 36] ; [ 14 129],[ 3.08333333 33.91666667] ; [ 11.91666667 131.08333333],0
b4,1,0.184693,1.759453,[26 11] ; [84 60],[22.48618785 14.51381215] ; [87.51381215 56.48618785],0
r2,1,0.200868,1.636054,[32  5] ; [133  10],[33.91666667  3.08333333] ; [131.08333333  11.91666667],0
u2,1,0.300217,1.073229,[15  7] ; [39 31],[12.91304348  9.08695652] ; [41.08695652 28.91304348],0
b5,1,0.340012,0.910386,[26 11] ; [89 55],[23.50828729 13.49171271] ; [91.49171271 52.50828729],0
s6,1,0.380559,0.768896,[20 17] ; [88 54],[22.32402235 14.67597765] ; [85.67597765 56.32402235],0
a3,1,0.391469,0.734373,[15 21] ; [71 72],[17.29608939 18.70391061] ; [68.70391061 74.29608939],0
v1,1,0.403006,0.699337,[13 24] ; [59 79],[15.22285714 21.77714286] ; [56.77714286 81.22285714],0
s2,1,0.405328,0.692463,[14 23] ; [65 78],[16.23888889 20.76111111] ; [62.76111111 80.23888889],0
u3,1,0.419552,0.651569,[11 11] ; [43 29],[12.63829787  9.36170213] ; [41.36170213 30.63829787],0
d1,1,0.424395,0.638112,[12 25] ; [57 87],[14.10497238 22.89502762] ; [54.89502762 89.10497238],0
a8,1,0.429622,0.623845,[ 3 32] ; [ 18 115],[ 4.375 30.625] ; [ 16.625 116.375],0
d4,1,0.475968,0.508087,[27 10] ; [113  31],[28.61878453  8.38121547] ; [111.38121547  32.61878453],0
n2,1,0.478308,0.502719,[6 4] ; [23  9],[6.9047619 3.0952381] ; [22.0952381  9.9047619],0
r4,1,0.515372,0.423145,[30  7] ; [123  21],[31.27624309  5.72375691] ; [121.72375691  22.27624309],0
v3,1,0.532269,0.390058,[14 22] ; [46 92],[12.4137931 23.5862069] ; [47.5862069 90.4137931],0
n6,1,0.659756,0.19382,[28  9] ; [113  30],[28.98333333  8.01666667] ; [112.01666667  30.98333333],0
s4,1,0.682867,0.166917,[ 6 31] ; [ 27 114],[ 6.85955056 30.14044944] ; [ 26.14044944 114.85955056],0
n1,1,0.711465,0.136818,[3 7] ; [12 21],[3.48837209 6.51162791] ; [11.51162791 21.48837209],0
n4,1,0.767441,0.087453,[21 16] ; [85 58],[21.78888889 15.21111111] ; [84.21111111 58.78888889],0
b2,1,0.795126,0.067424,[ 5 14] ; [22 53],[ 5.45744681 13.54255319] ; [21.54255319 53.45744681],0
b3,1,0.795126,0.067424,[ 5 14] ; [22 53],[ 5.45744681 13.54255319] ; [21.54255319 53.45744681],0
a1,1,0.819189,0.052253,[ 1 36] ; [  3 141],[ 0.81767956 36.18232044] ; [  3.18232044 140.81767956],0
r1,1,0.845565,0.037939,[25 12] ; [99 44],[25.48888889 11.51111111] ; [98.51111111 44.48888889],0
d2,1,0.942447,0.005212,[ 7 30] ; [ 28 116],[ 7.15469613 29.84530387] ; [ 27.84530387 116.15469613],0
v2,1,0.969106,0.0015,[17 20] ; [62 74],[16.89595376 20.10404624] ; [62.10404624 73.89595376],0
