Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,106.511631,[167 233] ; [228  52],[232.35294118 167.64705882] ; [162.64705882 117.35294118],1
n1,1,0.164629,1.931183,[42 57] ; [15 34],[38.12837838 60.87162162] ; [18.87162162 30.12837838],0
a4,1,0.170863,1.875353,[183 231] ; [140 143],[191.85365854 222.14634146] ; [131.14634146 151.85365854],0
b5,1,0.171156,1.872792,[261 154] ; [164 120],[252.32474964 162.67525036] ; [172.67525036 111.32474964],0
p11,1,0.172593,1.860279,[334  81] ; [240  44],[340.78683834  74.21316166] ; [233.21316166  50.78683834],0
r3,1,0.185765,1.750887,[394  20] ; [275   8],[397.3687231  16.6312769] ; [271.6312769  11.3687231],0
r4,1,0.207844,1.586383,[383  32] ; [269  15],[387.09585122  27.90414878] ; [264.90414878  19.09585122],0
u2,1,0.224232,1.477078,[64 61] ; [37 24],[67.87634409 57.12365591] ; [33.12365591 27.87634409],0
d4,1,0.224963,1.472425,[337  78] ; [239  43],[342.95552367  72.04447633] ; [233.04447633  48.95552367],0
s3,1,0.252933,1.30703,[233 180] ; [169 109],[240.26917511 172.73082489] ; [161.73082489 116.26917511],0
u3,1,0.452877,0.563442,[76 49] ; [33 27],[73.64864865 51.35135135] ; [35.35135135 24.64864865],0
b4,1,0.468921,0.524517,[237 178] ; [170 114],[241.63805436 173.36194564] ; [165.36194564 118.63805436],0
a6,1,0.526921,0.400326,[282 133] ; [198  84],[285.79626973 129.20373027] ; [194.20373027  87.79626973],0
s6,1,0.537124,0.380897,[284 125] ; [197  78],[287.61549708 121.38450292] ; [193.38450292  81.61549708],0
n3,1,0.736006,0.113668,[74 24] ; [39 11],[74.82432432 23.17567568] ; [38.17567568 11.82432432],0
a7,1,0.737306,0.112509,[301 113] ; [209  74],[302.92682927 111.07317073] ; [207.07317073  75.92682927],0
p2,1,0.761853,0.091838,[357  56] ; [246  36],[358.3294964  54.6705036] ; [244.6705036  37.3294964],0
s1,1,0.803328,0.062022,[ 10 401] ; [  6 274],[  9.51664255 401.48335745] ; [  6.48335745 273.51664255],0
n2,1,0.807102,0.059617,[77 22] ; [38 12],[76.40939597 22.59060403] ; [38.59060403 11.40939597],0
b1,1,0.830387,0.045884,[145 270] ; [ 97 187],[143.67668097 271.32331903] ; [ 98.32331903 185.67668097],0
a8,1,0.874187,0.025072,[ 53 333] ; [ 36 218],[ 53.678125 332.321875] ; [ 35.321875 218.678125],0
