Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,2e-06,22.770172,[14 67] ; [38 32],[27.89403974 53.10596026] ; [24.10596026 45.89403974],1
v1,1,1.7e-05,18.55318,[22 57] ; [43 25],[34.93197279 44.06802721] ; [30.06802721 37.93197279],1
r1,1,8e-05,15.54899,[44 37] ; [59 11],[55.25165563 25.74834437] ; [47.74834437 22.25165563],1
r3,1,0.000607,11.754981,[65 15] ; [69  1],[71.46666667  8.53333333] ; [62.53333333  7.46666667],1
r4,1,0.002299,9.294151,[60 21] ; [65  5],[67.05298013 13.94701987] ; [57.94701987 12.05298013],0
a7,1,0.002552,9.102888,[43 38] ; [53 16],[51.84 29.16] ; [44.16 24.84],0
r2,1,0.007111,7.24464,[66 15] ; [67  3],[71.34437086  9.65562914] ; [61.65562914  8.34437086],0
d3,1,0.012829,6.192535,[26 55] ; [36 33],[33.48 47.52] ; [28.52 40.48],0
p7,1,0.01493,5.92476,[39 41] ; [46 21],[46.2585034 33.7414966] ; [38.7414966 28.2585034],0
p3,1,0.018061,5.590248,[24 57] ; [33 35],[30.98657718 50.01342282] ; [26.01342282 41.98657718],0
a6,1,0.030075,4.705009,[41 40] ; [47 22],[47.52 33.48] ; [40.48 28.52],0
p6,1,0.040375,4.20205,[21 58] ; [29 39],[26.8707483 52.1292517] ; [23.1292517 44.8707483],0
b5,1,0.081103,3.042658,[53 28] ; [36 34],[47.74172185 33.25827815] ; [41.25827815 28.74172185],0
s1,1,0.088491,2.901604,[ 6 74] ; [ 1 66],[ 3.80952381 76.19047619] ; [ 3.19047619 63.80952381],0
a5,1,0.09317,2.818724,[37 44] ; [41 28],[42.12 38.88] ; [35.88 33.12],0
p8,1,0.103046,2.657751,[37 42] ; [41 27],[41.91836735 37.08163265] ; [36.08163265 31.91836735],0
p2,1,0.114286,2.493931,[55 26] ; [54 14],[59.25503356 21.74496644] ; [49.74496644 18.25503356],0
s3,1,0.114993,2.484228,[34 44] ; [38 29],[38.73103448 39.26896552] ; [33.26896552 33.73103448],0
u2,1,0.127263,2.325581,[16 29] ; [16 14],[19.2 25.8] ; [12.8 17.2],0
a3,1,0.13808,2.199229,[35 44] ; [39 30],[39.5 39.5] ; [34.5 34.5],0
p11,1,0.141658,2.159861,[59 22] ; [58 12],[62.7615894 18.2384106] ; [54.2384106 15.7615894],0
p10,1,0.158564,1.987871,[53 26] ; [52 15],[56.81506849 22.18493151] ; [48.18493151 18.81506849],0
v4,1,0.187422,1.737768,[73  8] ; [67  3],[75.09933775  5.90066225] ; [64.90066225  5.09933775],0
