Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,27.563095,[48 29] ; [22 74],[31.15606936 45.84393064] ; [38.84393064 57.15606936],1
p8,1,2e-06,22.962455,[52 24] ; [30 65],[36.44444444 39.55555556] ; [45.55555556 49.44444444],1
p7,1,5.7e-05,16.199722,[56 21] ; [39 54],[43.02941176 33.97058824] ; [51.97058824 41.02941176],1
p2,1,6.1e-05,16.07693,[67 10] ; [57 39],[55.19075145 21.80924855] ; [68.80924855 27.19075145],1
p6,1,0.000114,14.895043,[37 40] ; [19 75],[25.21637427 51.78362573] ; [30.78362573 63.21637427],1
p5,1,0.000195,13.874396,[16 60] ; [ 3 93],[ 8.39534884 67.60465116] ; [10.60465116 85.39534884],1
s8,1,0.000645,11.640306,[34 43] ; [19 76],[23.72674419 53.27325581] ; [29.27325581 65.72674419],1
s7,1,0.001911,9.633081,[40 33] ; [28 63],[30.26829268 42.73170732] ; [37.73170732 53.26829268],0
p10,1,0.002195,9.378536,[61 15] ; [56 40],[51.69767442 24.30232558] ; [65.30232558 30.69767442],0
a2,1,0.002481,9.154484,[11 66] ; [ 2 94],[ 5.78612717 71.21387283] ; [ 7.21387283 88.78612717],0
a5,1,0.004531,8.057801,[48 29] ; [39 57],[38.72254335 38.27745665] ; [48.27745665 47.72254335],0
p12,1,0.007956,7.043326,[11 66] ; [ 3 92],[ 6.26744186 70.73255814] ; [ 7.73255814 87.26744186],0
p1,1,0.009411,6.743034,[16 61] ; [ 7 89],[10.23699422 66.76300578] ; [12.76300578 83.23699422],0
r4,1,0.011911,6.324026,[72  5] ; [77 19],[66.31791908 10.68208092] ; [82.68208092 13.31791908],0
a7,1,0.014045,6.032524,[55 22] ; [51 45],[47.17919075 29.82080925] ; [58.82080925 37.17919075],0
n6,1,0.015811,5.823763,[67 10] ; [69 27],[60.53179191 16.46820809] ; [75.46820809 20.53179191],0
s6,1,0.030538,4.67872,[48 27] ; [45 50],[41.02941176 33.97058824] ; [51.97058824 43.02941176],0
p9,1,0.034759,4.456982,[64 13] ; [65 29],[58.0877193 18.9122807] ; [70.9122807 23.0877193],0
r3,1,0.041726,4.146264,[72  5] ; [80 16],[67.65317919  9.34682081] ; [84.34682081 11.65317919],0
n2,1,0.062853,3.460466,[8 5] ; [26  4],[10.27906977  2.72093023] ; [23.72093023  6.27906977],0
b5,1,0.072492,3.22567,[49 28] ; [48 48],[43.1734104 33.8265896] ; [53.8265896 42.1734104],0
a4,1,0.090024,2.87395,[20 56] ; [15 80],[15.55555556 60.44444444] ; [19.44444444 75.55555556],0
b4,1,0.096653,2.759918,[49 28] ; [49 47],[43.61849711 33.38150289] ; [54.38150289 41.61849711],0
s2,1,0.099987,2.705758,[37 39] ; [34 60],[31.74117647 44.25882353] ; [39.25882353 54.74117647],0
d2,1,0.124411,2.360892,[23 54] ; [19 77],[18.69364162 58.30635838] ; [23.30635838 72.69364162],0
d3,1,0.131095,2.279486,[36 41] ; [34 62],[31.15606936 45.84393064] ; [38.84393064 57.15606936],0
n5,1,0.182837,1.774411,[57 20] ; [62 34],[52.96531792 24.03468208] ; [66.03468208 29.96531792],0
d1,1,0.187124,1.74012,[ 7 70] ; [ 4 92],[ 4.89595376 72.10404624] ; [ 6.10404624 89.89595376],0
v4,1,0.227787,1.454627,[74  3] ; [87  8],[72.0755814  4.9244186] ; [88.9244186  6.0755814],0
a3,1,0.252139,1.311412,[42 35] ; [43 51],[38.2748538 38.7251462] ; [46.7251462 47.2748538],0
n3,1,0.259753,1.270072,[11  2] ; [19  9],[9.51219512 3.48780488] ; [20.48780488  7.51219512],0
a6,1,0.262733,1.254301,[49 28] ; [53 43],[45.39884393 31.60115607] ; [56.60115607 39.39884393],0
u2,1,0.290568,1.116988,[19 15] ; [23 29],[16.60465116 17.39534884] ; [25.39534884 26.60465116],0
p11,1,0.290859,1.11564,[60 17] ; [68 28],[56.97109827 20.02890173] ; [71.02890173 24.97109827],0
n4,1,0.338908,0.914558,[55 22] ; [62 34],[52.07514451 24.92485549] ; [64.92485549 31.07514451],0
s4,1,0.341796,0.903682,[11 66] ; [19 77],[13.35260116 63.64739884] ; [16.64739884 79.35260116],0
s5,1,0.347695,0.881851,[22 51] ; [22 71],[19.34939759 53.65060241] ; [24.65060241 68.34939759],0
v2,1,0.34797,0.880848,[35 39] ; [36 54],[32.03658537 41.96341463] ; [38.96341463 51.03658537],0
v1,1,0.365616,0.818509,[38 39] ; [39 53],[35.08284024 41.91715976] ; [41.91715976 50.08284024],0
s3,1,0.377274,0.779564,[46 30] ; [50 43],[43.17159763 32.82840237] ; [52.82840237 40.17159763],0
a1,1,0.386404,0.750227,[ 2 75] ; [ 5 91],[ 3.11560694 73.88439306] ; [ 3.88439306 92.11560694],0
r1,1,0.419221,0.652498,[58 19] ; [67 29],[55.63583815 21.36416185] ; [69.36416185 26.63583815],0
a8,1,0.558949,0.341527,[ 9 62] ; [ 9 83],[ 7.8404908 63.1595092] ; [10.1595092 81.8404908],0
d4,1,0.622543,0.242309,[36 41] ; [48 47],[37.60465116 39.39534884] ; [46.39534884 48.60465116],0
b1,1,0.792517,0.069192,[32 45] ; [38 58],[31.15606936 45.84393064] ; [38.84393064 57.15606936],0
b2,1,0.838753,0.041407,[19 30] ; [22 32],[19.50485437 29.49514563] ; [21.49514563 32.50485437],0
b3,1,0.838753,0.041407,[19 30] ; [22 32],[19.50485437 29.49514563] ; [21.49514563 32.50485437],0
n1,1,0.924503,0.00898,[5 8] ; [12 18],[5.13953488 7.86046512] ; [11.86046512 18.13953488],0
u1,1,0.92848,0.008056,[ 3 74] ; [ 4 92],[ 3.11560694 73.88439306] ; [ 3.88439306 92.11560694],0
u3,1,0.931565,0.007375,[17 17] ; [27 26],[17.1954023 16.8045977] ; [26.8045977 26.1954023],0
v3,1,0.932338,0.007209,[26 49] ; [32 62],[25.73964497 49.26035503] ; [32.26035503 61.73964497],0
s1,1,0.987067,0.000263,[ 4 72] ; [ 5 89],[ 4.02352941 71.97647059] ; [ 4.97647059 89.02352941],0
