Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,130.787831,[209  61] ; [ 84 205],[141.52057245 128.47942755] ; [151.47942755 137.52057245],1
s2,1,0.0,67.037984,[191  83] ; [107 194],[142.00347826 131.99652174] ; [155.99652174 145.00347826],1
s3,1,0.0,61.242968,[204  68] ; [127 171],[157.95087719 114.04912281] ; [173.04912281 124.95087719],1
s6,1,0.0,52.720678,[228  47] ; [161 134],[187.6754386  87.3245614] ; [201.3245614  93.6754386],1
p6,1,9e-06,19.767628,[135 138] ; [ 93 205],[109.00875657 163.99124343] ; [118.99124343 179.00875657],1
v3,1,7.5e-05,15.68919,[138 129] ; [104 192],[114.76731794 152.23268206] ; [127.23268206 168.76731794],1
s5,1,9.9e-05,15.159656,[111 153] ; [ 78 217],[ 89.25939177 174.74060823] ; [ 99.74060823 195.25939177],1
d1,1,0.000101,15.124629,[194  84] ; [165 140],[171.18696398 106.81303602] ; [187.81303602 117.18696398],1
a3,1,0.000153,14.335598,[225  52] ; [205  99],[205.00860585  71.99139415] ; [224.99139415  79.00860585],1
v1,1,0.000335,12.862655,[175  91] ; [151 146],[154.02486679 111.97513321] ; [171.97513321 125.02486679],1
d2,1,0.000444,12.336165,[163 115] ; [133 169],[141.87586207 136.12413793] ; [154.12413793 147.87586207],1
p9,1,0.000736,11.397159,[258  18] ; [253  46],[245.28  30.72] ; [265.72  33.28],1
p7,1,0.000793,11.25691,[201  70] ; [181 116],[182.25704225  88.74295775] ; [199.74295775  97.25704225],1
p3,1,0.000968,10.887519,[171 107] ; [144 157],[151.24352332 126.75647668] ; [163.75647668 137.24352332],1
d4,1,0.00604,7.538368,[243  34] ; [240  63],[230.67413793  46.32586207] ; [252.32586207  50.67413793],0
p4,1,0.006336,7.452055,[196  81] ; [181 121],[180.36096718  96.63903282] ; [196.63903282 105.36096718],0
p8,1,0.00703,7.265321,[171 101] ; [154 144],[155.0877193 116.9122807] ; [169.9122807 128.0877193],0
b3,1,0.008194,6.990484,[ 93 112] ; [ 59 124],[ 80.30927835 124.69072165] ; [ 71.69072165 111.30927835],0
b2,1,0.008194,6.990484,[ 93 112] ; [ 59 124],[ 80.30927835 124.69072165] ; [ 71.69072165 111.30927835],0
a5,1,0.009699,6.689414,[228  50] ; [222  82],[214.94845361  63.05154639] ; [235.05154639  68.94845361],0
d5,1,0.009814,6.668355,[242  35] ; [242  63],[230.35738832  46.64261168] ; [253.64261168  51.35738832],0
p12,1,0.010251,6.590746,[ 37 238] ; [ 21 279],[ 27.73913043 247.26086957] ; [ 30.26086957 269.73913043],0
p5,1,0.015162,5.897526,[ 47 227] ; [ 31 272],[ 37.03986135 236.96013865] ; [ 40.96013865 262.03986135],0
u4,1,0.019501,5.456017,[ 11 267] ; [  3 301],[  6.68728522 271.31271478] ; [  7.31271478 296.68728522],0
n6,1,0.020928,5.332794,[258  19] ; [264  38],[249.73056995  27.26943005] ; [272.26943005  29.73056995],0
a6,1,0.028866,4.775558,[181  96] ; [224  80],[193.08950086  83.91049914] ; [211.91049914  92.08950086],0
u1,1,0.043463,4.077318,[ 63 215] ; [ 49 256],[ 53.40651801 224.59348199] ; [ 58.59348199 246.40651801],0
p10,1,0.043479,4.076685,[249  26] ; [255  45],[241.04347826  33.95652174] ; [262.95652174  37.04347826],0
v2,1,0.047348,3.932988,[170  98] ; [160 130],[158.49462366 109.50537634] ; [171.50537634 118.49462366],0
r1,1,0.052879,3.747737,[235  41] ; [240  64],[226.03448276  49.96551724] ; [248.96551724  55.03448276],0
a7,1,0.059821,3.542331,[186  91] ; [225  78],[196.28793103  80.71206897] ; [214.71206897  88.28793103],0
u3,1,0.066876,3.358092,[36 17] ; [52 47],[30.68421053 22.31578947] ; [57.31578947 41.68421053],0
r4,1,0.108832,2.571107,[260  18] ; [274  31],[254.63464837  23.36535163] ; [279.36535163  25.63464837],0
s4,1,0.120536,2.410346,[ 46 230] ; [ 36 261],[ 39.4973822 236.5026178] ; [ 42.5026178 254.4973822],0
a1,1,0.165531,1.922954,[ 18 260] ; [ 12 293],[ 14.30531732 263.69468268] ; [ 15.69468268 289.30531732],0
s1,1,0.168513,1.896124,[ 12 261] ; [  7 293],[  9.05235602 263.94764398] ; [  9.94764398 290.05235602],0
b4,1,0.177493,1.818494,[157 121] ; [189 116],[164.98799314 113.01200686] ; [181.01200686 123.98799314],0
a2,1,0.187391,1.738008,[ 77 201] ; [ 70 235],[ 70.09605489 207.90394511] ; [ 76.90394511 228.09605489],0
a8,1,0.21302,1.55078,[ 46 209] ; [ 39 238],[ 40.7424812 214.2575188] ; [ 44.2575188 232.7424812],0
a4,1,0.214833,1.538556,[140 138] ; [137 166],[132.5404475 145.4595525] ; [144.4595525 158.5404475],0
u2,1,0.235974,1.404485,[35 18] ; [55 43],[31.58940397 21.41059603] ; [58.41059603 39.58940397],0
