Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,100.026488,[110  14] ; [ 4 44],[82.18604651 41.81395349] ; [31.81395349 16.18604651],1
s7,1,0.0,33.780374,[101  22] ; [16 29],[85.66071429 37.33928571] ; [31.33928571 13.66071429],1
s8,1,3e-06,21.857311,[89 36] ; [16 33],[75.43103448 49.56896552] ; [29.56896552 19.43103448],1
s6,1,1.4e-05,18.909008,[114  10] ; [32 17],[104.64739884  19.35260116] ; [41.35260116  7.64739884],1
v1,1,0.00128,10.370752,[95 31] ; [24 24],[86.17241379 39.82758621] ; [32.82758621 15.17241379],0
b5,1,0.007843,7.068973,[75 52] ; [18 31],[67.10795455 59.89204545] ; [25.89204545 23.10795455],0
r2,1,0.008093,7.012816,[124   1] ; [44  4],[121.38728324   3.61271676] ; [46.61271676  1.38728324],0
n2,1,0.035422,4.424727,[23  2] ; [7 4],[20.83333333  4.16666667] ; [9.16666667 1.83333333],0
p9,1,0.04531,4.007062,[115   8] ; [41  8],[111.55813953  11.44186047] ; [44.44186047  4.55813953],0
d4,1,0.064011,3.430299,[115  11] ; [39  9],[111.51724138  14.48275862] ; [42.48275862  5.51724138],0
p6,1,0.069219,3.301451,[61 61] ; [17 32],[55.64912281 66.35087719] ; [22.35087719 26.64912281],0
p5,1,0.076909,3.12904,[ 25 100] ; [16 33],[29.45402299 95.54597701] ; [11.54597701 37.45402299],0
p2,1,0.113848,2.499983,[109  16] ; [38 11],[105.60344828  19.39655172] ; [41.39655172  7.60344828],0
v3,1,0.188766,1.727226,[80 47] ; [25 23],[76.2 50.8] ; [28.8 19.2],0
p8,1,0.214336,1.541898,[79 42] ; [27 22],[75.44705882 45.55294118] ; [30.55294118 18.44705882],0
a7,1,0.217829,1.518619,[94 33] ; [31 17],[90.71428571 36.28571429] ; [34.28571429 13.71428571],0
n6,1,0.235895,1.404959,[111  10] ; [42  7],[108.9  12.1] ; [44.1  4.9],0
d1,1,0.3075,1.041383,[88 39] ; [30 19],[85.14772727 41.85227273] ; [32.85227273 16.14772727],0
a3,1,0.35446,0.857426,[103  23] ; [37 12],[100.8  25.2] ; [39.2  9.8],0
s4,1,0.360283,0.836908,[29 97] ; [ 8 40],[26.79310345 99.20689655] ; [10.20689655 37.79310345],0
v4,1,0.361989,0.830981,[121   4] ; [45  3],[119.94219653   5.05780347] ; [46.05780347  1.94219653],0
d3,1,0.368708,0.808014,[91 35] ; [32 17],[88.56 37.44] ; [34.44 14.56],0
a2,1,0.372107,0.796615,[37 90] ; [11 38],[34.63636364 92.36363636] ; [13.36363636 35.63636364],0
n5,1,0.394535,0.724919,[100  23] ; [37 12],[97.97093023 25.02906977] ; [39.02906977  9.97093023],0
b1,1,0.445606,0.581805,[44 83] ; [20 29],[46.18181818 80.81818182] ; [17.81818182 31.18181818],0
u3,1,0.453255,0.5625,[17  7] ; [7 5],[16.  8.] ; [8. 4.],0
a5,1,0.488921,0.478899,[109  18] ; [40  9],[107.51704545  19.48295455] ; [41.48295455  7.51704545],0
r1,1,0.544349,0.367539,[108  17] ; [44  5],[109.1954023  15.8045977] ; [42.8045977  6.1954023],0
u1,1,0.555723,0.347163,[34 93] ; [11 38],[32.47159091 94.52840909] ; [12.52840909 36.47159091],0
p10,1,0.574123,0.315832,[111  14] ; [42  7],[109.9137931  15.0862069] ; [43.0862069  5.9137931],0
p11,1,0.59126,0.288381,[99 28] ; [40  9],[100.30113636  26.69886364] ; [38.69886364 10.30113636],0
n4,1,0.613505,0.255102,[102  24] ; [38 11],[100.8  25.2] ; [39.2  9.8],0
p12,1,0.617183,0.249847,[ 19 106] ; [ 6 43],[ 17.95977011 107.04022989] ; [ 7.04022989 41.95977011],0
a1,1,0.660121,0.193377,[  8 119] ; [ 4 45],[  8.65909091 118.34090909] ; [ 3.34090909 45.65909091],0
n3,1,0.667436,0.184615,[20  6] ; [7 3],[19.5  6.5] ; [7.5 2.5],0
p3,1,0.693615,0.1552,[77 47] ; [32 17],[78.12716763 45.87283237] ; [30.87283237 18.12716763],0
u2,1,0.713926,0.134387,[11 12] ; [6 5],[11.5 11.5] ; [5.5 5.5],0
p4,1,0.741618,0.10871,[86 37] ; [33 16],[85.09883721 37.90116279] ; [33.90116279 15.09883721],0
a4,1,0.751003,0.10069,[63 64] ; [23 26],[62.05681818 64.94318182] ; [23.94318182 25.05681818],0
p7,1,0.759908,0.093392,[94 27] ; [37 12],[93.24117647 27.75882353] ; [37.75882353 11.24117647],0
a6,1,0.771583,0.084277,[82 43] ; [31 18],[81.17816092 43.82183908] ; [31.82183908 17.17816092],0
r4,1,0.806631,0.059914,[118   9] ; [45  4],[117.61931818   9.38068182] ; [45.38068182  3.61931818],0
d2,1,0.826683,0.047943,[68 57] ; [27 21],[68.6416185 56.3583815] ; [26.3583815 21.6416185],0
b4,1,0.828122,0.047137,[80 47] ; [30 19],[79.375 47.625] ; [30.625 18.375],0
p1,1,0.832367,0.044803,[ 14 112] ; [ 6 43],[ 14.4 111.6] ; [ 5.6 43.4],0
a8,1,0.876465,0.024165,[16 96] ; [ 6 39],[15.69426752 96.30573248] ; [ 6.30573248 38.69426752],0
n1,1,0.887931,0.019859,[12 13] ; [5 6],[11.80555556 13.19444444] ; [5.19444444 5.80555556],0
r3,1,0.906796,0.013708,[123   3] ; [47  1],[123.10344828   2.89655172] ; [46.89655172  1.10344828],0
b3,1,0.932161,0.007247,[32 42] ; [15 19],[32.2037037 41.7962963] ; [14.7962963 19.2037037],0
b2,1,0.932161,0.007247,[32 42] ; [15 19],[32.2037037 41.7962963] ; [14.7962963 19.2037037],0
d5,1,0.950427,0.003865,[111  15] ; [43  6],[110.88  15.12] ; [43.12  5.88],0
