Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,82.890184,[176  89] ; [ 33 126],[130.625 134.375] ; [78.375 80.625],1
s3,1,0.0,70.638231,[185  79] ; [ 45 115],[143.20754717 120.79245283] ; [86.79245283 73.20754717],1
s7,1,0.0,55.536171,[147 112] ; [ 29 123],[110.90997567 148.09002433] ; [65.09002433 86.90997567],1
s8,1,0.0,54.202015,[138 131] ; [ 25 135],[102.20745921 166.79254079] ; [60.79254079 99.20745921],1
s5,1,0.0,34.822108,[100 161] ; [ 17 135],[ 73.93946731 187.06053269] ; [ 43.06053269 108.93946731],1
p9,1,1e-06,23.952534,[226  40] ; [101  56],[205.63120567  60.36879433] ; [121.36879433  35.63120567],1
p10,1,2.3e-05,17.902222,[209  56] ; [95 64],[190.  75.] ; [114.  45.],1
p4,1,0.00017,14.132945,[136 132] ; [ 51 108],[117.3676815 150.6323185] ; [69.6323185 89.3676815],1
u1,1,0.000703,11.482528,[ 62 207] ; [ 16 144],[ 48.90909091 220.09090909] ; [ 29.09090909 130.90909091],1
v1,1,0.000841,11.148855,[135 122] ; [ 56 101],[118.56763285 138.43236715] ; [72.43236715 84.56763285],1
s4,1,0.000922,10.978129,[ 58 207] ; [ 15 145],[ 45.51764706 219.48235294] ; [ 27.48235294 132.51764706],1
p12,1,0.001156,10.558991,[ 21 248] ; [  1 158],[ 13.8271028 255.1728972] ; [  8.1728972 150.8271028],0
r1,1,0.001329,10.301437,[216  50] ; [108  52],[202.30985915  63.69014085] ; [121.69014085  38.30985915],0
d5,1,0.001347,10.277591,[224  44] ; [112  47],[210.8852459  57.1147541] ; [125.1147541  33.8852459],0
r4,1,0.001737,9.808051,[245  24] ; [129  31],[234.51282051  34.48717949] ; [139.48717949  20.51282051],0
n4,1,0.001861,9.681878,[203  64] ; [99 61],[188.83840749  78.16159251] ; [113.16159251  46.83840749],0
n5,1,0.002179,9.392669,[194  73] ; [92 66],[179.67529412  87.32470588] ; [106.32470588  51.67529412],0
n6,1,0.002773,8.951317,[225  43] ; [115  45],[212.89719626  55.10280374] ; [127.10280374  32.89719626],0
d1,1,0.003361,8.600211,[157 112] ; [70 90],[142.33799534 126.66200466] ; [84.66200466 75.33799534],0
b5,1,0.003675,8.438041,[187  82] ; [89 71],[173.06293706  95.93706294] ; [102.93706294  57.06293706],0
a2,1,0.004745,7.974297,[ 78 191] ; [ 27 133],[ 65.83916084 203.16083916] ; [ 39.16083916 120.83916084],0
p3,1,0.007026,7.266268,[107 161] ; [ 43 116],[ 94.14519906 173.85480094] ; [ 55.85480094 103.14519906],0
a5,1,0.015281,5.883778,[192  77] ; [96 64],[180.58741259  88.41258741] ; [107.41258741  52.58741259],0
r3,1,0.025301,5.003195,[258  11] ; [144  15],[252.6588785  16.3411215] ; [149.3411215   9.6588785],0
d3,1,0.027042,4.88815,[186  82] ; [93 65],[175.52112676  92.47887324] ; [103.47887324  54.52112676],0
d2,1,0.029421,4.742797,[139 128] ; [65 93],[128.16 138.84] ; [75.84 82.16],0
v2,1,0.056613,3.633929,[138 115] ; [69 85],[128.67567568 124.32432432] ; [78.32432432 75.67567568],0
n1,1,0.078285,3.100155,[33 50] ; [13 39],[28.28148148 54.71851852] ; [17.71851852 34.28148148],0
v3,1,0.08629,2.942259,[ 96 160] ; [ 44 107],[ 88.05896806 167.94103194] ; [51.94103194 99.05896806],0
b4,1,0.089767,2.878541,[167 102] ; [86 74],[158.64102564 110.35897436] ; [94.35897436 65.64102564],0
r2,1,0.115557,2.476523,[256  12] ; [146  13],[252.30913349  15.69086651] ; [149.69086651   9.30913349],0
p2,1,0.146346,2.109935,[200  68] ; [109  51],[193.48598131  74.51401869] ; [115.51401869  44.48598131],0
d4,1,0.148725,2.085278,[218  50] ; [120  39],[212.14051522  55.85948478] ; [125.85948478  33.14051522],0
n2,1,0.173756,1.850239,[63 21] ; [34 19],[59.47445255 24.52554745] ; [37.52554745 15.47445255],0
p6,1,0.238673,1.388417,[ 65 201] ; [ 31 128],[ 60.08470588 205.91529412] ; [ 35.91529412 123.08470588],0
a7,1,0.272257,1.205338,[194  75] ; [106  52],[188.99297424  80.00702576] ; [111.00702576  46.99297424],0
b2,1,0.276227,1.185559,[ 60 106] ; [40 53],[ 64.09266409 101.90733591] ; [35.90733591 57.09266409],0
b3,1,0.276227,1.185559,[ 60 106] ; [40 53],[ 64.09266409 101.90733591] ; [35.90733591 57.09266409],0
u3,1,0.280678,1.163805,[52 27] ; [27 21],[49.14173228 29.85826772] ; [29.85826772 18.14173228],0
p7,1,0.307667,1.040664,[115 146] ; [62 97],[109.99285714 151.00714286] ; [67.00714286 91.99285714],0
